fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2022-08-05,Ligue 1,2022-23,Lyon,Ajaccio,2,1,4,3,1,6,1,1,3,7,7,2,1,1,1.33,5.25,8.5,1.33,5.53,10.75
2022-08-06,Ligue 1,2022-23,Strasbourg,Monaco,1,2,3,7,0,2,0,0,3,10,2,0,1,1,2.62,3.25,2.75,2.64,3.4,2.86
2022-08-06,Ligue 1,2022-23,Clermont,Paris SG,0,5,0,6,2,1,0,0,5,6,3,0,0,1,9.5,6.5,1.25,9.88,6.81,1.28
2022-08-07,Ligue 1,2022-23,Rennes,Lorient,0,1,7,2,3,1,0,0,1,9,4,0,0,0,1.36,5.25,8.5,1.36,5.56,9.19
2022-08-07,Ligue 1,2022-23,Montpellier,Troyes,3,2,3,6,1,0,0,0,5,9,1,0,1,1,2.2,3.5,3.3,2.21,3.53,3.49
2022-08-07,Ligue 1,2022-23,Lille,Auxerre,4,1,7,2,2,1,0,0,5,9,3,0,1,1,1.7,4.0,4.5,1.73,4.05,5.04
2022-08-07,Ligue 1,2022-23,Marseille,Reims,4,1,6,7,2,0,0,0,5,13,2,0,1,1,1.57,4.2,5.5,1.61,4.1,6.32
2022-08-07,Ligue 1,2022-23,Angers,Nantes,0,0,3,6,3,3,0,0,0,9,6,0,0,0,2.7,3.25,2.7,2.82,3.29,2.75
2022-08-07,Ligue 1,2022-23,Toulouse,Nice,1,1,6,3,1,2,0,0,2,9,3,0,1,0,2.87,3.3,2.5,2.93,3.43,2.57
2022-08-07,Ligue 1,2022-23,Lens,Brest,3,2,6,3,2,4,0,0,5,9,6,0,1,1,1.57,4.33,5.25,1.6,4.6,5.51
2022-08-12,Ligue 1,2022-23,Nantes,Lille,1,1,5,11,1,4,0,0,2,16,5,0,1,0,3.0,3.4,2.4,3.12,3.42,2.44
2022-08-13,Ligue 1,2022-23,Monaco,Rennes,1,1,1,6,0,3,1,0,2,7,3,1,1,0,2.15,3.5,3.25,2.21,3.68,3.36
2022-08-13,Ligue 1,2022-23,Paris SG,Montpellier,5,2,11,0,2,1,0,0,7,11,3,0,1,1,1.08,12.0,21.0,1.1,11.52,25.32
2022-08-14,Ligue 1,2022-23,Brest,Marseille,1,1,7,5,1,4,0,0,2,12,5,0,1,0,4.2,3.8,1.83,4.16,4.02,1.87
