fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2020-09-12,Eredivisie,2020-21,Heerenveen,Willem II,2,0,3,10,2,3,0,0,2,13,5,0,0,0
2020-09-12,Eredivisie,2020-21,Zwolle,Feyenoord,0,2,3,3,3,1,0,0,2,6,4,0,0,0
2020-09-12,Eredivisie,2020-21,Twente,For Sittard,2,0,7,2,1,0,0,0,2,9,1,0,0,0
2020-09-13,Eredivisie,2020-21,FC Emmen,VVV Venlo,3,5,7,3,2,3,0,0,8,10,5,0,1,1
2020-09-13,Eredivisie,2020-21,Heracles,Den Haag,2,0,7,2,1,3,0,1,2,9,4,1,0,0
2020-09-13,Eredivisie,2020-21,Sparta Rotterdam,Ajax,0,1,2,1,2,3,0,1,1,3,5,1,0,0
2020-09-13,Eredivisie,2020-21,Groningen,PSV Eindhoven,1,3,3,1,4,2,0,0,4,4,6,0,1,1
2020-09-13,Eredivisie,2020-21,Waalwijk,Vitesse,0,1,0,6,1,1,0,0,1,6,2,0,0,0
2020-09-18,Eredivisie,2020-21,VVV Venlo,Utrecht,1,1,5,12,2,1,0,0,2,17,3,0,1,0
2020-09-19,Eredivisie,2020-21,For Sittard,Heerenveen,1,3,14,2,4,0,0,0,4,16,4,0,1,1
2020-09-19,Eredivisie,2020-21,PSV Eindhoven,FC Emmen,2,1,7,5,0,3,0,0,3,12,3,0,1,1
2020-09-19,Eredivisie,2020-21,AZ Alkmaar,Zwolle,1,1,6,2,0,5,1,1,2,8,5,2,1,0
2020-09-19,Eredivisie,2020-21,Vitesse,Sparta Rotterdam,2,0,6,7,2,4,0,1,2,13,6,1,0,0
2020-09-20,Eredivisie,2020-21,Den Haag,Groningen,0,1,3,8,1,1,0,0,1,11,2,0,0,0
2020-09-20,Eredivisie,2020-21,Feyenoord,Twente,1,1,8,4,2,2,0,0,2,12,4,0,1,0
2020-09-20,Eredivisie,2020-21,Willem II,Heracles,4,0,8,5,1,0,0,0,4,13,1,0,0,1
2020-09-20,Eredivisie,2020-21,Ajax,Waalwijk,3,0,4,3,1,0,0,1,3,7,1,1,0,1
2020-09-25,Eredivisie,2020-21,Twente,Groningen,3,1,1,3,0,1,0,0,4,4,1,0,1,1
2020-09-26,Eredivisie,2020-21,Ajax,Vitesse,2,1,7,4,3,4,1,0,3,11,7,1,1,1
2020-09-26,Eredivisie,2020-21,Heerenveen,VVV Venlo,1,0,8,5,1,1,0,2,1,13,2,2,0,0
2020-09-26,Eredivisie,2020-21,For Sittard,AZ Alkmaar,3,3,5,8,2,1,0,0,6,13,3,0,1,1
2020-09-26,Eredivisie,2020-21,Zwolle,Sparta Rotterdam,4,0,9,5,1,1,0,1,4,14,2,1,0,1
2020-09-27,Eredivisie,2020-21,Feyenoord,Den Haag,4,2,10,4,2,1,0,0,6,14,3,0,1,1
2020-09-27,Eredivisie,2020-21,Utrecht,Waalwijk,3,1,6,1,0,0,0,0,4,7,0,0,1,1
2020-09-27,Eredivisie,2020-21,FC Emmen,Willem II,1,1,2,8,1,1,1,0,2,10,2,1,1,0
2020-09-27,Eredivisie,2020-21,Heracles,PSV Eindhoven,1,1,4,2,4,2,0,0,2,6,6,0,1,0
2020-10-02,Eredivisie,2020-21,Utrecht,Heerenveen,1,1,16,2,1,2,0,1,2,18,3,1,1,0
2020-10-03,Eredivisie,2020-21,Vitesse,Heracles,3,0,7,4,2,1,0,0,3,11,3,0,0,1
2020-10-03,Eredivisie,2020-21,VVV Venlo,Den Haag,1,2,4,1,2,1,0,0,3,5,3,0,1,1
2020-10-03,Eredivisie,2020-21,Twente,FC Emmen,1,1,2,1,1,1,0,0,2,3,2,0,1,0
2020-10-04,Eredivisie,2020-21,PSV Eindhoven,For Sittard,2,0,6,3,0,1,0,0,2,9,1,0,0,0
2020-10-04,Eredivisie,2020-21,Willem II,Feyenoord,1,4,1,4,1,1,0,0,5,5,2,0,1,1
2020-10-04,Eredivisie,2020-21,Groningen,Ajax,1,0,1,11,0,1,0,0,1,12,1,0,0,0
2020-10-04,Eredivisie,2020-21,Sparta Rotterdam,AZ Alkmaar,4,4,5,6,1,4,0,1,8,11,5,1,1,1
2020-10-17,Eredivisie,2020-21,Heracles,Waalwijk,0,1,6,2,1,1,0,0,1,8,2,0,0,0
2020-10-17,Eredivisie,2020-21,AZ Alkmaar,VVV Venlo,2,2,6,2,1,3,1,0,4,8,4,1,1,1
2020-10-17,Eredivisie,2020-21,Willem II,Twente,0,3,12,3,3,1,0,0,3,15,4,0,0,1
2020-10-18,Eredivisie,2020-21,Zwolle,PSV Eindhoven,0,3,4,3,2,2,0,0,3,7,4,0,0,1
2020-10-18,Eredivisie,2020-21,FC Emmen,For Sittard,2,2,5,3,2,1,0,0,4,8,3,0,1,1
2020-10-18,Eredivisie,2020-21,Groningen,Utrecht,0,0,4,4,5,0,0,0,0,8,5,0,0,0
2020-10-18,Eredivisie,2020-21,Ajax,Heerenveen,5,1,5,9,1,2,0,0,6,14,3,0,1,1
2020-10-18,Eredivisie,2020-21,Feyenoord,Sparta Rotterdam,1,1,8,4,3,1,0,0,2,12,4,0,1,0
2020-10-18,Eredivisie,2020-21,Den Haag,Vitesse,0,2,3,3,2,3,0,1,2,6,5,1,0,0
2020-10-21,Eredivisie,2020-21,Waalwijk,Zwolle,1,1,9,5,2,2,0,0,2,14,4,0,1,0
2020-10-24,Eredivisie,2020-21,VVV Venlo,Ajax,0,13,3,12,1,0,1,0,13,15,1,1,0,1
2020-10-24,Eredivisie,2020-21,Utrecht,Twente,2,1,7,4,1,4,0,0,3,11,5,0,1,1
2020-10-24,Eredivisie,2020-21,Zwolle,Willem II,0,0,9,3,3,1,1,0,0,12,4,1,0,0
2020-10-24,Eredivisie,2020-21,Heerenveen,FC Emmen,4,0,5,8,2,3,0,2,4,13,5,2,0,1
2020-10-25,Eredivisie,2020-21,Vitesse,PSV Eindhoven,2,1,4,5,3,0,0,0,3,9,3,0,1,1
2020-10-25,Eredivisie,2020-21,For Sittard,Groningen,1,3,1,6,1,1,0,0,4,7,2,0,1,1
