fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2023-08-11,La Liga,2023-24,Almeria,Vallecano,0,2,8,3,1,3,0,0,2,11,4,0,0,0,2.45,3.3,2.9,2.62,3.3,2.96
2023-08-11,La Liga,2023-24,Sevilla,Valencia,1,2,8,1,3,2,1,0,3,9,5,1,1,1,1.91,3.5,4.2,1.95,3.47,4.48
2023-08-12,La Liga,2023-24,Sociedad,Girona,1,1,4,1,2,5,0,0,2,5,7,0,1,0,1.62,4.0,5.25,1.65,4.05,5.66
2023-08-12,La Liga,2023-24,Las Palmas,Mallorca,1,1,3,6,3,2,0,0,2,9,5,0,1,0,2.4,3.0,3.3,2.45,3.02,3.46
2023-08-12,La Liga,2023-24,Ath Bilbao,Real Madrid,0,2,7,5,3,1,0,0,2,12,4,0,0,0,3.3,3.5,2.15,3.43,3.58,2.19
2023-08-13,La Liga,2023-24,Celta,Osasuna,0,2,7,2,1,1,0,0,2,9,2,0,0,0,2.05,3.2,3.9,2.15,3.19,3.99
2023-08-13,La Liga,2023-24,Villarreal,Betis,1,2,9,4,1,3,0,0,3,13,4,0,1,1,1.75,4.0,4.2,1.81,3.98,4.43
2023-08-13,La Liga,2023-24,Getafe,Barcelona,0,0,3,4,8,2,1,1,0,7,10,2,0,0,6.5,3.8,1.57,6.69,4.04,1.57
2023-08-14,La Liga,2023-24,Cadiz,Alaves,1,0,2,4,3,2,1,0,1,6,5,1,0,0,2.2,3.0,3.75,2.25,3.08,3.86
2023-08-14,La Liga,2023-24,Ath Madrid,Granada,3,1,3,3,3,1,0,0,4,6,4,0,1,1,1.3,5.5,9.5,1.31,5.76,10.3
