fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2016-08-20,Serie A,2016-17,Juventus,Fiorentina,2,1,3,1,1,3,0,0,3,4,4,0,1,1,1.5,4.2,7.0,1.51,4.26,8.24
2016-08-20,Serie A,2016-17,Roma,Udinese,4,0,10,5,0,2,0,0,4,15,2,0,0,1,1.44,4.5,7.5,1.5,4.56,7.6
2016-08-21,Serie A,2016-17,Palermo,Sassuolo,0,1,4,8,1,2,1,0,1,12,3,1,0,0,3.0,3.2,2.5,3.18,3.22,2.54
2016-08-21,Serie A,2016-17,Milan,Torino,3,2,10,10,0,3,1,0,5,20,3,1,1,1,1.85,3.5,4.33,1.92,3.54,4.64
2016-08-21,Serie A,2016-17,Genoa,Cagliari,3,1,6,1,4,3,0,0,4,7,7,0,1,1,2.05,3.3,3.8,2.06,3.52,3.99
2016-08-21,Serie A,2016-17,Pescara,Napoli,2,2,3,9,3,2,0,0,4,12,5,0,1,1,7.5,4.5,1.44,8.18,4.52,1.48
2016-08-21,Serie A,2016-17,Chievo,Inter,2,0,4,8,2,4,0,0,2,12,6,0,0,0,3.75,3.3,2.1,3.9,3.35,2.15
2016-08-21,Serie A,2016-17,Bologna,Crotone,1,0,5,3,1,1,0,0,1,8,2,0,0,0,1.85,3.5,5.0,1.91,3.39,4.95
2016-08-21,Serie A,2016-17,Atalanta,Lazio,3,4,7,2,2,2,0,0,7,9,4,0,1,1,3.1,3.25,2.4,3.2,3.27,2.49
2016-08-21,Serie A,2016-17,Empoli,Sampdoria,0,1,2,5,3,4,1,0,1,7,7,1,0,0,2.3,3.2,3.3,2.37,3.29,3.4
2016-08-27,Serie A,2016-17,Lazio,Juventus,0,1,4,2,1,2,0,0,1,6,3,0,0,0,4.75,3.5,1.8,5.18,3.5,1.85
2016-08-27,Serie A,2016-17,Napoli,Milan,4,2,9,4,5,4,0,2,6,13,9,2,1,1,1.67,4.0,5.0,1.7,4.05,5.36
2016-08-28,Serie A,2016-17,Torino,Bologna,5,1,6,3,1,2,0,0,6,9,3,0,1,1,1.85,3.5,4.5,1.87,3.56,4.91
2016-08-28,Serie A,2016-17,Cagliari,Roma,2,2,4,3,3,1,0,0,4,7,4,0,1,1,4.75,3.75,1.7,4.75,3.84,1.82
2016-08-28,Serie A,2016-17,Crotone,Genoa,1,3,1,6,2,2,0,0,4,7,4,0,1,1,4.0,3.4,1.91,4.55,3.47,1.95
2016-08-28,Serie A,2016-17,Fiorentina,Chievo,1,0,4,4,0,2,0,0,1,8,2,0,0,0,1.67,3.75,5.5,1.65,3.83,6.49
2016-08-28,Serie A,2016-17,Inter,Palermo,1,1,8,4,1,5,0,0,2,12,6,0,1,0,1.33,4.75,10.0,1.36,5.33,10.1
2016-08-28,Serie A,2016-17,Sampdoria,Atalanta,2,1,3,1,1,4,0,1,3,4,5,1,1,1,2.25,3.2,3.4,2.24,3.33,3.65
2016-08-28,Serie A,2016-17,Sassuolo,Pescara,0,3,2,7,2,2,0,0,3,9,4,0,0,1,1.62,3.75,6.0,1.64,3.98,6.33
2016-08-28,Serie A,2016-17,Udinese,Empoli,2,0,4,5,3,3,0,1,2,9,6,1,0,0,2.05,3.4,3.75,2.11,3.28,4.13
2016-09-10,Serie A,2016-17,Palermo,Napoli,0,3,2,4,0,0,0,0,3,6,0,0,0,1,9.0,5.0,1.33,9.44,5.43,1.37
2016-09-10,Serie A,2016-17,Juventus,Sassuolo,3,1,14,5,1,2,0,0,4,19,3,0,1,1,1.3,5.0,12.0,1.33,5.41,12.23
2016-09-11,Serie A,2016-17,Atalanta,Torino,2,1,4,4,2,2,0,0,3,8,4,0,1,1,2.6,3.2,2.8,2.68,3.27,2.93
