fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2025-08-08,Super Lig,2025-26,Gaziantep,Galatasaray,0,3,1,4,2,4,1,0,3,5,6,1,0,1,6.25,5.0,1.33,8.01,5.38,1.34
2025-08-09,Super Lig,2025-26,Samsunspor,Genclerbirligi,2,1,2,3,1,0,0,0,3,5,1,0,1,1,1.67,3.7,3.9,1.74,3.8,4.63
2025-08-09,Super Lig,2025-26,Antalyaspor,Kasimpasa,2,1,3,3,3,4,0,0,3,6,7,0,1,1,2.5,3.4,2.4,2.82,3.42,2.49
2025-08-10,Super Lig,2025-26,Rizespor,Goztep,0,3,3,5,2,1,0,0,3,8,3,0,0,1,1.95,3.5,3.3,2.18,3.51,3.26
2025-08-10,Super Lig,2025-26,Eyupspor,Konyaspor,1,4,8,7,2,1,0,0,5,15,3,0,1,1,2.25,3.3,2.8,2.42,3.25,3.05
2025-08-11,Super Lig,2025-26,Trabzonspor,Kocaelispor,1,0,3,5,2,0,0,0,1,8,2,0,0,0,1.53,3.9,4.75,1.58,4.14,5.53
2025-08-15,Super Lig,2025-26,Galatasaray,Karagumruk,3,0,10,3,0,1,0,1,3,13,1,1,0,1,1.17,7.0,15.0,1.16,8.14,17.05
2025-08-16,Super Lig,2025-26,Kocaelispor,Samsunspor,0,1,4,7,2,2,1,0,1,11,4,1,0,0,2.8,3.3,2.45,2.88,3.34,2.48
2025-08-16,Super Lig,2025-26,Alanyaspor,Rizespor,0,0,3,1,1,2,0,0,0,4,3,0,0,0,2.2,3.5,3.1,2.2,3.51,3.21
2025-08-16,Super Lig,2025-26,Goztep,Fenerbahce,0,0,3,6,6,4,1,1,0,9,10,2,0,0,4.2,3.75,1.75,4.22,3.97,1.77
2025-08-17,Super Lig,2025-26,Besiktas,Eyupspor,2,1,10,3,2,2,0,0,3,13,4,0,1,1,1.44,5.0,5.5,1.44,4.82,6.52
2025-08-17,Super Lig,2025-26,Buyuksehyr,Kayserispor,1,1,5,7,1,1,0,0,2,12,2,0,1,0,1.57,4.2,5.0,1.58,4.26,5.31
2025-08-17,Super Lig,2025-26,Genclerbirligi,Antalyaspor,0,1,8,3,0,2,0,0,1,11,2,0,0,0,2.63,3.2,2.7,2.64,3.22,2.77
2025-08-17,Super Lig,2025-26,Konyaspor,Gaziantep,3,0,2,6,3,3,0,0,3,8,6,0,0,1,1.83,3.5,4.2,1.83,3.71,4.23
2025-08-18,Super Lig,2025-26,Kasimpasa,Trabzonspor,0,1,6,4,2,2,0,0,1,10,4,0,0,0,2.75,3.5,2.4,2.73,3.52,2.51
2025-08-22,Super Lig,2025-26,Karagumruk,Goztep,0,2,4,6,2,2,0,0,2,10,4,0,0,0,3.3,3.3,2.0,3.59,3.41,2.16
2025-08-23,Super Lig,2025-26,Fenerbahce,Kocaelispor,3,1,6,0,1,3,0,0,4,6,4,0,1,1,1.33,5.0,7.0,1.29,5.82,9.28
2025-08-23,Super Lig,2025-26,Gaziantep,Genclerbirligi,2,1,10,4,3,6,0,1,3,14,9,1,1,1,1.67,3.4,4.75,1.78,3.67,4.61
2025-08-24,Super Lig,2025-26,Trabzonspor,Antalyaspor,1,0,5,5,1,2,0,0,1,10,3,0,0,0,1.6,3.7,4.75,1.65,3.89,5.26
2025-08-24,Super Lig,2025-26,Kayserispor,Galatasaray,0,4,6,3,2,2,0,0,4,9,4,0,0,1,6.5,5.5,1.3,8.18,5.91,1.31
2025-08-25,Super Lig,2025-26,Eyupspor,Alanyaspor,2,1,0,5,3,3,0,0,3,5,6,0,1,1,2.35,3.3,2.63,2.52,3.29,2.87
2025-08-29,Super Lig,2025-26,Goztep,Konyaspor,1,1,5,6,2,2,0,0,2,11,4,0,1,0,1.81,3.5,4.2,1.88,3.53,4.57
2025-08-30,Super Lig,2025-26,Galatasaray,Rizespor,3,1,5,2,1,4,0,0,4,7,5,0,1,1,1.19,7.0,11.0,1.18,7.31,12.51
2025-08-30,Super Lig,2025-26,Kasimpasa,Gaziantep,2,3,3,4,4,4,0,0,5,7,8,0,1,1,1.81,4.1,3.5,1.88,3.96,3.7
2025-08-30,Super Lig,2025-26,Kocaelispor,Kayserispor,1,1,4,7,3,2,0,0,2,11,5,0,1,0,2.1,3.3,3.4,2.18,3.32,3.44
2025-08-30,Super Lig,2025-26,Antalyaspor,Karagumruk,1,2,7,4,0,2,0,0,3,11,2,0,1,1,1.91,3.4,3.9,1.95,3.23,4.37
2025-08-31,Super Lig,2025-26,Trabzonspor,Samsunspor,1,1,2,10,1,4,0,0,2,12,5,0,1,0,1.71,3.75,4.5,1.76,3.76,4.54
2025-08-31,Super Lig,2025-26,Alanyaspor,Besiktas,2,0,2,6,1,3,0,0,2,8,4,0,0,0,3.2,3.7,2.05,3.34,3.66,2.09
2025-08-31,Super Lig,2025-26,Buyuksehyr,Eyupspor,0,0,5,4,4,5,0,0,0,9,9,0,0,0,1.96,3.6,3.5,2.04,3.59,3.54
2025-08-31,Super Lig,2025-26,Genclerbirligi,Fenerbahce,1,3,3,3,1,0,0,0,4,6,1,0,1,1,9.0,5.0,1.3,9.06,5.28,1.32
2025-09-13,Super Lig,2025-26,Eyupspor,Galatasaray,0,2,6,6,2,1,0,0,2,12,3,0,0,0,8.5,4.75,1.33,10.41,4.9,1.32
2025-09-13,Super Lig,2025-26,Karagumruk,Kasimpasa,0,1,6,4,0,4,0,1,1,10,4,1,0,0,2.75,3.4,2.35,2.94,3.23,2.5
2025-09-13,Super Lig,2025-26,Samsunspor,Antalyaspor,1,2,6,2,4,2,0,0,3,8,6,0,1,1,1.76,3.5,4.75,1.79,3.51,4.78
2025-09-13,Super Lig,2025-26,Besiktas,Buyuksehyr,2,1,10,5,3,4,1,1,3,15,7,2,1,1,1.66,3.9,4.75,1.72,3.8,4.74
2025-09-13,Super Lig,2025-26,Konyaspor,Alanyaspor,1,2,6,1,5,3,0,0,3,7,8,0,1,1,2.05,3.4,3.5,2.14,3.32,3.54
2025-09-14,Super Lig,2025-26,Kayserispor,Goztep,1,1,3,7,4,1,0,0,2,10,5,0,1,0,3.4,3.2,2.15,3.57,3.2,2.19
2025-09-14,Super Lig,2025-26,Fenerbahce,Trabzonspor,1,0,9,0,4,3,0,1,1,9,7,1,0,0,1.35,5.0,7.5,1.43,4.64,6.89
2025-09-14,Super Lig,2025-26,Gaziantep,Kocaelispor,2,0,3,6,5,3,0,1,2,9,8,1,0,0,2.01,3.3,3.8,2.09,3.25,3.79
2025-09-15,Super Lig,2025-26,Rizespor,Genclerbirligi,1,0,4,7,4,2,0,0,1,11,6,0,0,0,1.62,3.5,5.75,1.64,3.74,5.63
2025-09-17,Super Lig,2025-26,Karagumruk,Buyuksehyr,0,2,3,4,2,2,0,0,2,7,4,0,0,0,3.7,3.6,1.86,3.86,3.58,1.95
2025-09-17,Super Lig,2025-26,Fenerbahce,Alanyaspor,2,2,8,0,1,2,0,0,4,8,3,0,1,1,1.27,5.5,8.5,1.3,5.7,8.91
2025-09-17,Super Lig,2025-26,Samsunspor,Kasimpasa,0,0,5,4,4,3,0,0,0,9,7,0,0,0,1.76,3.75,4.33,1.78,3.73,4.48
2025-09-19,Super Lig,2025-26,Goztep,Besiktas,3,0,6,5,2,1,0,0,3,11,3,0,0,1,2.1,3.6,3.1,2.21,3.59,3.31
2025-09-20,Super Lig,2025-26,Genclerbirligi,Eyupspor,1,0,2,4,3,2,0,0,1,6,5,0,0,0,2.55,3.25,2.55,2.73,3.13,2.75
2025-09-20,Super Lig,2025-26,Antalyaspor,Kayserispor,1,1,10,4,3,3,0,0,2,14,6,0,1,0,2.01,3.5,3.5,2.13,3.22,3.69
2025-09-20,Super Lig,2025-26,Trabzonspor,Gaziantep,1,1,4,5,2,4,0,0,2,9,6,0,1,0,1.61,3.8,5.0,1.65,3.95,5.07
2025-09-21,Super Lig,2025-26,Buyuksehyr,Alanyaspor,1,1,7,4,3,3,0,0,2,11,6,0,1,0,1.79,3.8,4.0,1.88,3.71,3.95
