fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2018-08-04,Scottish Premiership,2018-19,Celtic,Livingston,3,1,12,3,1,3,0,0,4,15,4,0,1,1,1.1,11.0,21.0,1.11,10.0,28.17
2018-08-04,Scottish Premiership,2018-19,Hamilton,Hearts,1,4,3,6,2,2,0,0,5,9,4,0,1,1,3.5,3.4,2.04,3.78,3.61,2.04
2018-08-04,Scottish Premiership,2018-19,Kilmarnock,St Johnstone,2,0,8,1,1,3,0,0,2,9,4,0,0,0,2.04,3.3,3.6,2.08,3.37,3.92
2018-08-04,Scottish Premiership,2018-19,St Mirren,Dundee,2,1,9,6,3,1,0,0,3,15,4,0,1,1,2.5,3.25,2.8,2.57,3.32,2.92
2018-08-05,Scottish Premiership,2018-19,Aberdeen,Rangers,1,1,4,2,3,2,0,1,2,6,5,1,1,0,3.1,3.25,2.3,3.07,3.49,2.37
2018-08-05,Scottish Premiership,2018-19,Hibernian,Motherwell,3,0,0,5,1,2,0,0,3,5,3,0,0,1,1.8,3.6,4.33,1.81,3.79,4.63
2018-08-11,Scottish Premiership,2018-19,Dundee,Aberdeen,0,1,8,12,1,3,0,0,1,20,4,0,0,0,3.4,3.4,2.1,3.88,3.43,2.07
2018-08-11,Scottish Premiership,2018-19,Hearts,Celtic,1,0,0,4,5,2,0,0,1,4,7,0,0,0,5.5,4.0,1.57,5.58,4.2,1.65
2018-08-11,Scottish Premiership,2018-19,Livingston,Kilmarnock,0,0,3,3,1,2,0,0,0,6,3,0,0,0,3.2,3.3,2.25,3.41,3.37,2.26
2018-08-11,Scottish Premiership,2018-19,Motherwell,Hamilton,0,1,4,2,3,2,0,0,1,6,5,0,0,0,1.61,3.8,5.5,1.63,4.09,5.71
2018-08-12,Scottish Premiership,2018-19,Rangers,St Mirren,2,0,5,4,1,4,1,0,2,9,5,1,0,0,1.33,5.0,9.0,1.32,5.89,9.4
2018-08-12,Scottish Premiership,2018-19,St Johnstone,Hibernian,1,1,10,7,1,0,0,0,2,17,1,0,1,0,3.5,3.4,2.04,3.62,3.47,2.13
2018-08-25,Scottish Premiership,2018-19,St Mirren,Livingston,0,2,5,6,2,2,0,0,2,11,4,0,0,0,2.14,3.4,3.3,2.22,3.53,3.35
2018-08-25,Scottish Premiership,2018-19,St Johnstone,Dundee,1,0,8,6,0,0,0,0,1,14,0,0,0,0,2.14,3.2,3.6,2.21,3.43,3.45
