fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2020-08-08,First Division A,2020-21,Club Brugge,Charleroi,0,1,10,2,2,3,0,0,1,12,5,0,0,0,1.5,3.8,6.0,1.53,4.13,6.81
2020-08-08,First Division A,2020-21,Antwerp,Mouscron,1,1,7,3,2,1,0,0,2,10,3,0,1,0,1.3,5.0,10.0,1.32,5.34,10.09
2020-08-08,First Division A,2020-21,Standard,Cercle Brugge,1,0,5,4,1,1,0,0,1,9,2,0,0,0,1.4,4.5,6.5,1.43,4.75,7.44
2020-08-09,First Division A,2020-21,St Truiden,Gent,2,1,6,3,2,2,0,0,3,9,4,0,1,1,4.5,3.8,1.65,4.54,4.19,1.72
2020-08-09,First Division A,2020-21,Waregem,Genk,1,2,9,8,3,1,0,0,3,17,4,0,1,1,3.75,3.6,1.9,3.65,3.91,1.97
2020-08-09,First Division A,2020-21,Mechelen,Anderlecht,2,2,2,7,3,3,0,0,4,9,6,0,1,1,4.5,3.5,1.8,4.33,3.6,1.89
2020-08-09,First Division A,2020-21,Kortrijk,Waasland-Beveren,1,3,4,1,2,4,0,0,4,5,6,0,1,1,1.6,3.8,4.75,1.65,4.18,5.08
2020-08-10,First Division A,2020-21,Oostende,Beerschot VA,1,2,12,7,3,2,0,0,3,19,5,0,1,1,2.3,3.4,3.0,2.34,3.63,2.97
2020-08-10,First Division A,2020-21,Oud-Heverlee Leuven,Eupen,1,1,5,8,1,2,0,0,2,13,3,0,1,0,2.3,3.4,3.0,2.4,3.56,2.92
2020-08-14,First Division A,2020-21,Mouscron,Mechelen,0,1,5,5,3,3,0,0,1,10,6,0,0,0,3.5,3.4,2.05,3.54,3.62,2.08
2020-08-15,First Division A,2020-21,Genk,Oud-Heverlee Leuven,1,1,7,1,1,1,0,0,2,8,2,0,1,0,1.25,6.0,12.0,1.27,6.0,11.37
2020-08-15,First Division A,2020-21,Charleroi,Oostende,1,0,8,7,1,2,0,0,1,15,3,0,0,0,1.4,4.2,8.5,1.39,4.88,8.45
2020-08-15,First Division A,2020-21,Gent,Kortrijk,1,2,6,5,0,1,0,0,3,11,1,0,1,1,1.36,4.75,8.0,1.4,5.04,7.77
2020-08-16,First Division A,2020-21,Eupen,Club Brugge,0,4,6,6,0,0,0,0,4,12,0,0,0,1,8.5,4.5,1.36,8.3,4.43,1.44
2020-08-16,First Division A,2020-21,Cercle Brugge,Antwerp,2,1,5,2,1,1,0,0,3,7,2,0,1,1,3.8,3.8,1.85,3.95,3.96,1.88
2020-08-16,First Division A,2020-21,Beerschot VA,Waregem,3,1,3,5,3,2,0,0,4,8,5,0,1,1,2.4,3.4,2.8,2.34,3.53,3.04
2020-08-16,First Division A,2020-21,Anderlecht,St Truiden,3,1,2,1,2,0,0,1,4,3,2,1,1,1,1.4,4.5,7.5,1.45,4.76,7.08
2020-08-17,First Division A,2020-21,Waasland-Beveren,Standard,1,2,4,8,3,3,0,0,3,12,6,0,1,1,5.5,4.0,1.57,5.8,4.26,1.57
2020-08-21,First Division A,2020-21,Kortrijk,Eupen,0,0,1,5,2,2,0,0,0,6,4,0,0,0,2.3,3.5,2.9,2.37,3.42,3.06
2020-08-22,First Division A,2020-21,Waregem,Waasland-Beveren,4,1,7,2,3,1,0,0,5,9,4,0,1,1,1.66,4.0,4.75,1.75,3.98,4.6
2020-08-22,First Division A,2020-21,Mechelen,Cercle Brugge,2,3,6,8,4,2,0,0,5,14,6,0,1,1,1.8,3.75,4.33,1.81,3.8,4.44
2020-08-22,First Division A,2020-21,Oud-Heverlee Leuven,Charleroi,1,3,6,5,1,4,0,1,4,11,5,1,1,1,4.0,3.8,1.72,4.61,3.73,1.8
2020-08-22,First Division A,2020-21,Antwerp,Gent,1,0,3,6,0,0,0,0,1,9,0,0,0,0,2.6,3.4,2.6,2.7,3.43,2.64
2020-08-23,First Division A,2020-21,Standard,Genk,0,0,6,5,6,2,1,0,0,11,8,1,0,0,2.2,3.4,3.2,2.23,3.38,3.38
2020-08-23,First Division A,2020-21,Club Brugge,Beerschot VA,0,1,5,1,1,0,0,0,1,6,1,0,0,0,1.3,5.5,9.0,1.3,5.68,9.92
2020-08-23,First Division A,2020-21,Anderlecht,Mouscron,1,1,12,2,2,2,0,1,2,14,4,1,1,0,1.36,4.33,8.5,1.39,4.91,8.38
2020-08-24,First Division A,2020-21,St Truiden,Oostende,0,0,4,5,1,7,1,1,0,9,8,2,0,0,2.1,3.5,3.3,2.08,3.6,3.56
2020-08-28,First Division A,2020-21,Oostende,Anderlecht,2,2,5,4,3,3,0,0,4,9,6,0,1,1,3.5,3.75,1.95,3.56,3.77,2.01
2020-08-29,First Division A,2020-21,Eupen,St Truiden,1,1,4,5,4,4,1,0,2,9,8,1,1,0,2.0,3.5,3.6,2.01,3.64,3.7
2020-08-29,First Division A,2020-21,Cercle Brugge,Kortrijk,0,1,5,11,2,3,0,0,1,16,5,0,0,0,2.25,3.5,2.9,2.31,3.48,3.09
2020-08-29,First Division A,2020-21,Waasland-Beveren,Oud-Heverlee Leuven,1,3,4,6,1,1,1,0,4,10,2,1,1,1,2.5,3.5,2.62,2.66,3.56,2.58
2020-08-29,First Division A,2020-21,Mouscron,Waregem,0,1,5,4,2,1,0,0,1,9,3,0,0,0,2.87,3.4,2.37,2.8,3.47,2.5
2020-08-30,First Division A,2020-21,Genk,Club Brugge,1,2,1,5,4,3,0,0,3,6,7,0,1,1,2.8,3.6,2.3,3.25,3.45,2.23
2020-08-30,First Division A,2020-21,Beerschot VA,Standard,0,3,7,5,3,1,0,0,3,12,4,0,0,1,2.9,3.5,2.25,3.02,3.46,2.35
2020-08-30,First Division A,2020-21,Charleroi,Antwerp,2,0,5,3,4,3,0,1,2,8,7,1,0,0,2.1,3.4,3.3,2.19,3.49,3.32
2020-08-30,First Division A,2020-21,Gent,Mechelen,1,0,3,2,2,1,0,0,1,5,3,0,0,0,1.66,4.0,4.33,1.78,3.97,4.37
2020-09-11,First Division A,2020-21,Eupen,Gent,2,1,4,5,3,3,0,1,3,9,6,1,1,1,3.1,3.75,2.15,3.19,3.62,2.25
2020-09-12,First Division A,2020-21,Mechelen,Oostende,0,1,5,10,5,2,0,0,1,15,7,0,0,0,1.8,3.75,4.2,1.89,3.84,4.06
2020-09-12,First Division A,2020-21,Oud-Heverlee Leuven,Standard,1,0,1,3,2,4,0,1,1,4,6,1,0,0,5.0,3.8,1.65,5.25,3.7,1.74
2020-09-12,First Division A,2020-21,Club Brugge,Waasland-Beveren,4,1,5,2,1,2,0,0,5,7,3,0,1,1,1.16,7.5,13.0,1.13,9.29,23.78
2020-09-13,First Division A,2020-21,Anderlecht,Cercle Brugge,2,0,7,3,1,4,0,0,2,10,5,0,0,0,1.44,4.5,6.5,1.5,4.61,6.54
2020-09-13,First Division A,2020-21,St Truiden,Antwerp,2,3,3,4,3,4,1,1,5,7,7,2,1,1,4.0,3.8,1.8,4.0,3.9,1.89
2020-09-13,First Division A,2020-21,Waregem,Charleroi,0,2,3,2,0,1,0,0,2,5,1,0,0,0,3.5,3.6,2.0,3.71,3.45,2.11
2020-09-13,First Division A,2020-21,Kortrijk,Mouscron,3,0,8,1,2,2,0,2,3,9,4,2,0,1,1.85,3.8,3.8,1.85,3.9,4.16
2020-09-14,First Division A,2020-21,Beerschot VA,Genk,5,2,5,3,0,4,0,2,7,8,4,2,1,1,3.25,3.75,2.05,3.17,3.75,2.24
2020-09-18,First Division A,2020-21,Charleroi,Beerschot VA,3,1,7,1,0,1,0,0,4,8,1,0,1,1,1.66,3.75,5.0,1.75,3.76,5.19
2020-09-19,First Division A,2020-21,Oostende,Oud-Heverlee Leuven,3,1,11,2,4,2,0,0,4,13,6,0,1,1,2.0,3.5,3.6,2.09,3.72,3.41
2020-09-19,First Division A,2020-21,Mouscron,Gent,0,1,11,3,3,0,0,0,1,14,3,0,0,0,4.33,3.75,1.75,4.39,3.85,1.81
2020-09-19,First Division A,2020-21,Waasland-Beveren,Anderlecht,2,4,5,7,4,1,0,0,6,12,5,0,1,1,6.25,4.2,1.5,6.04,4.56,1.52
2020-09-20,First Division A,2020-21,Waregem,Club Brugge,0,6,2,4,1,1,0,0,6,6,2,0,0,1,6.25,4.2,1.5,6.21,4.44,1.53
2020-09-20,First Division A,2020-21,Standard,Kortrijk,2,1,6,3,0,3,0,0,3,9,3,0,1,1,1.53,4.33,5.5,1.58,4.02,6.23
2020-09-20,First Division A,2020-21,Genk,Mechelen,3,1,1,4,0,1,0,0,4,5,1,0,1,1,1.61,4.2,4.75,1.71,4.08,4.75
2020-09-20,First Division A,2020-21,Antwerp,Eupen,2,2,9,4,2,6,0,0,4,13,8,0,1,1,1.65,4.2,4.75,1.71,3.67,5.45
2020-09-21,First Division A,2020-21,Cercle Brugge,St Truiden,3,0,5,4,1,3,0,0,3,9,4,0,0,1,2.05,3.6,3.3,2.2,3.45,3.39
2020-09-25,First Division A,2020-21,Kortrijk,Antwerp,1,3,6,2,2,0,0,0,4,8,2,0,1,1,3.1,3.6,2.2,3.12,3.69,2.29
2020-09-26,First Division A,2020-21,Beerschot VA,Waasland-Beveren,3,2,10,0,1,2,0,0,5,10,3,0,1,1,1.45,4.5,6.5,1.43,4.98,7.55
2020-09-26,First Division A,2020-21,Mechelen,St Truiden,2,0,3,6,3,6,0,0,2,9,9,0,0,0,1.75,4.0,4.2,1.75,4.35,4.39
2020-09-26,First Division A,2020-21,Gent,Oud-Heverlee Leuven,2,3,8,4,2,3,0,0,5,12,5,0,1,1,1.44,4.75,6.0,1.46,5.25,6.45
2020-09-27,First Division A,2020-21,Standard,Waregem,2,2,7,2,2,3,0,0,4,9,5,0,1,1,1.5,4.0,7.0,1.5,4.98,6.16
2020-09-27,First Division A,2020-21,Anderlecht,Eupen,1,1,9,5,2,4,0,0,2,14,6,0,1,0,1.6,4.0,5.25,1.65,4.06,5.65
2020-09-27,First Division A,2020-21,Club Brugge,Cercle Brugge,2,1,8,5,1,2,0,0,3,13,3,0,1,1,1.2,6.0,12.0,1.21,6.67,12.96
2020-09-27,First Division A,2020-21,Mouscron,Charleroi,1,1,0,6,1,1,0,0,2,6,2,0,1,0,5.0,3.6,1.72,5.26,3.73,1.75
2020-09-28,First Division A,2020-21,Genk,Oostende,2,2,6,5,1,5,1,0,4,11,6,1,1,1,1.5,4.33,6.0,1.56,4.3,6.32
2020-10-02,First Division A,2020-21,Antwerp,Mechelen,4,1,4,6,1,2,0,0,5,10,3,0,1,1,1.83,4.0,3.75,1.93,3.77,4.08
2020-10-03,First Division A,2020-21,Waasland-Beveren,Genk,1,1,4,6,3,3,0,0,2,10,6,0,1,0,5.25,4.75,1.45,5.96,4.79,1.53
2020-10-03,First Division A,2020-21,Eupen,Cercle Brugge,1,2,8,3,5,4,0,0,3,11,9,0,1,1,2.0,3.6,3.5,2.05,3.43,4.0
2020-10-03,First Division A,2020-21,Oud-Heverlee Leuven,Waregem,2,1,9,9,1,0,0,0,3,18,1,0,1,1,2.37,3.75,2.75,2.56,3.64,2.76
2020-10-03,First Division A,2020-21,St Truiden,Kortrijk,0,0,9,4,3,2,0,1,0,13,5,1,0,0,2.8,3.6,2.3,2.89,3.68,2.44
2020-10-04,First Division A,2020-21,Club Brugge,Anderlecht,3,0,8,1,1,4,0,1,3,9,5,1,0,1,1.57,4.2,5.25,1.6,4.07,6.24
2020-10-04,First Division A,2020-21,Gent,Beerschot VA,5,1,6,5,1,1,0,0,6,11,2,0,1,1,1.75,3.8,4.33,1.79,4.02,4.5
2020-10-04,First Division A,2020-21,Charleroi,Standard,1,2,7,8,2,3,0,0,3,15,5,0,1,1,2.2,3.6,3.0,2.42,3.28,3.23
2020-10-04,First Division A,2020-21,Oostende,Mouscron,3,0,6,0,1,0,0,0,3,6,1,0,0,1,1.72,3.8,4.2,1.83,3.72,4.66
2020-10-17,First Division A,2020-21,Mechelen,Kortrijk,1,2,7,6,2,1,1,0,3,13,3,1,1,1,2.0,3.75,3.5,2.0,3.66,3.9
2020-10-17,First Division A,2020-21,Standard,Club Brugge,1,1,8,5,2,3,0,0,2,13,5,0,1,0,3.5,3.5,2.0,3.83,3.59,2.04
2020-10-17,First Division A,2020-21,Cercle Brugge,Gent,5,2,5,9,0,0,0,0,7,14,0,0,1,1,3.25,4.0,2.0,3.46,3.96,2.05
2020-10-17,First Division A,2020-21,Beerschot VA,St Truiden,6,3,4,4,0,4,0,0,9,8,4,0,1,1,1.66,4.0,4.33,1.78,3.88,4.77
2020-10-18,First Division A,2020-21,Waregem,Antwerp,1,3,3,9,1,1,0,0,4,12,2,0,1,1,3.2,3.6,2.0,3.19,4.23,2.09
2020-10-18,First Division A,2020-21,Mouscron,Eupen,0,2,5,4,3,1,0,0,2,9,4,0,0,0,3.0,3.6,2.2,3.46,3.81,2.1
2020-10-18,First Division A,2020-21,Genk,Charleroi,2,1,4,5,4,2,1,0,3,9,6,1,1,1,2.5,3.5,2.7,2.64,3.4,2.82
2020-10-18,First Division A,2020-21,Anderlecht,Oud-Heverlee Leuven,2,2,3,8,1,2,0,0,4,11,3,0,1,1,1.5,4.33,6.0,1.55,4.45,6.16
2020-10-23,First Division A,2020-21,Kortrijk,Anderlecht,1,3,4,3,0,2,0,0,4,7,2,0,1,1,3.5,3.6,2.0,3.61,3.67,2.09
2020-10-24,First Division A,2020-21,Oud-Heverlee Leuven,Club Brugge,2,1,4,4,2,3,0,0,3,8,5,0,1,1,6.5,4.5,1.45,7.06,4.82,1.46
2020-10-25,First Division A,2020-21,St Truiden,Standard,2,0,4,3,1,1,0,0,2,7,2,0,0,0,4.5,4.0,1.75,4.33,4.18,1.79
2020-10-25,First Division A,2020-21,Antwerp,Beerschot VA,3,2,8,6,4,2,0,0,5,14,6,0,1,1,1.85,4.0,3.75,1.93,3.7,4.18
2020-10-25,First Division A,2020-21,Oostende,Waregem,3,0,4,10,1,1,0,0,3,14,2,0,0,1,1.83,3.75,4.0,1.91,4.14,3.8
2020-10-26,First Division A,2020-21,Gent,Genk,1,2,8,3,1,2,0,0,3,11,3,0,1,1,1.85,3.8,3.75,2.03,3.7,3.69
2020-10-30,First Division A,2020-21,Genk,Eupen,4,0,3,6,1,2,0,0,4,9,3,0,0,1,1.8,3.8,3.75,1.88,3.98,4.06
2020-10-31,First Division A,2020-21,Club Brugge,Mechelen,2,2,3,2,1,0,0,0,4,5,1,0,1,1,1.25,5.5,11.0,1.27,6.17,11.6
2020-10-31,First Division A,2020-21,Beerschot VA,Oud-Heverlee Leuven,4,2,7,5,5,1,0,0,6,12,6,0,1,1,1.83,4.0,3.6,1.86,4.24,3.91
2020-10-31,First Division A,2020-21,Charleroi,Cercle Brugge,3,0,11,1,2,1,0,0,3,12,3,0,0,1,1.5,4.2,6.5,1.55,4.43,6.28
2020-11-01,First Division A,2020-21,Standard,Oostende,1,0,9,4,1,3,0,0,1,13,4,0,0,0,1.72,4.0,4.33,1.76,3.91,4.88
2020-11-01,First Division A,2020-21,Waasland-Beveren,Gent,1,4,7,3,4,0,0,0,5,10,4,0,1,1,5.75,4.75,1.44,6.36,4.69,1.51
2020-11-01,First Division A,2020-21,Anderlecht,Antwerp,1,0,4,6,0,3,0,0,1,10,3,0,0,0,2.05,3.4,3.5,2.17,3.6,3.44
2020-11-02,First Division A,2020-21,Waregem,Kortrijk,1,1,3,9,2,0,1,0,2,12,2,1,1,0,2.4,3.75,2.7,2.4,3.81,2.82
2020-11-06,First Division A,2020-21,Mechelen,Charleroi,3,3,4,6,2,3,0,0,6,10,5,0,1,1,3.0,3.4,2.3,2.97,3.75,2.36
2020-11-07,First Division A,2020-21,Kortrijk,Beerschot VA,5,5,6,6,2,2,0,0,10,12,4,0,1,1,2.37,3.6,2.75,2.39,4.24,2.67
2020-11-07,First Division A,2020-21,Eupen,Waasland-Beveren,1,1,14,4,1,2,0,0,2,18,3,0,1,0,1.45,4.33,7.0,1.49,4.44,7.48
2020-11-07,First Division A,2020-21,St Truiden,Genk,1,2,11,4,5,2,1,0,3,15,7,1,1,1,3.5,3.5,2.0,3.61,3.41,2.18
2020-11-08,First Division A,2020-21,Cercle Brugge,Waregem,1,3,4,8,3,3,0,0,4,12,6,0,1,1,1.9,3.75,3.6,2.05,4.09,3.36
2020-11-08,First Division A,2020-21,Gent,Anderlecht,1,1,2,7,3,4,0,0,2,9,7,0,1,0,2.25,3.5,2.9,2.36,3.6,3.06
2020-11-08,First Division A,2020-21,Antwerp,Standard,1,1,3,3,0,3,0,0,2,6,3,0,1,0,2.25,3.3,3.1,2.29,3.37,3.4
2020-11-08,First Division A,2020-21,Oostende,Club Brugge,1,3,4,8,3,0,1,0,4,12,3,1,1,1,4.33,4.0,1.7,4.39,4.06,1.8
2020-11-21,First Division A,2020-21,Standard,Eupen,2,2,3,3,2,0,1,0,4,6,2,1,1,1,1.65,3.75,5.25,1.68,3.9,5.59
2020-11-21,First Division A,2020-21,Oostende,Antwerp,1,1,7,5,1,1,0,0,2,12,2,0,1,0,3.1,3.5,2.15,3.04,3.82,2.29
2020-11-21,First Division A,2020-21,Waasland-Beveren,Cercle Brugge,0,2,5,7,4,3,1,0,2,12,7,1,0,0,3.1,3.9,2.05,3.32,4.08,2.07
2020-11-21,First Division A,2020-21,Club Brugge,Kortrijk,1,0,7,2,0,3,0,0,1,9,3,0,0,0,1.28,5.75,9.0,1.3,5.93,10.4
2020-11-22,First Division A,2020-21,Charleroi,Gent,0,1,3,4,1,2,0,0,1,7,3,0,0,0,2.0,3.6,3.5,2.07,3.53,3.81
2020-11-22,First Division A,2020-21,Beerschot VA,Anderlecht,2,1,5,3,2,2,0,0,3,8,4,0,1,1,3.0,3.75,2.15,2.94,3.96,2.3
2020-11-22,First Division A,2020-21,Waregem,Mechelen,1,2,3,4,0,2,0,0,3,7,2,0,1,1,2.8,3.5,2.37,2.83,3.84,2.42
2020-11-22,First Division A,2020-21,Genk,Mouscron,4,1,5,3,1,4,0,0,5,8,5,0,1,1,1.36,4.75,7.5,1.42,4.96,7.53
2020-11-23,First Division A,2020-21,Oud-Heverlee Leuven,St Truiden,2,2,4,1,1,4,0,0,4,5,5,0,1,1,1.9,3.8,3.5,2.02,3.7,3.72
2020-11-24,First Division A,2020-21,Waasland-Beveren,Oostende,2,0,2,6,2,2,0,0,2,8,4,0,0,0,6.5,4.5,1.5,5.65,4.56,1.57
2020-11-25,First Division A,2020-21,Cercle Brugge,Mouscron,1,2,4,5,4,2,0,0,3,9,6,0,1,1,1.66,4.0,4.75,1.72,4.02,5.01
2020-11-27,First Division A,2020-21,Eupen,Charleroi,3,1,6,3,1,5,0,0,4,9,6,0,1,1,3.1,3.5,2.2,3.17,3.57,2.31
2020-11-28,First Division A,2020-21,St Truiden,Waasland-Beveren,1,1,10,7,3,1,0,0,2,17,4,0,1,0,1.75,3.8,4.33,1.79,4.16,4.29
2020-11-28,First Division A,2020-21,Cercle Brugge,Genk,1,5,2,6,2,0,0,0,6,8,2,0,1,1,3.5,3.75,1.9,3.62,3.97,2.0
2020-11-28,First Division A,2020-21,Mouscron,Club Brugge,0,0,1,4,2,3,0,0,0,5,5,0,0,0,9.5,5.0,1.33,9.17,5.3,1.36
2020-11-29,First Division A,2020-21,Mechelen,Beerschot VA,2,3,3,2,4,2,1,0,5,5,6,1,1,1,2.1,3.75,3.1,2.18,4.03,3.11
2020-11-29,First Division A,2020-21,Gent,Waregem,0,3,8,0,1,1,0,0,3,8,2,0,0,1,1.5,4.5,6.0,1.5,4.85,6.03
2020-11-29,First Division A,2020-21,Anderlecht,Standard,0,0,2,6,2,2,0,0,0,8,4,0,0,0,2.1,3.5,3.4,2.24,3.6,3.29
2020-11-29,First Division A,2020-21,Kortrijk,Oostende,3,1,5,6,0,3,0,0,4,11,3,0,1,1,2.25,3.75,2.8,2.25,3.74,3.1
2020-11-30,First Division A,2020-21,Antwerp,Oud-Heverlee Leuven,3,2,11,2,3,5,0,0,5,13,8,0,1,1,1.6,4.2,5.25,1.63,4.31,5.28
2020-12-01,First Division A,2020-21,Mouscron,St Truiden,3,2,2,8,3,3,0,0,5,10,6,0,1,1,2.9,3.4,2.4,3.01,3.34,2.52
2020-12-02,First Division A,2020-21,Charleroi,Waasland-Beveren,0,2,4,7,1,3,1,0,2,11,4,1,0,0,1.28,5.75,9.0,1.3,5.79,10.96
