fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2025-08-02,League Two,2025-26,Accrington,Gillingham,1,1,3,3,2,2,0,0,2,6,4,0,1,0
2025-08-02,League Two,2025-26,Newport County,Notts County,1,1,2,6,1,1,0,0,2,8,2,0,1,0
2025-08-02,League Two,2025-26,Walsall,Swindon,2,1,1,5,2,1,1,0,3,6,3,1,1,1
2025-08-02,League Two,2025-26,Shrewsbury,Bromley,0,0,4,5,3,1,0,0,0,9,4,0,0,0
2025-08-02,League Two,2025-26,Milton Keynes Dons,Oldham,0,0,7,3,1,3,0,0,0,10,4,0,0,0
2025-08-02,League Two,2025-26,Grimsby,Crawley Town,3,0,10,3,0,2,0,0,3,13,2,0,0,1
2025-08-02,League Two,2025-26,Salford,Crewe,1,3,7,10,4,2,0,0,4,17,6,0,1,1
2025-08-02,League Two,2025-26,Chesterfield,Barrow,1,0,4,3,1,1,0,0,1,7,2,0,0,0
2025-08-02,League Two,2025-26,Cambridge,Cheltenham,1,0,4,2,0,2,0,0,1,6,2,0,0,0
2025-08-02,League Two,2025-26,Bristol Rvs,Harrogate,0,1,13,4,1,3,0,0,1,17,4,0,0,0
2025-08-02,League Two,2025-26,Barnet,Fleetwood Town,0,2,8,2,0,0,0,0,2,10,0,0,0,0
2025-08-02,League Two,2025-26,Colchester,Tranmere,1,1,4,5,2,2,0,0,2,9,4,0,1,0
2025-08-09,League Two,2025-26,Fleetwood Town,Bristol Rvs,2,1,1,6,1,3,0,0,3,7,4,0,1,1
2025-08-09,League Two,2025-26,Swindon,Cambridge,3,2,2,7,2,1,0,0,5,9,3,0,1,1
2025-08-09,League Two,2025-26,Oldham,Colchester,1,1,8,7,1,1,0,0,2,15,2,0,1,0
2025-08-09,League Two,2025-26,Harrogate,Grimsby,3,3,3,4,5,3,0,0,6,7,8,0,1,1
2025-08-09,League Two,2025-26,Gillingham,Walsall,1,0,5,2,3,3,0,0,1,7,6,0,0,0
2025-08-09,League Two,2025-26,Crewe,Accrington,2,0,8,2,1,2,0,0,2,10,3,0,0,0
2025-08-09,League Two,2025-26,Barrow,Milton Keynes Dons,0,2,1,5,3,2,0,0,2,6,5,0,0,0
2025-08-09,League Two,2025-26,Cheltenham,Chesterfield,0,2,2,5,7,1,0,0,2,7,8,0,0,0
2025-08-09,League Two,2025-26,Bromley,Barnet,2,0,6,6,3,1,0,0,2,12,4,0,0,0
2025-08-09,League Two,2025-26,Tranmere,Shrewsbury,4,0,2,5,1,1,0,1,4,7,2,1,0,1
2025-08-09,League Two,2025-26,Notts County,Salford,1,2,1,7,3,3,0,0,3,8,6,0,1,1
2025-08-09,League Two,2025-26,Crawley Town,Newport County,1,2,6,3,0,2,0,0,3,9,2,0,1,1
2025-08-16,League Two,2025-26,Grimsby,Newport County,2,1,12,3,2,3,0,0,3,15,5,0,1,1
2025-08-16,League Two,2025-26,Tranmere,Gillingham,1,1,3,4,2,2,0,1,2,7,4,1,1,0
2025-08-16,League Two,2025-26,Shrewsbury,Colchester,0,2,6,1,2,1,1,0,2,7,3,1,0,0
2025-08-16,League Two,2025-26,Salford,Accrington,2,1,5,1,1,1,0,0,3,6,2,0,1,1
2025-08-16,League Two,2025-26,Milton Keynes Dons,Cheltenham,5,0,3,1,1,4,0,0,5,4,5,0,0,1
2025-08-16,League Two,2025-26,Crewe,Crawley Town,1,0,7,3,4,2,0,0,1,10,6,0,0,0
2025-08-16,League Two,2025-26,Oldham,Swindon,1,2,4,2,0,3,0,0,3,6,3,0,1,1
2025-08-16,League Two,2025-26,Bromley,Fleetwood Town,2,2,7,2,4,2,0,0,4,9,6,0,1,1
2025-08-16,League Two,2025-26,Barrow,Notts County,2,1,3,3,1,1,0,0,3,6,2,0,1,1
2025-08-16,League Two,2025-26,Barnet,Walsall,1,2,7,1,2,0,1,0,3,8,2,1,1,1
2025-08-16,League Two,2025-26,Chesterfield,Bristol Rvs,3,1,5,4,3,3,0,1,4,9,6,1,1,1
2025-08-16,League Two,2025-26,Cambridge,Harrogate,1,1,9,3,1,1,0,0,2,12,2,0,1,0
2025-08-19,League Two,2025-26,Walsall,Grimsby,0,1,4,6,2,2,0,0,1,10,4,0,0,0
2025-08-19,League Two,2025-26,Swindon,Barnet,0,2,6,8,2,3,0,0,2,14,5,0,0,0
2025-08-19,League Two,2025-26,Harrogate,Barrow,1,0,4,6,0,0,0,0,1,10,0,0,0,0
2025-08-19,League Two,2025-26,Gillingham,Chesterfield,4,1,0,2,4,1,0,0,5,2,5,0,1,1
2025-08-19,League Two,2025-26,Fleetwood Town,Crewe,1,4,2,3,6,4,0,0,5,5,10,0,1,1
2025-08-19,League Two,2025-26,Colchester,Cambridge,1,2,2,11,2,4,0,0,3,13,6,0,1,1
2025-08-19,League Two,2025-26,Cheltenham,Bromley,1,2,12,7,1,3,0,0,3,19,4,0,1,1
2025-08-19,League Two,2025-26,Bristol Rvs,Oldham,0,0,4,1,3,2,0,0,0,5,5,0,0,0
2025-08-19,League Two,2025-26,Newport County,Salford,0,1,5,3,1,3,0,0,1,8,4,0,0,0
2025-08-19,League Two,2025-26,Crawley Town,Milton Keynes Dons,1,1,8,11,4,1,0,0,2,19,5,0,1,0
2025-08-20,League Two,2025-26,Notts County,Shrewsbury,4,1,4,4,3,3,0,0,5,8,6,0,1,1
2025-08-23,League Two,2025-26,Fleetwood Town,Oldham,1,1,4,8,2,0,0,0,2,12,2,0,1,0
2025-08-23,League Two,2025-26,Swindon,Shrewsbury,2,1,5,2,1,2,0,0,3,7,3,0,1,1
2025-08-23,League Two,2025-26,Notts County,Bromley,2,2,3,5,1,4,0,0,4,8,5,0,1,1
2025-08-23,League Two,2025-26,Harrogate,Chesterfield,1,2,6,5,0,1,0,0,3,11,1,0,1,1
2025-08-23,League Two,2025-26,Crawley Town,Tranmere,0,2,8,9,1,4,0,0,2,17,5,0,0,0
2025-08-23,League Two,2025-26,Gillingham,Crewe,1,0,4,3,2,2,0,0,1,7,4,0,0,0
2025-08-23,League Two,2025-26,Cheltenham,Barnet,0,1,1,4,1,1,0,1,1,5,2,1,0,0
2025-08-23,League Two,2025-26,Bristol Rvs,Cambridge,1,0,3,4,2,1,0,1,1,7,3,1,0,0
2025-08-23,League Two,2025-26,Colchester,Barrow,0,2,14,2,2,3,0,0,2,16,5,0,0,0
2025-08-23,League Two,2025-26,Accrington,Grimsby,1,1,5,0,5,0,0,0,2,5,5,0,1,0
2025-08-23,League Two,2025-26,Walsall,Salford,1,0,5,2,2,1,0,0,1,7,3,0,0,0
2025-08-23,League Two,2025-26,Newport County,Milton Keynes Dons,1,2,3,7,1,2,0,0,3,10,3,0,1,1
2025-08-29,League Two,2025-26,Salford,Cheltenham,1,1,14,1,2,1,0,0,2,15,3,0,1,0
2025-08-30,League Two,2025-26,Tranmere,Notts County,1,2,8,3,5,2,0,0,3,11,7,0,1,1
2025-08-30,League Two,2025-26,Shrewsbury,Accrington,0,0,2,6,3,3,0,0,0,8,6,0,0,0
2025-08-30,League Two,2025-26,Oldham,Gillingham,0,1,7,2,5,3,0,0,1,9,8,0,0,0
2025-08-30,League Two,2025-26,Milton Keynes Dons,Walsall,0,1,5,3,2,1,0,0,1,8,3,0,0,0
2025-08-30,League Two,2025-26,Grimsby,Bristol Rvs,0,1,9,8,1,3,0,0,1,17,4,0,0,0
2025-08-30,League Two,2025-26,Cambridge,Newport County,2,0,7,4,0,1,0,0,2,11,1,0,0,0
2025-08-30,League Two,2025-26,Bromley,Harrogate,2,0,3,4,2,2,0,0,2,7,4,0,0,0
2025-08-30,League Two,2025-26,Barnet,Colchester,1,1,8,3,2,0,0,0,2,11,2,0,1,0
2025-08-30,League Two,2025-26,Crewe,Swindon,0,3,3,4,1,1,0,0,3,7,2,0,0,1
2025-08-30,League Two,2025-26,Barrow,Fleetwood Town,0,1,4,9,2,3,1,0,1,13,5,1,0,0
2025-08-30,League Two,2025-26,Chesterfield,Crawley Town,2,2,8,5,4,5,0,0,4,13,9,0,1,1
2025-09-06,League Two,2025-26,Milton Keynes Dons,Grimsby,2,3,6,5,2,1,1,0,5,11,3,1,1,1
2025-09-06,League Two,2025-26,Walsall,Chesterfield,1,0,7,2,2,4,1,0,1,9,6,1,0,0
2025-09-06,League Two,2025-26,Salford,Tranmere,3,1,10,2,1,0,0,0,4,12,1,0,1,1
2025-09-06,League Two,2025-26,Notts County,Fleetwood Town,1,0,9,5,3,3,0,0,1,14,6,0,0,0
2025-09-06,League Two,2025-26,Harrogate,Crawley Town,0,1,5,7,1,3,0,1,1,12,4,1,0,0
2025-09-06,League Two,2025-26,Bromley,Gillingham,2,2,5,7,2,2,0,0,4,12,4,0,1,1
2025-09-06,League Two,2025-26,Cheltenham,Accrington,1,0,5,5,1,3,0,0,1,10,4,0,0,0
2025-09-06,League Two,2025-26,Cambridge,Oldham,0,1,11,2,3,2,0,0,1,13,5,0,0,0
2025-09-06,League Two,2025-26,Barrow,Swindon,1,3,8,2,1,3,0,0,4,10,4,0,1,1
2025-09-06,League Two,2025-26,Barnet,Shrewsbury,1,3,6,3,1,5,0,0,4,9,6,0,1,1
2025-09-06,League Two,2025-26,Newport County,Bristol Rvs,2,3,1,3,1,3,0,0,5,4,4,0,1,1
2025-09-06,League Two,2025-26,Colchester,Crewe,1,1,3,2,2,4,0,0,2,5,6,0,1,0
2025-09-13,League Two,2025-26,Swindon,Harrogate,3,1,6,7,2,2,0,0,4,13,4,0,1,1
2025-09-13,League Two,2025-26,Shrewsbury,Salford,1,3,7,4,1,2,0,0,4,11,3,0,1,1
2025-09-13,League Two,2025-26,Oldham,Bromley,1,0,8,8,2,1,0,0,1,16,3,0,0,0
2025-09-13,League Two,2025-26,Grimsby,Cambridge,1,1,5,5,3,4,0,0,2,10,7,0,1,0
2025-09-13,League Two,2025-26,Gillingham,Notts County,1,0,2,4,4,1,0,0,1,6,5,0,0,0
2025-09-13,League Two,2025-26,Tranmere,Newport County,1,1,3,2,2,3,0,0,2,5,5,0,1,0
2025-09-13,League Two,2025-26,Crewe,Barnet,1,2,5,6,0,4,0,0,3,11,4,0,1,1
2025-09-13,League Two,2025-26,Chesterfield,Milton Keynes Dons,1,1,7,4,1,4,0,0,2,11,5,0,1,0
2025-09-13,League Two,2025-26,Bristol Rvs,Barrow,2,1,6,9,2,3,0,0,3,15,5,0,1,1
2025-09-13,League Two,2025-26,Crawley Town,Cheltenham,2,0,7,4,2,1,0,0,2,11,3,0,0,0
2025-09-13,League Two,2025-26,Accrington,Colchester,1,0,5,4,2,3,0,1,1,9,5,1,0,0
2025-09-13,League Two,2025-26,Fleetwood Town,Walsall,1,1,6,6,1,1,0,0,2,12,2,0,1,0
2025-09-20,League Two,2025-26,Walsall,Tranmere,4,2,8,8,0,1,0,0,6,16,1,0,1,1
2025-09-20,League Two,2025-26,Salford,Swindon,3,2,6,10,1,2,0,0,5,16,3,0,1,1
2025-09-20,League Two,2025-26,Notts County,Crawley Town,4,0,6,1,0,2,0,0,4,7,2,0,0,1
2025-09-20,League Two,2025-26,Newport County,Gillingham,1,3,5,5,2,4,0,0,4,10,6,0,1,1
2025-09-20,League Two,2025-26,Milton Keynes Dons,Accrington,1,2,3,5,3,2,1,0,3,8,5,1,1,1
2025-09-20,League Two,2025-26,Colchester,Bristol Rvs,1,1,4,2,2,5,0,0,2,6,7,0,1,0
2025-09-20,League Two,2025-26,Cheltenham,Oldham,0,3,6,7,3,0,0,0,3,13,3,0,0,1
2025-09-20,League Two,2025-26,Barrow,Crewe,1,0,2,8,2,2,0,0,1,10,4,0,0,0
2025-09-20,League Two,2025-26,Barnet,Grimsby,3,0,9,4,2,0,0,0,3,13,2,0,0,1
2025-09-20,League Two,2025-26,Harrogate,Shrewsbury,2,0,4,5,3,3,0,0,2,9,6,0,0,0
2025-09-20,League Two,2025-26,Cambridge,Fleetwood Town,2,1,10,1,1,0,0,0,3,11,1,0,1,1
2025-09-20,League Two,2025-26,Bromley,Chesterfield,2,2,10,4,2,3,0,0,4,14,5,0,1,1
2025-09-27,League Two,2025-26,Gillingham,Harrogate,0,1,12,1,1,1,0,0,1,13,2,0,0,0
2025-09-27,League Two,2025-26,Tranmere,Cambridge,0,0,1,7,1,2,0,0,0,8,3,0,0,0
2025-09-27,League Two,2025-26,Swindon,Bromley,2,0,6,4,2,1,0,0,2,10,3,0,0,0
2025-09-27,League Two,2025-26,Grimsby,Cheltenham,7,1,8,1,0,2,0,2,8,9,2,2,1,1
2025-09-27,League Two,2025-26,Fleetwood Town,Colchester,4,2,4,1,0,0,0,0,6,5,0,0,1,1
2025-09-27,League Two,2025-26,Shrewsbury,Milton Keynes Dons,1,2,7,1,2,0,0,0,3,8,2,0,1,1
2025-09-27,League Two,2025-26,Chesterfield,Newport County,4,1,4,3,3,2,0,0,5,7,5,0,1,1
2025-09-27,League Two,2025-26,Crewe,Notts County,2,1,8,5,3,4,0,0,3,13,7,0,1,1
