fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2024-08-09,Super Lig,2024-25,Galatasaray,Hatayspor,2,1,12,2,0,3,0,0,3,14,3,0,1,1,1.25,6.5,9.5,1.27,6.51,9.79
2024-08-10,Super Lig,2024-25,Kasimpasa,Konyaspor,2,3,2,7,5,3,0,0,5,9,8,0,1,1,2.1,3.5,3.3,2.12,3.46,3.44
2024-08-10,Super Lig,2024-25,Antalyaspor,Goztep,0,0,4,6,2,1,0,0,0,10,3,0,0,0,1.95,3.7,3.6,2.03,3.58,3.6
2024-08-10,Super Lig,2024-25,Fenerbahce,Ad. Demirspor,1,0,9,4,3,2,0,0,1,13,5,0,0,0,1.14,8.5,14.0,1.15,8.69,13.22
2024-08-11,Super Lig,2024-25,Sivasspor,Trabzonspor,0,0,5,7,1,0,0,0,0,12,1,0,0,0,3.4,3.5,2.05,3.6,3.51,2.05
2024-08-11,Super Lig,2024-25,Alanyaspor,Eyupspor,1,1,6,1,1,1,0,0,2,7,2,0,1,0,1.91,3.8,3.6,2.04,3.4,3.74
2024-08-11,Super Lig,2024-25,Samsunspor,Besiktas,0,2,6,2,2,1,0,0,2,8,3,0,0,0,3.8,3.7,1.9,4.0,3.65,1.89
2024-08-12,Super Lig,2024-25,Bodrumspor,Gaziantep,0,1,4,1,2,2,0,1,1,5,4,1,0,0,2.3,3.5,2.9,2.43,3.22,3.05
2024-08-12,Super Lig,2024-25,Rizespor,Buyuksehyr,1,1,12,1,0,2,0,0,2,13,2,0,1,0,3.0,3.4,2.3,2.97,3.47,2.36
2024-08-16,Super Lig,2024-25,Konyaspor,Galatasaray,1,2,5,8,1,1,0,0,3,13,2,0,1,1,4.5,4.2,1.67,4.79,4.1,1.71
2024-08-17,Super Lig,2024-25,Kayserispor,Sivasspor,1,2,5,4,1,3,0,1,3,9,4,1,1,1,2.4,3.2,3.0,2.42,3.26,3.03
2024-08-17,Super Lig,2024-25,Ad. Demirspor,Rizespor,1,2,1,6,2,0,0,0,3,7,2,0,1,1,3.0,3.5,2.25,2.94,3.79,2.24
2024-08-17,Super Lig,2024-25,Goztep,Fenerbahce,2,2,5,5,3,3,0,0,4,10,6,0,1,1,8.0,4.75,1.38,7.71,4.8,1.39
2024-08-18,Super Lig,2024-25,Buyuksehyr,Alanyaspor,4,2,4,4,4,3,0,0,6,8,7,0,1,1,2.05,3.5,3.5,2.05,3.49,3.62
2024-08-18,Super Lig,2024-25,Besiktas,Antalyaspor,4,2,3,0,4,1,0,1,6,3,5,1,1,1,1.5,4.33,5.75,1.51,4.32,6.24
2024-08-18,Super Lig,2024-25,Gaziantep,Samsunspor,0,1,6,3,3,3,0,0,1,9,6,0,0,0,2.63,3.2,2.75,2.71,3.2,2.72
2024-08-19,Super Lig,2024-25,Eyupspor,Bodrumspor,4,1,3,4,1,1,0,0,5,7,2,0,1,1,2.0,3.3,3.9,2.08,3.26,3.81
2024-08-19,Super Lig,2024-25,Hatayspor,Kasimpasa,1,1,3,7,2,1,0,0,2,10,3,0,1,0,2.35,3.4,2.9,2.39,3.54,2.86
2024-08-23,Super Lig,2024-25,Alanyaspor,Goztep,1,1,8,2,1,4,0,0,2,10,5,0,1,0,1.91,3.4,4.0,1.98,3.37,4.27
2024-08-24,Super Lig,2024-25,Bodrumspor,Konyaspor,3,1,5,5,2,2,0,0,4,10,4,0,1,1,2.9,3.1,2.5,2.87,3.41,2.45
2024-08-24,Super Lig,2024-25,Sivasspor,Eyupspor,0,1,4,4,2,3,0,0,1,8,5,0,0,0,2.3,3.3,3.1,2.32,3.38,3.1
2024-08-25,Super Lig,2024-25,Kasimpasa,Ad. Demirspor,2,2,8,4,1,0,0,0,4,12,1,0,1,1,1.57,4.2,5.25,1.56,4.46,5.25
2024-08-25,Super Lig,2024-25,Antalyaspor,Hatayspor,3,2,10,2,4,6,0,1,5,12,10,1,1,1,2.2,3.3,3.3,2.22,3.26,3.4
2024-08-25,Super Lig,2024-25,Rizespor,Fenerbahce,0,5,1,6,3,2,0,0,5,7,5,0,0,1,4.75,3.8,1.7,4.42,4.16,1.7
2024-08-30,Super Lig,2024-25,Fenerbahce,Alanyaspor,3,0,2,1,1,4,0,0,3,3,5,0,0,1,1.3,5.25,9.5,1.3,5.97,9.77
2024-08-31,Super Lig,2024-25,Goztep,Bodrumspor,2,0,6,2,4,1,0,0,2,8,5,0,0,0,2.0,3.4,3.75,2.09,3.2,3.85
