fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2021-08-13,Eredivisie,2021-22,Go Ahead Eagles,Heerenveen,0,1,3,11,0,0,0,0,1,14,0,0,0,0,2.7,3.4,2.55,2.81,3.39,2.65
2021-08-14,Eredivisie,2021-22,Waalwijk,AZ Alkmaar,1,0,4,6,0,2,0,0,1,10,2,0,0,0,7.5,4.5,1.44,6.49,4.94,1.47
2021-08-14,Eredivisie,2021-22,Heracles,PSV Eindhoven,0,2,2,11,2,2,0,0,2,13,4,0,0,0,5.5,4.75,1.44,6.37,4.72,1.5
2021-08-14,Eredivisie,2021-22,For Sittard,Twente,2,1,8,5,2,2,0,0,3,13,4,0,1,1,2.62,3.4,2.55,2.8,3.53,2.55
2021-08-14,Eredivisie,2021-22,Ajax,Nijmegen,5,0,10,0,0,0,0,0,5,10,0,0,0,1,1.1,9.0,17.0,1.09,11.29,30.3
2021-08-15,Eredivisie,2021-22,Cambuur,Groningen,1,2,2,8,0,0,0,0,3,10,0,0,1,1,2.4,3.4,2.87,2.49,3.62,2.82
2021-08-15,Eredivisie,2021-22,Utrecht,Sparta Rotterdam,4,0,4,2,1,3,0,0,4,6,4,0,0,1,1.55,4.2,5.5,1.58,4.35,5.67
2021-08-15,Eredivisie,2021-22,Zwolle,Vitesse,0,1,6,2,0,2,0,0,1,8,2,0,0,0,3.6,3.6,1.95,3.89,3.63,1.99
2021-08-15,Eredivisie,2021-22,Willem II,Feyenoord,0,4,5,4,1,0,1,0,4,9,1,1,0,1,4.2,4.0,1.75,4.24,4.22,1.78
2021-08-20,Eredivisie,2021-22,Nijmegen,Zwolle,2,0,2,5,4,3,0,1,2,7,7,1,0,0,2.5,3.3,2.75,2.58,3.44,2.86
2021-08-21,Eredivisie,2021-22,Heerenveen,Waalwijk,3,2,2,7,1,3,0,0,5,9,4,0,1,1,1.8,3.4,4.75,1.76,3.78,4.91
2021-08-21,Eredivisie,2021-22,PSV Eindhoven,Cambuur,4,1,11,3,0,1,0,0,5,14,1,0,1,1,1.22,6.0,10.0,1.26,6.64,9.78
2021-08-21,Eredivisie,2021-22,Sparta Rotterdam,Heracles,1,1,4,9,1,2,0,0,2,13,3,0,1,0,2.05,3.4,3.5,2.24,3.23,3.59
2021-08-21,Eredivisie,2021-22,Groningen,Utrecht,0,0,5,4,3,4,0,0,0,9,7,0,0,0,3.75,3.6,1.9,3.6,3.81,2.02
