fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2015-08-22,Super League Greece,2015-16,AEK,Platanias,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1.44,4.2,7.5,1.47,4.27,8.62
2015-08-22,Super League Greece,2015-16,Kallonis,Iraklis,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.63,3.1,2.8,2.66,3.07,3.05
2015-08-22,Super League Greece,2015-16,Panthrakikos,Asteras Tripolis,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3.1,3.1,2.4,3.37,3.2,2.37
2015-08-23,Super League Greece,2015-16,Atromitos,Levadeiakos,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.57,3.75,6.0,1.56,3.89,7.44
2015-08-23,Super League Greece,2015-16,Olympiakos,Panionios,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1.1,9.0,21.0,,,
2015-08-23,Super League Greece,2015-16,PAOK,Xanthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,3.6,6.5,1.57,3.99,7.04
2015-08-23,Super League Greece,2015-16,Veria,Giannina,1,1,0,0,0,0,0,0,2,0,0,0,1,0,2.25,3.1,3.4,2.28,3.3,3.47
2015-08-24,Super League Greece,2015-16,Panetolikos,Panathinaikos,1,2,0,0,0,0,0,0,3,0,0,0,1,1,4.2,3.2,1.95,4.3,3.37,2.0
2015-08-29,Super League Greece,2015-16,Levadeiakos,Olympiakos,0,2,0,0,0,0,0,0,2,0,0,0,0,0,19.0,7.5,1.14,18.35,7.35,1.19
2015-08-29,Super League Greece,2015-16,Panthrakikos,Veria,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2.1,3.25,3.5,2.29,3.15,3.61
2015-08-29,Super League Greece,2015-16,Xanthi,AEK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.25,2.25,3.6,3.13,2.31
2015-08-30,Super League Greece,2015-16,Iraklis,Panionios,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.67,3.5,5.5,1.76,3.44,5.84
2015-08-30,Super League Greece,2015-16,Panathinaikos,Kallonis,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1.17,7.0,15.0,1.2,6.95,19.5
2015-08-30,Super League Greece,2015-16,Asteras Tripolis,Panetolikos,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1.53,3.75,7.0,1.53,4.02,7.78
