fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2026-02-14,First Division A,2025-26,Oud-Heverlee Leuven,Dender,3,2,10,7,5,17,1,1
2026-02-15,First Division A,2025-26,Cercle Brugge,Club Brugge,1,2,2,8,3,10,1,1
2026-02-15,First Division A,2025-26,Antwerp,Westerlo,0,2,4,2,2,6,0,0
2026-02-15,First Division A,2025-26,Anderlecht,RAAL La Louviere,0,0,8,4,0,12,0,0
2026-02-15,First Division A,2025-26,St Truiden,Waregem,3,2,7,6,5,13,1,1
2026-02-20,First Division A,2025-26,Gent,Cercle Brugge,0,1,4,10,1,14,0,0
2026-02-21,First Division A,2025-26,Dender,St Truiden,1,4,4,9,5,13,1,1
2026-02-21,First Division A,2025-26,Club Brugge,Oud-Heverlee Leuven,2,1,12,4,3,16,1,1
2026-02-21,First Division A,2025-26,St. Gilloise,Antwerp,2,1,10,1,3,11,1,1
2026-02-22,First Division A,2025-26,Genk,Standard,0,3,9,5,3,14,0,1
2026-02-22,First Division A,2025-26,RAAL La Louviere,Mechelen,0,2,4,4,2,8,0,0
2026-02-22,First Division A,2025-26,Westerlo,Charleroi,2,1,0,6,3,6,1,1
2026-02-22,First Division A,2025-26,Waregem,Anderlecht,2,4,6,4,6,10,1,1
2026-02-27,First Division A,2025-26,Standard,RAAL La Louviere,1,1,4,3,2,7,1,0
2026-02-28,First Division A,2025-26,Anderlecht,Oud-Heverlee Leuven,5,1,9,8,6,17,1,1
2026-02-28,First Division A,2025-26,Mechelen,Waregem,2,1,1,8,3,9,1,1
2026-02-28,First Division A,2025-26,Antwerp,St Truiden,1,0,3,4,1,7,0,0
2026-03-01,First Division A,2025-26,Genk,Gent,3,0,7,8,3,15,0,1
2026-03-01,First Division A,2025-26,Westerlo,St. Gilloise,0,0,5,3,0,8,0,0
2026-03-01,First Division A,2025-26,Charleroi,Club Brugge,1,2,2,4,3,6,1,1
2026-03-01,First Division A,2025-26,Cercle Brugge,Dender,0,0,9,4,0,13,0,0
2026-03-06,First Division A,2025-26,RAAL La Louviere,Antwerp,0,0,7,3,0,10,0,0
2026-03-07,First Division A,2025-26,Oud-Heverlee Leuven,Westerlo,0,1,9,5,1,14,0,0
2026-03-07,First Division A,2025-26,Dender,Charleroi,2,2,5,13,4,18,1,1
2026-03-07,First Division A,2025-26,St. Gilloise,Genk,2,1,5,1,3,6,1,1
2026-03-08,First Division A,2025-26,Waregem,Standard,0,1,3,2,1,5,0,0
2026-03-08,First Division A,2025-26,St Truiden,Cercle Brugge,2,1,7,5,3,12,1,1
2026-03-08,First Division A,2025-26,Gent,Mechelen,3,1,3,5,4,8,1,1
2026-03-08,First Division A,2025-26,Club Brugge,Anderlecht,2,2,11,2,4,13,1,1
2026-03-13,First Division A,2025-26,Gent,Waregem,2,0,2,6,2,8,0,0
2026-03-14,First Division A,2025-26,Charleroi,Oud-Heverlee Leuven,0,2,10,3,2,13,0,0
2026-03-14,First Division A,2025-26,St. Gilloise,Dender,2,0,5,5,2,10,0,0
