fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2021-08-06,Ligue 1,2021-22,Monaco,Nantes,1,1,5,2,0,0,0,0,2,7,0,0,1,0
2021-08-07,Ligue 1,2021-22,Lyon,Brest,1,1,9,4,1,1,0,0,2,13,2,0,1,0
2021-08-07,Ligue 1,2021-22,Troyes,Paris SG,1,2,9,1,1,4,0,0,3,10,5,0,1,1
2021-08-08,Ligue 1,2021-22,Rennes,Lens,1,1,3,9,0,2,0,0,2,12,2,0,1,0
2021-08-08,Ligue 1,2021-22,Bordeaux,Clermont,0,2,5,10,1,0,0,0,2,15,1,0,0,0
2021-08-08,Ligue 1,2021-22,Nice,Reims,0,0,4,2,1,1,0,0,0,6,2,0,0,0
2021-08-08,Ligue 1,2021-22,St Etienne,Lorient,1,1,8,4,2,3,0,0,2,12,5,0,1,0
2021-08-08,Ligue 1,2021-22,Strasbourg,Angers,0,2,5,4,2,3,0,0,2,9,5,0,0,0
2021-08-08,Ligue 1,2021-22,Metz,Lille,3,3,4,5,1,2,1,0,6,9,3,1,1,1
2021-08-08,Ligue 1,2021-22,Montpellier,Marseille,2,3,6,11,0,1,0,0,5,17,1,0,1,1
2021-08-13,Ligue 1,2021-22,Lorient,Monaco,1,0,0,6,3,2,0,0,1,6,5,0,0,0
2021-08-14,Ligue 1,2021-22,Lille,Nice,0,4,8,7,3,1,0,0,4,15,4,0,0,1
2021-08-14,Ligue 1,2021-22,Paris SG,Strasbourg,4,2,4,4,1,4,0,1,6,8,5,1,1,1
2021-08-15,Ligue 1,2021-22,Angers,Lyon,3,0,6,4,1,5,0,1,3,10,6,1,0,1
2021-08-15,Ligue 1,2021-22,Brest,Rennes,1,1,6,11,2,3,0,0,2,17,5,0,1,0
2021-08-15,Ligue 1,2021-22,Clermont,Troyes,2,0,9,2,1,3,0,1,2,11,4,1,0,0
2021-08-15,Ligue 1,2021-22,Nantes,Metz,2,0,6,6,2,0,0,0,2,12,2,0,0,0
2021-08-15,Ligue 1,2021-22,Reims,Montpellier,3,3,8,7,2,1,0,0,6,15,3,0,1,1
2021-08-15,Ligue 1,2021-22,Lens,St Etienne,2,2,7,2,1,6,0,0,4,9,7,0,1,1
2021-08-15,Ligue 1,2021-22,Marseille,Bordeaux,2,2,3,4,2,2,1,0,4,7,4,1,1,1
2021-08-20,Ligue 1,2021-22,Brest,Paris SG,2,4,3,9,1,2,0,0,6,12,3,0,1,1
2021-08-21,Ligue 1,2021-22,St Etienne,Lille,1,1,5,3,1,3,0,0,2,8,4,0,1,0
2021-08-21,Ligue 1,2021-22,Monaco,Lens,0,2,13,3,1,1,1,1,2,16,2,2,0,0
2021-08-22,Ligue 1,2021-22,Lyon,Clermont,3,3,5,8,2,2,0,0,6,13,4,0,1,1
2021-08-22,Ligue 1,2021-22,Bordeaux,Angers,1,1,3,3,2,0,0,0,2,6,2,0,1,0
2021-08-22,Ligue 1,2021-22,Metz,Reims,1,1,5,8,4,2,1,1,2,13,6,2,1,0
2021-08-22,Ligue 1,2021-22,Montpellier,Lorient,3,1,5,1,0,6,0,2,4,6,6,2,1,1
2021-08-22,Ligue 1,2021-22,Strasbourg,Troyes,1,1,6,3,3,1,0,0,2,9,4,0,1,0
2021-08-22,Ligue 1,2021-22,Rennes,Nantes,1,0,6,2,2,2,0,0,1,8,4,0,0,0
2021-08-27,Ligue 1,2021-22,Nantes,Lyon,0,1,6,6,2,2,0,1,1,12,4,1,0,0
2021-08-28,Ligue 1,2021-22,Marseille,St Etienne,3,1,5,4,1,3,0,0,4,9,4,0,1,1
2021-08-28,Ligue 1,2021-22,Nice,Bordeaux,4,0,3,0,3,2,0,0,4,3,5,0,0,1
2021-08-29,Ligue 1,2021-22,Reims,Paris SG,0,2,3,3,1,3,0,0,2,6,4,0,0,0
2021-08-29,Ligue 1,2021-22,Lille,Montpellier,2,1,3,4,3,7,0,1,3,7,10,1,1,1
2021-08-29,Ligue 1,2021-22,Strasbourg,Brest,3,1,1,9,1,1,0,0,4,10,2,0,1,1
2021-08-29,Ligue 1,2021-22,Angers,Rennes,2,0,3,1,1,2,0,1,2,4,3,1,0,0
2021-08-29,Ligue 1,2021-22,Clermont,Metz,2,2,6,3,1,2,0,0,4,9,3,0,1,1
2021-08-29,Ligue 1,2021-22,Troyes,Monaco,1,2,5,3,1,2,0,0,3,8,3,0,1,1
2021-08-29,Ligue 1,2021-22,Lens,Lorient,2,2,8,4,2,4,0,0,4,12,6,0,1,1
2021-09-10,Ligue 1,2021-22,Lorient,Lille,2,1,2,5,2,2,0,0,3,7,4,0,1,1
2021-09-11,Ligue 1,2021-22,Paris SG,Clermont,4,0,4,4,0,1,0,0,4,8,1,0,0,1
2021-09-11,Ligue 1,2021-22,Monaco,Marseille,0,2,3,2,4,1,0,0,2,5,5,0,0,0
2021-09-12,Ligue 1,2021-22,Rennes,Reims,0,2,4,6,1,2,0,0,2,10,3,0,0,0
2021-09-12,Ligue 1,2021-22,Lyon,Strasbourg,3,1,4,6,2,1,0,0,4,10,3,0,1,1
2021-09-12,Ligue 1,2021-22,Metz,Troyes,0,2,2,1,2,1,0,0,2,3,3,0,0,0
2021-09-12,Ligue 1,2021-22,Nantes,Nice,0,2,8,3,2,3,0,0,2,11,5,0,0,0
2021-09-12,Ligue 1,2021-22,Bordeaux,Lens,2,3,2,7,3,2,0,0,5,9,5,0,1,1
2021-09-12,Ligue 1,2021-22,Montpellier,St Etienne,2,0,7,6,1,4,0,0,2,13,5,0,0,0
2021-09-12,Ligue 1,2021-22,Brest,Angers,1,1,5,3,3,2,1,0,2,8,5,1,1,0
2021-09-17,Ligue 1,2021-22,Strasbourg,Metz,3,0,3,7,2,4,0,0,3,10,6,0,0,1
2021-09-18,Ligue 1,2021-22,Lens,Lille,1,0,4,3,2,2,0,0,1,7,4,0,0,0
2021-09-18,Ligue 1,2021-22,St Etienne,Bordeaux,1,2,7,2,1,4,0,0,3,9,5,0,1,1
2021-09-19,Ligue 1,2021-22,Marseille,Rennes,2,0,6,7,0,2,0,0,2,13,2,0,0,0
2021-09-19,Ligue 1,2021-22,Troyes,Montpellier,1,1,1,6,4,4,0,1,2,7,8,1,1,0
2021-09-19,Ligue 1,2021-22,Reims,Lorient,0,0,5,6,2,3,0,0,0,11,5,0,0,0
2021-09-19,Ligue 1,2021-22,Paris SG,Lyon,2,1,10,4,3,1,0,0,3,14,4,0,1,1
2021-09-19,Ligue 1,2021-22,Angers,Nantes,1,4,10,5,2,2,0,0,5,15,4,0,1,1
2021-09-19,Ligue 1,2021-22,Nice,Monaco,2,2,5,2,2,3,0,0,4,7,5,0,1,1
2021-09-19,Ligue 1,2021-22,Clermont,Brest,1,1,3,5,1,1,1,0,2,8,2,1,1,0
2021-09-22,Ligue 1,2021-22,Monaco,St Etienne,3,1,6,3,1,1,0,1,4,9,2,1,1,1
2021-09-22,Ligue 1,2021-22,Montpellier,Bordeaux,3,3,6,6,0,2,0,0,6,12,2,0,1,1
2021-09-22,Ligue 1,2021-22,Nantes,Brest,3,1,4,4,1,2,0,0,4,8,3,0,1,1
2021-09-22,Ligue 1,2021-22,Rennes,Clermont,6,0,5,7,2,1,0,0,6,12,3,0,0,1
2021-09-22,Ligue 1,2021-22,Angers,Marseille,0,0,4,2,1,3,0,0,0,6,4,0,0,0
2021-09-22,Ligue 1,2021-22,Lens,Strasbourg,0,1,7,3,2,3,1,0,1,10,5,1,0,0
2021-09-22,Ligue 1,2021-22,Lorient,Nice,1,0,6,5,2,4,1,0,1,11,6,1,0,0
2021-09-22,Ligue 1,2021-22,Lyon,Troyes,3,1,7,3,1,3,0,0,4,10,4,0,1,1
2021-09-22,Ligue 1,2021-22,Metz,Paris SG,1,2,3,3,6,2,1,0,3,6,8,1,1,1
2021-09-22,Ligue 1,2021-22,Lille,Reims,2,1,4,4,2,1,0,0,3,8,3,0,1,1
2021-09-25,Ligue 1,2021-22,Lyon,Lorient,1,1,9,3,1,2,1,0,2,12,3,1,1,0
2021-09-25,Ligue 1,2021-22,Paris SG,Montpellier,2,0,8,7,0,1,0,0,2,15,1,0,0,0
2021-09-25,Ligue 1,2021-22,Strasbourg,Lille,1,2,8,8,4,4,1,0,3,16,8,1,1,1
2021-09-25,Ligue 1,2021-22,St Etienne,Nice,0,3,2,9,0,2,0,0,3,11,2,0,0,1
2021-09-26,Ligue 1,2021-22,Bordeaux,Rennes,1,1,8,6,1,4,0,0,2,14,5,0,1,0
2021-09-26,Ligue 1,2021-22,Brest,Metz,1,2,4,3,3,2,0,0,3,7,5,0,1,1
2021-09-26,Ligue 1,2021-22,Reims,Nantes,3,1,3,7,1,1,0,0,4,10,2,0,1,1
2021-09-26,Ligue 1,2021-22,Troyes,Angers,1,1,2,9,4,2,1,0,2,11,6,1,1,0
2021-09-26,Ligue 1,2021-22,Clermont,Monaco,1,3,5,1,2,4,0,0,4,6,6,0,1,1
2021-09-26,Ligue 1,2021-22,Marseille,Lens,2,3,5,7,2,1,0,0,5,12,3,0,1,1
2021-10-01,Ligue 1,2021-22,Lens,Reims,2,0,5,3,3,1,0,1,2,8,4,1,0,0
2021-10-02,Ligue 1,2021-22,Nice,Brest,2,1,6,2,1,1,0,0,3,8,2,0,1,1
2021-10-02,Ligue 1,2021-22,Montpellier,Strasbourg,1,1,3,4,2,0,0,0,2,7,2,0,1,0
2021-10-03,Ligue 1,2021-22,St Etienne,Lyon,1,1,6,4,2,3,0,1,2,10,5,1,1,0
2021-10-03,Ligue 1,2021-22,Lille,Marseille,2,0,3,5,2,3,0,1,2,8,5,1,0,0
2021-10-03,Ligue 1,2021-22,Nantes,Troyes,2,0,3,7,2,2,0,0,2,10,4,0,0,0
2021-10-03,Ligue 1,2021-22,Angers,Metz,3,2,12,2,1,3,0,0,5,14,4,0,1,1
2021-10-03,Ligue 1,2021-22,Lorient,Clermont,1,1,4,4,2,1,0,0,2,8,3,0,1,0
2021-10-03,Ligue 1,2021-22,Rennes,Paris SG,2,0,4,4,2,3,0,0,2,8,5,0,0,0
2021-10-03,Ligue 1,2021-22,Monaco,Bordeaux,3,0,10,2,2,1,0,0,3,12,3,0,0,1
2021-10-15,Ligue 1,2021-22,Paris SG,Angers,2,1,6,5,1,2,0,0,3,11,3,0,1,1
2021-10-16,Ligue 1,2021-22,Clermont,Lille,1,0,6,9,1,2,0,0,1,15,3,0,0,0
2021-10-16,Ligue 1,2021-22,Lyon,Monaco,2,0,2,4,1,2,0,0,2,6,3,0,0,0
2021-10-17,Ligue 1,2021-22,Montpellier,Lens,1,0,3,2,4,4,1,0,1,5,8,1,0,0
2021-10-17,Ligue 1,2021-22,Marseille,Lorient,4,1,6,4,0,1,0,0,5,10,1,0,1,1
2021-10-17,Ligue 1,2021-22,Strasbourg,St Etienne,5,1,7,4,3,2,0,1,6,11,5,1,1,1
2021-10-17,Ligue 1,2021-22,Brest,Reims,1,1,7,7,3,4,0,0,2,14,7,0,1,0
2021-10-17,Ligue 1,2021-22,Bordeaux,Nantes,1,1,2,5,2,3,0,0,2,7,5,0,1,0
2021-10-17,Ligue 1,2021-22,Troyes,Nice,1,0,3,3,2,1,0,0,1,6,3,0,0,0
2021-10-17,Ligue 1,2021-22,Metz,Rennes,0,3,4,10,3,1,0,0,3,14,4,0,0,1
2021-10-22,Ligue 1,2021-22,St Etienne,Angers,2,2,6,1,0,3,0,0,4,7,3,0,1,1
2021-10-23,Ligue 1,2021-22,Nantes,Clermont,2,1,1,3,1,0,1,1,3,4,1,2,1,1
2021-10-23,Ligue 1,2021-22,Lille,Brest,1,1,5,4,1,2,0,0,2,9,3,0,1,0
2021-10-24,Ligue 1,2021-22,Monaco,Montpellier,3,1,4,4,1,4,0,0,4,8,5,0,1,1
2021-10-24,Ligue 1,2021-22,Marseille,Paris SG,0,0,4,5,1,2,0,1,0,9,3,1,0,0
2021-10-24,Ligue 1,2021-22,Rennes,Strasbourg,1,0,11,6,1,2,0,0,1,17,3,0,0,0
2021-10-24,Ligue 1,2021-22,Reims,Troyes,1,2,7,1,4,2,1,0,3,8,6,1,1,1
2021-10-24,Ligue 1,2021-22,Lorient,Bordeaux,1,1,9,4,4,2,0,1,2,13,6,1,1,0
2021-10-24,Ligue 1,2021-22,Lens,Metz,4,1,5,6,2,3,0,0,5,11,5,0,1,1
2021-10-24,Ligue 1,2021-22,Nice,Lyon,3,2,3,2,1,0,0,1,5,5,1,1,1,1
2021-10-27,Ligue 1,2021-22,Nice,Marseille,1,1,6,5,2,2,0,0,2,11,4,0,1,0
2021-10-29,Ligue 1,2021-22,Paris SG,Lille,2,1,4,5,1,5,0,0,3,9,6,0,1,1
2021-10-30,Ligue 1,2021-22,Metz,St Etienne,1,1,5,8,0,3,0,0,2,13,3,0,1,0
2021-10-30,Ligue 1,2021-22,Lyon,Lens,2,1,3,5,1,2,0,0,3,8,3,0,1,1
2021-10-31,Ligue 1,2021-22,Strasbourg,Lorient,4,0,6,3,1,0,0,0,4,9,1,0,0,1
2021-10-31,Ligue 1,2021-22,Montpellier,Nantes,2,0,5,5,3,5,0,0,2,10,8,0,0,0
2021-10-31,Ligue 1,2021-22,Troyes,Rennes,2,2,5,12,0,1,0,0,4,17,1,0,1,1
2021-10-31,Ligue 1,2021-22,Angers,Nice,1,2,3,8,1,2,0,0,3,11,3,0,1,1
2021-10-31,Ligue 1,2021-22,Brest,Monaco,2,0,2,5,1,5,0,0,2,7,6,0,0,0
2021-10-31,Ligue 1,2021-22,Bordeaux,Reims,3,2,12,2,3,2,0,0,5,14,5,0,1,1
2021-10-31,Ligue 1,2021-22,Clermont,Marseille,0,1,4,2,1,4,0,0,1,6,5,0,0,0
2021-11-05,Ligue 1,2021-22,Lens,Troyes,4,0,4,2,1,1,0,0,4,6,2,0,0,1
2021-11-06,Ligue 1,2021-22,Lille,Angers,1,1,4,8,2,2,1,0,2,12,4,1,1,0
2021-11-06,Ligue 1,2021-22,Bordeaux,Paris SG,2,3,10,5,2,1,0,0,5,15,3,0,1,1
2021-11-07,Ligue 1,2021-22,Nice,Montpellier,0,1,8,2,2,0,0,0,1,10,2,0,0,0
2021-11-07,Ligue 1,2021-22,St Etienne,Clermont,3,2,9,2,1,1,0,0,5,11,2,0,1,1
2021-11-07,Ligue 1,2021-22,Reims,Monaco,0,0,5,6,0,2,0,0,0,11,2,0,0,0
2021-11-07,Ligue 1,2021-22,Rennes,Lyon,4,1,7,2,2,2,0,0,5,9,4,0,1,1
2021-11-07,Ligue 1,2021-22,Lorient,Brest,1,2,3,6,1,1,1,0,3,9,2,1,1,1
2021-11-07,Ligue 1,2021-22,Marseille,Metz,0,0,9,7,1,3,0,1,0,16,4,1,0,0
2021-11-07,Ligue 1,2021-22,Nantes,Strasbourg,2,2,9,5,2,1,0,1,4,14,3,1,1,1
2021-11-19,Ligue 1,2021-22,Monaco,Lille,2,2,6,5,3,5,1,0,4,11,8,1,1,1
2021-11-20,Ligue 1,2021-22,Paris SG,Nantes,3,1,4,3,1,2,1,0,4,7,3,1,1,1
2021-11-20,Ligue 1,2021-22,Rennes,Montpellier,2,0,8,2,1,3,0,1,2,10,4,1,0,0
2021-11-21,Ligue 1,2021-22,Troyes,St Etienne,0,1,6,8,1,4,0,0,1,14,5,0,0,0
2021-11-21,Ligue 1,2021-22,Brest,Lens,4,0,5,5,1,2,0,1,4,10,3,1,0,1
2021-11-21,Ligue 1,2021-22,Angers,Lorient,1,0,6,3,4,0,0,0,1,9,4,0,0,0
2021-11-21,Ligue 1,2021-22,Metz,Bordeaux,3,3,2,4,2,2,1,0,6,6,4,1,1,1
2021-11-21,Ligue 1,2021-22,Strasbourg,Reims,1,1,5,4,1,4,0,0,2,9,5,0,1,0
2021-11-21,Ligue 1,2021-22,Clermont,Nice,1,2,3,5,1,4,0,0,3,8,5,0,1,1
2021-11-26,Ligue 1,2021-22,Lens,Angers,2,2,5,5,2,0,0,0,4,10,2,0,1,1
2021-11-27,Ligue 1,2021-22,Lille,Nantes,1,1,12,1,1,2,0,1,2,13,3,1,1,0
2021-11-27,Ligue 1,2021-22,Nice,Metz,0,1,8,1,2,2,0,0,1,9,4,0,0,0
2021-11-28,Ligue 1,2021-22,Montpellier,Lyon,0,1,8,5,1,4,0,0,1,13,5,0,0,0
2021-11-28,Ligue 1,2021-22,Marseille,Troyes,1,0,7,3,1,4,0,0,1,10,5,0,0,0
2021-11-28,Ligue 1,2021-22,Reims,Clermont,1,0,4,1,2,2,0,0,1,5,4,0,0,0
2021-11-28,Ligue 1,2021-22,St Etienne,Paris SG,1,3,5,5,3,1,1,0,4,10,4,1,1,1
2021-11-28,Ligue 1,2021-22,Lorient,Rennes,0,2,3,4,0,2,0,0,2,7,2,0,0,0
2021-11-28,Ligue 1,2021-22,Monaco,Strasbourg,1,1,4,3,2,1,0,0,2,7,3,0,1,0
