fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2017-08-19,Serie A,2017-18,Juventus,Cagliari,3,0,4,1,1,0,0,0,3,5,1,0,0,1,1.14,8.0,19.0,1.16,8.29,24.44
2017-08-19,Serie A,2017-18,Verona,Napoli,1,3,3,6,2,2,0,1,4,9,4,1,1,1,8.0,4.75,1.4,8.46,5.08,1.42
2017-08-20,Serie A,2017-18,Atalanta,Roma,0,1,4,1,1,2,0,0,1,5,3,0,0,0,3.2,3.3,2.3,3.17,3.56,2.36
2017-08-20,Serie A,2017-18,Bologna,Torino,1,1,0,8,2,1,0,0,2,8,3,0,1,0,3.1,3.3,2.38,3.29,3.42,2.36
2017-08-20,Serie A,2017-18,Crotone,Milan,0,3,2,9,1,3,1,0,3,11,4,1,0,1,6.0,4.0,1.57,6.04,4.2,1.62
2017-08-20,Serie A,2017-18,Inter,Fiorentina,3,0,9,7,0,1,0,0,3,16,1,0,0,1,1.57,4.0,6.0,1.57,4.42,6.33
2017-08-20,Serie A,2017-18,Lazio,Spal,0,0,9,5,2,2,0,0,0,14,4,0,0,0,1.29,5.5,11.0,1.31,5.72,12.15
2017-08-20,Serie A,2017-18,Sampdoria,Benevento,2,1,6,7,1,2,0,0,3,13,3,0,1,1,1.67,3.75,5.5,1.69,3.96,5.63
2017-08-20,Serie A,2017-18,Sassuolo,Genoa,0,0,2,5,2,3,0,0,0,7,5,0,0,0,2.2,3.25,3.5,2.18,3.49,3.63
2017-08-20,Serie A,2017-18,Udinese,Chievo,1,2,5,4,2,2,0,0,3,9,4,0,1,1,2.1,3.2,3.8,2.11,3.44,3.91
2017-08-26,Serie A,2017-18,Genoa,Juventus,2,4,1,4,4,3,0,0,6,5,7,0,1,1,9.0,4.5,1.4,10.61,4.69,1.4
2017-08-26,Serie A,2017-18,Roma,Inter,1,3,12,6,1,1,0,0,4,18,2,0,1,1,2.3,3.5,3.0,2.32,3.6,3.21
2017-08-26,Serie A,2017-18,Benevento,Bologna,0,1,6,2,1,3,0,0,1,8,4,0,0,0,2.7,3.2,2.75,2.83,3.26,2.78
2017-08-27,Serie A,2017-18,Chievo,Lazio,1,2,9,6,1,1,0,0,3,15,2,0,1,1,3.5,3.2,2.2,3.65,3.4,2.21
2017-08-27,Serie A,2017-18,Crotone,Verona,0,0,1,3,1,3,0,0,0,4,4,0,0,0,2.5,3.2,2.88,2.55,3.22,3.15
2017-08-27,Serie A,2017-18,Fiorentina,Sampdoria,1,2,14,7,3,4,0,0,3,21,7,0,1,1,1.8,3.5,4.5,1.88,3.73,4.54
2017-08-27,Serie A,2017-18,Milan,Cagliari,2,1,2,6,2,1,0,0,3,8,3,0,1,1,1.22,6.5,13.0,1.25,6.76,14.02
2017-08-27,Serie A,2017-18,Napoli,Atalanta,3,1,9,6,1,2,0,0,4,15,3,0,1,1,1.4,4.75,8.0,1.42,5.0,8.49
2017-08-27,Serie A,2017-18,Spal,Udinese,3,2,0,7,3,1,0,0,5,7,4,0,1,1,2.5,3.1,2.9,2.5,3.22,3.23
2017-08-27,Serie A,2017-18,Torino,Sassuolo,3,0,5,11,1,1,0,0,3,16,2,0,0,1,1.75,3.6,5.0,1.76,3.89,5.15
2017-09-09,Serie A,2017-18,Juventus,Chievo,3,0,10,6,2,1,0,0,3,16,3,0,0,1,1.17,7.5,17.0,1.19,7.4,22.64
2017-09-10,Serie A,2017-18,Lazio,Milan,4,1,3,5,1,1,0,0,5,8,2,0,1,1,2.45,3.4,2.9,2.42,3.57,3.07
2017-09-10,Serie A,2017-18,Verona,Fiorentina,0,5,8,6,2,1,0,0,5,14,3,0,0,1,3.4,3.3,2.2,3.57,3.44,2.23
2017-09-10,Serie A,2017-18,Udinese,Genoa,1,0,1,8,4,0,1,1,1,9,4,2,0,0,2.38,3.2,3.2,2.45,3.23,3.32
2017-09-10,Serie A,2017-18,Inter,Spal,2,0,8,5,2,2,0,0,2,13,4,0,0,0,1.25,6.0,13.0,1.24,6.97,14.25
2017-09-10,Serie A,2017-18,Atalanta,Sassuolo,2,1,3,7,0,1,0,0,3,10,1,0,1,1,1.55,4.0,6.5,1.58,4.21,6.59
2017-09-10,Serie A,2017-18,Bologna,Napoli,0,3,5,7,5,1,0,0,3,12,6,0,0,1,10.0,5.0,1.33,9.63,5.22,1.38
2017-09-10,Serie A,2017-18,Benevento,Torino,0,1,2,10,2,2,0,0,1,12,4,0,0,0,4.33,3.75,1.83,4.62,3.89,1.83
2017-09-10,Serie A,2017-18,Cagliari,Crotone,1,0,6,4,2,1,0,0,1,10,3,0,0,0,1.67,3.75,5.5,1.69,3.87,5.83
2017-09-16,Serie A,2017-18,Crotone,Inter,0,2,8,6,1,2,0,0,2,14,3,0,0,0,10.0,5.0,1.33,10.12,5.36,1.36
2017-09-16,Serie A,2017-18,Fiorentina,Bologna,2,1,7,3,1,3,0,0,3,10,4,0,1,1,1.55,4.2,6.0,1.56,4.4,6.68
2017-09-16,Serie A,2017-18,Roma,Verona,3,0,8,1,1,1,0,1,3,9,2,1,0,1,1.17,7.5,17.0,1.21,7.83,14.9
2017-09-17,Serie A,2017-18,Torino,Sampdoria,2,2,3,6,2,1,0,0,4,9,3,0,1,1,1.67,4.0,5.0,1.78,4.01,4.81
2017-09-17,Serie A,2017-18,Spal,Cagliari,0,2,7,4,1,3,0,0,2,11,4,0,0,0,2.38,3.3,3.1,2.43,3.45,3.15
2017-09-17,Serie A,2017-18,Sassuolo,Juventus,1,3,3,4,1,2,0,0,4,7,3,0,1,1,7.5,4.33,1.45,7.52,4.44,1.51
2017-09-17,Serie A,2017-18,Milan,Udinese,2,1,10,3,1,2,0,0,3,13,3,0,1,1,1.4,4.6,8.5,1.38,5.23,9.71
2017-09-17,Serie A,2017-18,Genoa,Lazio,2,3,2,1,1,2,0,0,5,3,3,0,1,1,3.8,3.5,2.0,3.96,3.68,2.02
2017-09-17,Serie A,2017-18,Chievo,Atalanta,1,1,6,5,2,0,0,0,2,11,2,0,1,0,3.0,3.2,2.5,3.01,3.29,2.6
2017-09-17,Serie A,2017-18,Napoli,Benevento,6,0,8,1,0,1,0,0,6,9,1,0,0,1,1.11,10.0,19.0,1.13,10.76,23.39
2017-09-19,Serie A,2017-18,Bologna,Inter,1,1,4,11,4,3,0,0,2,15,7,0,1,0,5.75,4.0,1.6,5.96,4.25,1.62
2017-09-20,Serie A,2017-18,Lazio,Napoli,1,4,3,2,2,3,0,0,5,5,5,0,1,1,3.4,3.6,2.1,3.53,3.8,2.11
2017-09-20,Serie A,2017-18,Verona,Sampdoria,0,0,4,7,3,1,0,0,0,11,4,0,0,0,3.6,3.5,2.05,3.66,3.64,2.12
2017-09-20,Serie A,2017-18,Udinese,Torino,2,3,12,1,1,5,0,0,5,13,6,0,1,1,2.88,3.5,2.4,2.94,3.42,2.59
2017-09-20,Serie A,2017-18,Juventus,Fiorentina,1,0,3,1,1,2,0,1,1,4,3,1,0,0,1.33,5.25,9.0,1.35,5.42,10.7
2017-09-20,Serie A,2017-18,Milan,Spal,2,0,9,8,1,2,0,0,2,17,3,0,0,0,1.25,6.5,11.0,1.26,6.45,13.08
2017-09-20,Serie A,2017-18,Cagliari,Sassuolo,0,1,5,2,3,3,0,0,1,7,6,0,0,0,2.2,3.4,3.3,2.17,3.53,3.64
