fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2021-08-13,Bundesliga,2021-22,M'gladbach,Bayern Munich,1,1,3,8,2,0,0,0,2,11,2,0,1,0,4.33,4.5,1.66,4.73,4.39,1.71
2021-08-14,Bundesliga,2021-22,Augsburg,Hoffenheim,0,4,6,5,1,2,0,0,4,11,3,0,0,1,3.2,3.75,2.1,3.2,3.83,2.23
2021-08-14,Bundesliga,2021-22,Bielefeld,Freiburg,0,0,4,9,3,4,0,0,0,13,7,0,0,0,2.8,3.4,2.5,3.04,3.33,2.54
2021-08-14,Bundesliga,2021-22,Stuttgart,Greuther Furth,5,1,9,2,0,1,0,0,6,11,1,0,1,1,1.83,4.0,4.0,1.9,3.93,4.13
2021-08-14,Bundesliga,2021-22,Union Berlin,Leverkusen,1,1,1,6,0,1,0,0,2,7,1,0,1,0,2.75,3.4,2.55,2.83,3.44,2.65
2021-08-14,Bundesliga,2021-22,Wolfsburg,Bochum,1,0,5,2,0,2,0,1,1,7,2,1,0,0,1.53,4.5,5.75,1.59,4.41,5.92
2021-08-14,Bundesliga,2021-22,Dortmund,Ein Frankfurt,5,2,7,3,0,0,0,0,7,10,0,0,1,1,1.4,5.5,6.5,1.45,5.24,6.8
2021-08-15,Bundesliga,2021-22,Mainz,RB Leipzig,1,0,5,11,1,2,0,0,1,16,3,0,0,0,8.0,5.5,1.33,8.09,5.66,1.38
2021-08-15,Bundesliga,2021-22,FC Koln,Hertha,3,1,4,5,4,2,0,0,4,9,6,0,1,1,2.55,3.4,2.75,2.62,3.41,2.88
2021-08-20,Bundesliga,2021-22,RB Leipzig,Stuttgart,4,0,6,2,0,3,0,0,4,8,3,0,0,1,1.36,5.25,7.0,1.43,5.07,7.61
2021-08-21,Bundesliga,2021-22,Leverkusen,M'gladbach,4,0,7,3,4,2,0,0,4,10,6,0,0,1,2.2,3.75,3.0,2.39,3.71,3.0
2021-08-21,Bundesliga,2021-22,Hertha,Wolfsburg,1,2,4,4,1,2,0,0,3,8,3,0,1,1,3.0,3.4,2.37,3.21,3.51,2.35
2021-08-21,Bundesliga,2021-22,Greuther Furth,Bielefeld,1,1,5,0,4,2,0,1,2,5,6,1,1,0,2.55,3.4,2.7,2.62,3.5,2.82
2021-08-21,Bundesliga,2021-22,Bochum,Mainz,2,0,2,7,4,3,0,0,2,9,7,0,0,0,2.62,3.5,2.62,2.74,3.59,2.64
2021-08-21,Bundesliga,2021-22,Ein Frankfurt,Augsburg,0,0,6,1,3,3,0,0,0,7,6,0,0,0,1.57,4.5,5.25,1.65,4.48,5.16
2021-08-21,Bundesliga,2021-22,Freiburg,Dortmund,2,1,0,10,1,4,0,0,3,10,5,0,1,1,5.5,4.75,1.5,5.67,4.73,1.57
2021-08-22,Bundesliga,2021-22,Hoffenheim,Union Berlin,2,2,6,5,1,3,0,1,4,11,4,1,1,1,2.0,3.6,3.6,2.06,3.7,3.75
2021-08-22,Bundesliga,2021-22,Bayern Munich,FC Koln,3,2,3,4,1,1,0,0,5,7,2,0,1,1,1.11,11.0,16.0,1.13,9.87,23.59
2021-08-27,Bundesliga,2021-22,Dortmund,Hoffenheim,3,2,4,7,2,3,0,0,5,11,5,0,1,1,1.4,5.5,6.5,1.47,5.3,6.5
2021-08-28,Bundesliga,2021-22,Stuttgart,Freiburg,2,3,8,5,2,1,0,0,5,13,3,0,1,1,2.15,3.6,3.2,2.28,3.54,3.32
2021-08-28,Bundesliga,2021-22,Bayern Munich,Hertha,5,0,8,3,0,0,0,0,5,11,0,0,0,1,1.14,9.0,15.0,1.19,7.84,15.93
2021-08-28,Bundesliga,2021-22,Mainz,Greuther Furth,3,0,7,4,2,2,0,0,3,11,4,0,0,1,1.66,4.0,5.0,1.74,4.04,5.01
2021-08-28,Bundesliga,2021-22,Augsburg,Leverkusen,1,4,4,4,0,1,0,0,5,8,1,0,1,1,4.75,3.8,1.72,5.08,3.9,1.75
2021-08-28,Bundesliga,2021-22,Bielefeld,Ein Frankfurt,1,1,4,4,0,3,0,0,2,8,3,0,1,0,3.3,3.6,2.1,3.52,3.7,2.13
2021-08-28,Bundesliga,2021-22,FC Koln,Bochum,2,1,5,5,2,1,0,0,3,10,3,0,1,1,1.83,3.75,4.2,1.89,3.83,4.28
2021-08-29,Bundesliga,2021-22,Union Berlin,M'gladbach,2,1,4,8,2,0,0,0,3,12,2,0,1,1,2.45,3.25,2.9,2.62,3.36,2.93
