fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2017-08-11,Eredivisie,2017-18,Den Haag,Utrecht,0,3,8,5,2,1,0,0,3,13,3,0,0,1,3.6,3.4,2.05,3.84,3.62,2.05
2017-08-12,Eredivisie,2017-18,Heracles,Ajax,2,1,3,8,1,1,0,0,3,11,2,0,1,1,7.0,4.33,1.44,7.57,5.14,1.43
2017-08-12,Eredivisie,2017-18,PSV Eindhoven,AZ Alkmaar,3,2,10,7,0,3,0,0,5,17,3,0,1,1,1.4,4.75,7.0,1.45,5.27,6.85
2017-08-12,Eredivisie,2017-18,Vitesse,NAC Breda,4,1,9,3,0,1,0,0,5,12,1,0,1,1,1.53,4.2,5.75,1.56,4.53,6.03
2017-08-12,Eredivisie,2017-18,VVV Venlo,Sparta Rotterdam,3,0,3,5,0,1,0,1,3,8,1,1,0,1,2.25,3.3,3.2,2.17,3.49,3.6
2017-08-13,Eredivisie,2017-18,Feyenoord,Twente,2,1,4,1,2,4,0,0,3,5,6,0,1,1,1.25,5.5,12.0,1.25,6.7,13.2
2017-08-13,Eredivisie,2017-18,Groningen,Heerenveen,3,3,6,6,1,2,0,0,6,12,3,0,1,1,2.2,3.5,3.1,2.25,3.66,3.26
2017-08-13,Eredivisie,2017-18,Willem II,Excelsior,1,2,8,1,3,3,0,0,3,9,6,0,1,1,2.05,3.5,3.4,2.1,3.51,3.78
2017-08-13,Eredivisie,2017-18,Zwolle,Roda,4,2,7,2,0,1,0,0,6,9,1,0,1,1,1.85,3.6,4.0,1.86,3.69,4.61
2017-08-18,Eredivisie,2017-18,Roda,Vitesse,1,3,5,9,1,2,0,0,4,14,3,0,1,1,3.6,3.75,1.91,4.15,3.78,1.93
2017-08-19,Eredivisie,2017-18,AZ Alkmaar,Den Haag,2,0,8,8,2,3,0,1,2,16,5,1,0,0,1.36,5.0,7.5,1.38,5.57,8.31
2017-08-19,Eredivisie,2017-18,Heerenveen,Heracles,1,1,10,3,3,0,0,0,2,13,3,0,1,0,1.62,4.0,5.25,1.65,4.37,5.24
2017-08-19,Eredivisie,2017-18,Twente,VVV Venlo,1,2,3,6,2,2,0,0,3,9,4,0,1,1,1.73,3.8,4.5,1.78,3.97,4.74
