fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2018-08-18,Serie A,2018-19,Chievo,Juventus,2,3,0,8,2,0,0,0,5,8,2,0,1,1
2018-08-18,Serie A,2018-19,Lazio,Napoli,1,2,4,7,0,0,0,0,3,11,0,0,1,1
2018-08-19,Serie A,2018-19,Bologna,Spal,0,1,7,0,4,2,1,0,1,7,6,1,0,0
2018-08-19,Serie A,2018-19,Empoli,Cagliari,2,0,6,6,3,3,0,0,2,12,6,0,0,0
2018-08-19,Serie A,2018-19,Parma,Udinese,2,2,4,5,2,2,0,0,4,9,4,0,1,1
2018-08-19,Serie A,2018-19,Sassuolo,Inter,1,0,4,4,3,2,0,0,1,8,5,0,0,0
2018-08-19,Serie A,2018-19,Torino,Roma,0,1,6,5,1,3,0,0,1,11,4,0,0,0
2018-08-20,Serie A,2018-19,Atalanta,Frosinone,4,0,4,4,0,2,0,0,4,8,2,0,0,1
2018-08-25,Serie A,2018-19,Juventus,Lazio,2,0,6,2,3,2,0,0,2,8,5,0,0,0
2018-08-25,Serie A,2018-19,Napoli,Milan,3,2,5,1,2,2,0,0,5,6,4,0,1,1
2018-08-26,Serie A,2018-19,Udinese,Sampdoria,1,0,8,7,1,3,0,0,1,15,4,0,0,0
2018-08-26,Serie A,2018-19,Spal,Parma,1,0,7,2,5,2,0,0,1,9,7,0,0,0
2018-08-26,Serie A,2018-19,Inter,Torino,2,2,5,4,1,2,0,0,4,9,3,0,1,1
2018-08-26,Serie A,2018-19,Fiorentina,Chievo,6,1,2,3,1,3,0,0,7,5,4,0,1,1
2018-08-26,Serie A,2018-19,Frosinone,Bologna,0,0,2,5,2,1,0,0,0,7,3,0,0,0
2018-08-26,Serie A,2018-19,Cagliari,Sassuolo,2,2,7,2,4,4,0,1,4,9,8,1,1,1
2018-08-26,Serie A,2018-19,Genoa,Empoli,2,1,3,6,3,2,0,0,3,9,5,0,1,1
2018-08-27,Serie A,2018-19,Roma,Atalanta,3,3,3,11,1,1,0,0,6,14,2,0,1,1
2018-08-31,Serie A,2018-19,Milan,Roma,2,1,8,3,0,2,0,0,3,11,2,0,1,1
2018-09-01,Serie A,2018-19,Bologna,Inter,0,3,3,7,1,1,0,0,3,10,2,0,0,1
2018-09-01,Serie A,2018-19,Parma,Juventus,1,2,4,7,1,3,0,0,3,11,4,0,1,1
2018-09-02,Serie A,2018-19,Sassuolo,Genoa,5,3,2,10,3,3,0,0,8,12,6,0,1,1
2018-09-02,Serie A,2018-19,Torino,Spal,1,0,9,10,1,2,0,0,1,19,3,0,0,0
2018-09-02,Serie A,2018-19,Sampdoria,Napoli,3,0,4,5,2,4,0,0,3,9,6,0,0,1
2018-09-02,Serie A,2018-19,Chievo,Empoli,0,0,4,6,1,1,0,0,0,10,2,0,0,0
2018-09-02,Serie A,2018-19,Fiorentina,Udinese,1,0,11,4,3,1,0,0,1,15,4,0,0,0
2018-09-02,Serie A,2018-19,Atalanta,Cagliari,0,1,5,4,2,2,0,0,1,9,4,0,0,0
2018-09-02,Serie A,2018-19,Lazio,Frosinone,1,0,7,7,1,2,0,0,1,14,3,0,0,0
2018-09-15,Serie A,2018-19,Frosinone,Sampdoria,0,5,5,3,3,1,0,0,5,8,4,0,0,1
2018-09-15,Serie A,2018-19,Inter,Parma,0,1,10,1,2,2,0,0,1,11,4,0,0,0
2018-09-15,Serie A,2018-19,Napoli,Fiorentina,1,0,10,3,1,4,0,0,1,13,5,0,0,0
2018-09-16,Serie A,2018-19,Udinese,Torino,1,1,3,8,2,2,0,0,2,11,4,0,1,0
2018-09-16,Serie A,2018-19,Juventus,Sassuolo,2,1,10,4,3,3,1,0,3,14,6,1,1,1
2018-09-16,Serie A,2018-19,Roma,Chievo,2,2,9,2,1,1,0,0,4,11,2,0,1,1
2018-09-16,Serie A,2018-19,Empoli,Lazio,0,1,4,7,2,3,0,0,1,11,5,0,0,0
2018-09-16,Serie A,2018-19,Cagliari,Milan,1,1,3,8,1,1,0,0,2,11,2,0,1,0
2018-09-16,Serie A,2018-19,Genoa,Bologna,1,0,5,3,2,5,0,1,1,8,7,1,0,0
2018-09-17,Serie A,2018-19,Spal,Atalanta,2,0,4,4,3,5,0,0,2,8,8,0,0,0
2018-09-19,Serie A,2018-19,Sampdoria,Fiorentina,1,1,4,6,3,2,0,0,2,10,5,0,1,0
2018-09-21,Serie A,2018-19,Sassuolo,Empoli,3,1,5,4,1,4,0,1,4,9,5,1,1,1
2018-09-22,Serie A,2018-19,Fiorentina,Spal,3,0,11,1,1,2,0,0,3,12,3,0,0,1
2018-09-22,Serie A,2018-19,Parma,Cagliari,2,0,4,11,2,1,0,0,2,15,3,0,0,0
2018-09-22,Serie A,2018-19,Sampdoria,Inter,0,1,3,12,3,2,0,0,1,15,5,0,0,0
2018-09-23,Serie A,2018-19,Milan,Atalanta,2,2,4,3,2,1,0,0,4,7,3,0,1,1
2018-09-23,Serie A,2018-19,Torino,Napoli,1,3,4,6,2,3,0,0,4,10,5,0,1,1
2018-09-23,Serie A,2018-19,Lazio,Genoa,4,1,5,3,1,2,0,0,5,8,3,0,1,1
2018-09-23,Serie A,2018-19,Chievo,Udinese,0,2,7,3,1,1,0,0,2,10,2,0,0,0
2018-09-23,Serie A,2018-19,Frosinone,Juventus,0,2,3,5,3,1,0,0,2,8,4,0,0,0
2018-09-23,Serie A,2018-19,Bologna,Roma,2,0,1,10,2,4,0,0,2,11,6,0,0,0
2018-09-25,Serie A,2018-19,Inter,Fiorentina,2,1,6,3,1,3,0,0,3,9,4,0,1,1
2018-09-26,Serie A,2018-19,Atalanta,Torino,0,0,11,1,2,1,0,0,0,12,3,0,0,0
2018-09-26,Serie A,2018-19,Cagliari,Sampdoria,0,0,7,3,1,3,0,0,0,10,4,0,0,0
2018-09-26,Serie A,2018-19,Genoa,Chievo,2,0,7,4,4,4,0,0,2,11,8,0,0,0
2018-09-26,Serie A,2018-19,Juventus,Bologna,2,0,3,0,2,3,0,0,2,3,5,0,0,0
2018-09-26,Serie A,2018-19,Napoli,Parma,3,0,2,2,0,3,0,0,3,4,3,0,0,1
2018-09-26,Serie A,2018-19,Roma,Frosinone,4,0,4,3,0,1,0,0,4,7,1,0,0,1
2018-09-26,Serie A,2018-19,Udinese,Lazio,1,2,6,4,2,6,0,0,3,10,8,0,1,1
2018-09-27,Serie A,2018-19,Spal,Sassuolo,0,2,6,7,1,0,0,0,2,13,1,0,0,0
2018-09-27,Serie A,2018-19,Empoli,Milan,1,1,3,10,2,2,0,0,2,13,4,0,1,0
2018-09-29,Serie A,2018-19,Inter,Cagliari,2,0,9,4,1,4,0,0,2,13,5,0,0,0
2018-09-29,Serie A,2018-19,Juventus,Napoli,3,1,7,4,3,5,0,1,4,11,8,1,1,1
2018-09-29,Serie A,2018-19,Roma,Lazio,3,1,8,9,3,1,0,0,4,17,4,0,1,1
2018-09-30,Serie A,2018-19,Bologna,Udinese,2,1,3,4,2,4,0,0,3,7,6,0,1,1
2018-09-30,Serie A,2018-19,Chievo,Torino,0,1,3,8,3,3,0,0,1,11,6,0,0,0
2018-09-30,Serie A,2018-19,Fiorentina,Atalanta,2,0,5,6,3,3,0,0,2,11,6,0,0,0
2018-09-30,Serie A,2018-19,Frosinone,Genoa,1,2,5,2,3,2,0,0,3,7,5,0,1,1
2018-09-30,Serie A,2018-19,Parma,Empoli,1,0,2,12,2,3,0,0,1,14,5,0,0,0
