fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2015-08-14,Primeira Liga,2015-16,Tondela,Sp Lisbon,1,2,0,0,0,0,0,0,3,0,0,0,1,1
2015-08-15,Primeira Liga,2015-16,Belenenses,Rio Ave,3,3,0,0,0,0,0,0,6,0,0,0,1,1
2015-08-15,Primeira Liga,2015-16,Porto,Guimaraes,3,0,0,0,0,0,0,0,3,0,0,0,0,1
2015-08-16,Primeira Liga,2015-16,Benfica,Estoril,4,0,0,0,0,0,0,0,4,0,0,0,0,1
2015-08-16,Primeira Liga,2015-16,Moreirense,Arouca,0,2,0,0,0,0,0,0,2,0,0,0,0,0
2015-08-16,Primeira Liga,2015-16,Setubal,Boavista,2,2,0,0,0,0,0,0,4,0,0,0,1,1
2015-08-16,Primeira Liga,2015-16,Sp Braga,Nacional,2,1,0,0,0,0,0,0,3,0,0,0,1,1
2015-08-16,Primeira Liga,2015-16,Uniao Madeira,Maritimo,2,1,0,0,0,0,0,0,3,0,0,0,1,1
2015-08-17,Primeira Liga,2015-16,Pacos Ferreira,Academica,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-08-21,Primeira Liga,2015-16,Rio Ave,Sp Braga,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-08-22,Primeira Liga,2015-16,Maritimo,Porto,1,1,0,0,0,0,0,0,2,0,0,0,1,0
2015-08-22,Primeira Liga,2015-16,Sp Lisbon,Pacos Ferreira,1,1,0,0,0,0,0,0,2,0,0,0,1,0
2015-08-23,Primeira Liga,2015-16,Arouca,Benfica,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-08-23,Primeira Liga,2015-16,Boavista,Tondela,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-08-23,Primeira Liga,2015-16,Estoril,Moreirense,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2015-08-23,Primeira Liga,2015-16,Guimaraes,Belenenses,1,1,0,0,0,0,0,0,2,0,0,0,1,0
2015-08-23,Primeira Liga,2015-16,Nacional,Uniao Madeira,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-08-24,Primeira Liga,2015-16,Academica,Setubal,0,4,0,0,0,0,0,0,4,0,0,0,0,1
2015-08-29,Primeira Liga,2015-16,Setubal,Rio Ave,2,2,0,0,0,0,0,0,4,0,0,0,1,1
2015-08-29,Primeira Liga,2015-16,Benfica,Moreirense,3,2,0,0,0,0,0,0,5,0,0,0,1,1
2015-08-29,Primeira Liga,2015-16,Porto,Estoril,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2015-08-30,Primeira Liga,2015-16,Academica,Sp Lisbon,1,3,0,0,0,0,0,0,4,0,0,0,1,1
2015-08-30,Primeira Liga,2015-16,Pacos Ferreira,Arouca,1,1,0,0,0,0,0,0,2,0,0,0,1,0
2015-08-30,Primeira Liga,2015-16,Sp Braga,Boavista,4,0,0,0,0,0,0,0,4,0,0,0,0,1
2015-08-30,Primeira Liga,2015-16,Tondela,Nacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-08-31,Primeira Liga,2015-16,Belenenses,Maritimo,1,1,0,0,0,0,0,0,2,0,0,0,1,0
2015-08-31,Primeira Liga,2015-16,Uniao Madeira,Guimaraes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-11,Primeira Liga,2015-16,Benfica,Belenenses,6,0,0,0,0,0,0,0,6,0,0,0,0,1
2015-09-12,Primeira Liga,2015-16,Arouca,Porto,1,3,0,0,0,0,0,0,4,0,0,0,1,1
2015-09-12,Primeira Liga,2015-16,Estoril,Sp Braga,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-09-13,Primeira Liga,2015-16,Guimaraes,Tondela,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-09-13,Primeira Liga,2015-16,Maritimo,Setubal,5,2,0,0,0,0,0,0,7,0,0,0,1,1
2015-09-13,Primeira Liga,2015-16,Moreirense,Uniao Madeira,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-13,Primeira Liga,2015-16,Nacional,Academica,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2015-09-13,Primeira Liga,2015-16,Rio Ave,Sp Lisbon,1,2,0,0,0,0,0,0,3,0,0,0,1,1
2015-09-14,Primeira Liga,2015-16,Boavista,Pacos Ferreira,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015-09-18,Primeira Liga,2015-16,Setubal,Guimaraes,2,2,0,0,0,0,0,0,4,0,0,0,1,1
2015-09-19,Primeira Liga,2015-16,Tondela,Estoril,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015-09-19,Primeira Liga,2015-16,Pacos Ferreira,Rio Ave,0,3,0,0,0,0,0,0,3,0,0,0,0,1
2015-09-20,Primeira Liga,2015-16,Academica,Boavista,0,2,0,0,0,0,0,0,2,0,0,0,0,0
2015-09-20,Primeira Liga,2015-16,Porto,Benfica,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-09-20,Primeira Liga,2015-16,Uniao Madeira,Arouca,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-21,Primeira Liga,2015-16,Belenenses,Moreirense,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2015-09-21,Primeira Liga,2015-16,Sp Braga,Maritimo,5,1,0,0,0,0,0,0,6,0,0,0,1,1
2015-09-21,Primeira Liga,2015-16,Sp Lisbon,Nacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-09-25,Primeira Liga,2015-16,Moreirense,Porto,2,2,0,0,0,0,0,0,4,0,0,0,1,1
2015-09-26,Primeira Liga,2015-16,Boavista,Sp Lisbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-26,Primeira Liga,2015-16,Benfica,Pacos Ferreira,3,0,0,0,0,0,0,0,3,0,0,0,0,1
2015-09-27,Primeira Liga,2015-16,Arouca,Belenenses,2,2,0,0,0,0,0,0,4,0,0,0,1,1
2015-09-27,Primeira Liga,2015-16,Estoril,Uniao Madeira,2,1,0,0,0,0,0,0,3,0,0,0,1,1
2015-09-27,Primeira Liga,2015-16,Guimaraes,Sp Braga,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015-09-27,Primeira Liga,2015-16,Maritimo,Tondela,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-09-27,Primeira Liga,2015-16,Nacional,Setubal,1,1,0,0,0,0,0,0,2,0,0,0,1,0
2015-09-28,Primeira Liga,2015-16,Rio Ave,Academica,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-10-02,Primeira Liga,2015-16,Setubal,Estoril,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-10-03,Primeira Liga,2015-16,Tondela,Moreirense,1,1,0,0,0,0,0,0,2,0,0,0,1,0
2015-10-03,Primeira Liga,2015-16,Rio Ave,Boavista,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-10-03,Primeira Liga,2015-16,Academica,Maritimo,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-10-03,Primeira Liga,2015-16,Pacos Ferreira,Nacional,3,1,0,0,0,0,0,0,4,0,0,0,1,1
2015-10-04,Primeira Liga,2015-16,Porto,Belenenses,4,0,0,0,0,0,0,0,4,0,0,0,0,1
2015-10-04,Primeira Liga,2015-16,Sp Braga,Arouca,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-04,Primeira Liga,2015-16,Sp Lisbon,Guimaraes,5,1,0,0,0,0,0,0,6,0,0,0,1,1
2015-10-23,Primeira Liga,2015-16,Nacional,Boavista,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-24,Primeira Liga,2015-16,Maritimo,Pacos Ferreira,0,2,0,0,0,0,0,0,2,0,0,0,0,0
2015-10-24,Primeira Liga,2015-16,Estoril,Rio Ave,2,2,0,0,0,0,0,0,4,0,0,0,1,1
2015-10-24,Primeira Liga,2015-16,Guimaraes,Academica,1,1,0,0,0,0,0,0,2,0,0,0,1,0
2015-10-25,Primeira Liga,2015-16,Porto,Sp Braga,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-25,Primeira Liga,2015-16,Moreirense,Setubal,0,2,0,0,0,0,0,0,2,0,0,0,0,0
2015-10-25,Primeira Liga,2015-16,Arouca,Tondela,1,1,0,0,0,0,0,0,2,0,0,0,1,0
2015-10-25,Primeira Liga,2015-16,Benfica,Sp Lisbon,0,3,0,0,0,0,0,0,3,0,0,0,0,1
2015-10-26,Primeira Liga,2015-16,Belenenses,Uniao Madeira,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-10-30,Primeira Liga,2015-16,Tondela,Benfica,0,4,0,0,0,0,0,0,4,0,0,0,0,1
2015-10-31,Primeira Liga,2015-16,Sp Braga,Belenenses,4,0,0,0,0,0,0,0,4,0,0,0,0,1
2015-10-31,Primeira Liga,2015-16,Sp Lisbon,Estoril,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-11-01,Primeira Liga,2015-16,Setubal,Arouca,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,Primeira Liga,2015-16,Rio Ave,Nacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-11-01,Primeira Liga,2015-16,Boavista,Maritimo,0,1,0,0,0,0,0,0,1,0,0,0,0,0
