fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2022-07-30,Scottish Premiership,2022-23,Livingston,Rangers,1,2,0,8,3,4,0,0,3,8,7,0,1,1
2022-07-30,Scottish Premiership,2022-23,Hearts,Ross County,2,1,4,2,1,2,0,0,3,6,3,0,1,1
2022-07-30,Scottish Premiership,2022-23,Kilmarnock,Dundee United,1,1,4,4,2,0,0,1,2,8,2,1,1,0
2022-07-30,Scottish Premiership,2022-23,St Johnstone,Hibernian,0,1,3,9,2,4,1,0,1,12,6,1,0,0
2022-07-31,Scottish Premiership,2022-23,St Mirren,Motherwell,0,1,8,2,4,4,0,1,1,10,8,1,0,0
2022-07-31,Scottish Premiership,2022-23,Celtic,Aberdeen,2,0,9,3,1,2,0,0,2,12,3,0,0,0
2022-08-06,Scottish Premiership,2022-23,Aberdeen,St Mirren,4,1,4,4,1,2,0,1,5,8,3,1,1,1
2022-08-06,Scottish Premiership,2022-23,Motherwell,St Johnstone,1,2,4,6,1,3,0,0,3,10,4,0,1,1
2022-08-06,Scottish Premiership,2022-23,Rangers,Kilmarnock,2,0,8,3,0,6,0,0,2,11,6,0,0,0
2022-08-06,Scottish Premiership,2022-23,Ross County,Celtic,1,3,3,12,4,2,0,0,4,15,6,0,1,1
2022-08-07,Scottish Premiership,2022-23,Hibernian,Hearts,1,1,7,9,3,1,0,0,2,16,4,0,1,0
2022-08-07,Scottish Premiership,2022-23,Dundee United,Livingston,0,1,9,4,2,3,0,0,1,13,5,0,0,0
2022-08-13,Scottish Premiership,2022-23,St Mirren,Ross County,1,0,6,5,1,1,0,0,1,11,2,0,0,0
2022-08-13,Scottish Premiership,2022-23,Rangers,St Johnstone,4,0,9,1,1,2,0,0,4,10,3,0,0,1
2022-08-13,Scottish Premiership,2022-23,Aberdeen,Motherwell,2,3,5,12,1,2,0,0,5,17,3,0,1,1
2022-08-13,Scottish Premiership,2022-23,Livingston,Hibernian,2,1,3,14,1,2,0,0,3,17,3,0,1,1
