fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2023-08-04,Championship,2023-24,Sheffield Weds,Southampton,1,2,3,6,4,4,0,0,3,9,8,0,1,1
2023-08-05,Championship,2023-24,Swansea,Birmingham,1,1,5,5,1,4,0,0,2,10,5,0,1,0
2023-08-05,Championship,2023-24,Stoke,Rotherham,4,1,10,2,5,3,0,1,5,12,8,1,1,1
2023-08-05,Championship,2023-24,Plymouth,Huddersfield,3,1,2,9,1,0,0,0,4,11,1,0,1,1
2023-08-05,Championship,2023-24,Watford,QPR,4,0,8,2,1,2,0,0,4,10,3,0,0,1
2023-08-05,Championship,2023-24,Middlesbrough,Millwall,0,1,12,6,1,3,0,0,1,18,4,0,0,0
2023-08-05,Championship,2023-24,Bristol City,Preston,1,1,2,4,0,1,0,0,2,6,1,0,1,0
2023-08-05,Championship,2023-24,Blackburn,West Brom,2,1,6,5,4,3,0,0,3,11,7,0,1,1
2023-08-05,Championship,2023-24,Norwich,Hull,2,1,9,4,2,5,0,0,3,13,7,0,1,1
2023-08-06,Championship,2023-24,Leicester,Coventry,2,1,6,8,3,2,0,0,3,14,5,0,1,1
2023-08-06,Championship,2023-24,Leeds,Cardiff,2,2,10,0,2,1,0,0,4,10,3,0,1,1
2023-08-06,Championship,2023-24,Sunderland,Ipswich,1,2,11,4,1,3,1,0,3,15,4,1,1,1
2023-08-12,Championship,2023-24,Preston,Sunderland,2,1,5,12,3,1,0,0,3,17,4,0,1,1
2023-08-12,Championship,2023-24,West Brom,Swansea,3,2,4,8,3,4,0,0,5,12,7,0,1,1
2023-08-12,Championship,2023-24,Watford,Plymouth,0,0,12,3,0,2,0,0,0,15,2,0,0,0
2023-08-12,Championship,2023-24,Southampton,Norwich,4,4,13,4,7,4,0,0,8,17,11,0,1,1
2023-08-12,Championship,2023-24,Rotherham,Blackburn,2,2,5,9,3,1,1,0,4,14,4,1,1,1
2023-08-12,Championship,2023-24,Millwall,Bristol City,0,1,1,5,1,3,0,0,1,6,4,0,0,0
2023-08-12,Championship,2023-24,Cardiff,QPR,1,2,13,7,2,2,0,0,3,20,4,0,1,1
2023-08-12,Championship,2023-24,Hull,Sheffield Weds,4,2,9,1,1,3,0,0,6,10,4,0,1,1
2023-08-12,Championship,2023-24,Huddersfield,Leicester,0,1,5,4,1,4,0,0,1,9,5,0,0,0
2023-08-12,Championship,2023-24,Birmingham,Leeds,1,0,7,4,1,2,0,0,1,11,3,0,0,0
2023-08-12,Championship,2023-24,Coventry,Middlesbrough,3,0,7,7,1,1,0,0,3,14,2,0,0,1
2023-08-12,Championship,2023-24,Ipswich,Stoke,2,0,7,3,3,1,0,0,2,10,4,0,0,0
2023-08-18,Championship,2023-24,Leeds,West Brom,1,1,4,3,4,5,0,0,2,7,9,0,1,0
2023-08-19,Championship,2023-24,Sheffield Weds,Preston,0,1,0,4,1,1,0,0,1,4,2,0,0,0
2023-08-19,Championship,2023-24,Swansea,Coventry,1,1,3,8,2,1,0,0,2,11,3,0,1,0
2023-08-19,Championship,2023-24,Sunderland,Rotherham,2,1,5,0,2,1,0,0,3,5,3,0,1,1
2023-08-19,Championship,2023-24,QPR,Ipswich,0,1,5,4,4,1,0,0,1,9,5,0,0,0
2023-08-19,Championship,2023-24,Stoke,Watford,1,0,7,2,4,1,0,0,1,9,5,0,0,0
2023-08-19,Championship,2023-24,Leicester,Cardiff,2,1,10,4,1,4,0,1,3,14,5,1,1,1
2023-08-19,Championship,2023-24,Bristol City,Birmingham,0,2,8,4,0,2,1,0,2,12,2,1,0,0
2023-08-19,Championship,2023-24,Middlesbrough,Huddersfield,1,1,7,8,1,3,0,0,2,15,4,0,1,0
