fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2019-07-26,First Division A,2019-20,Genk,Kortrijk,2,1,6,2,0,1,0,0,3,8,1,0,1,1,1.36,4.75,8.5,1.4,5.22,7.44
2019-07-27,First Division A,2019-20,Cercle Brugge,Standard,0,2,3,7,2,2,1,0,2,10,4,1,0,0,3.75,3.75,1.85,3.91,3.63,1.99
2019-07-27,First Division A,2019-20,St Truiden,Mouscron,0,1,5,5,2,4,0,0,1,10,6,0,0,0,1.9,3.75,3.75,1.99,3.52,4.04
2019-07-27,First Division A,2019-20,Waregem,Mechelen,0,2,4,2,3,1,0,0,2,6,4,0,0,0,2.15,3.6,3.1,2.23,3.76,3.12
2019-07-27,First Division A,2019-20,Waasland-Beveren,Club Brugge,1,3,1,14,3,1,0,0,4,15,4,0,1,1,6.5,4.0,1.5,5.52,4.59,1.56
2019-07-28,First Division A,2019-20,Anderlecht,Oostende,1,2,5,2,1,3,0,0,3,7,4,0,1,1,1.36,4.5,9.0,1.36,5.09,8.96
2019-07-28,First Division A,2019-20,Charleroi,Gent,1,1,5,6,0,2,0,0,2,11,2,0,1,0,3.1,3.25,2.3,3.03,3.55,2.36
2019-07-28,First Division A,2019-20,Eupen,Antwerp,1,4,3,10,1,2,0,0,5,13,3,0,1,1,3.8,3.3,1.95,3.74,3.69,2.02
2019-08-02,First Division A,2019-20,Club Brugge,St Truiden,6,0,6,2,1,3,1,0,6,8,4,1,0,1,1.25,5.5,12.0,1.25,6.39,11.45
2019-08-03,First Division A,2019-20,Oostende,Cercle Brugge,3,1,3,2,0,2,0,1,4,5,2,1,1,1,2.15,3.5,3.2,2.3,3.75,3.0
2019-08-03,First Division A,2019-20,Mechelen,Genk,3,1,5,4,1,0,0,0,4,9,1,0,1,1,4.33,3.4,1.85,4.25,3.82,1.86
2019-08-03,First Division A,2019-20,Standard,Waregem,4,0,4,2,0,2,0,1,4,6,2,1,0,1,1.53,4.33,5.5,1.49,4.89,6.07
2019-08-03,First Division A,2019-20,Kortrijk,Charleroi,1,1,10,3,1,2,0,0,2,13,3,0,1,0,2.3,3.4,3.0,2.33,3.61,3.04
2019-08-04,First Division A,2019-20,Gent,Eupen,6,1,6,2,0,2,0,0,7,8,2,0,1,1,1.4,4.75,7.0,1.39,5.2,7.84
2019-08-04,First Division A,2019-20,Mouscron,Anderlecht,0,0,4,4,2,4,0,0,0,8,6,0,0,0,3.4,3.5,2.05,3.53,3.44,2.17
2019-08-04,First Division A,2019-20,Antwerp,Waasland-Beveren,4,1,6,4,0,2,0,0,5,10,2,0,1,1,1.33,5.0,9.0,1.35,5.5,8.35
2019-08-09,First Division A,2019-20,Anderlecht,Mechelen,0,0,8,1,0,2,0,1,0,9,2,1,0,0,1.75,4.2,4.0,1.82,3.88,4.36
2019-08-10,First Division A,2019-20,Oostende,Club Brugge,0,2,3,6,0,0,0,0,2,9,0,0,0,0,7.0,4.2,1.45,6.47,5.01,1.46
2019-08-10,First Division A,2019-20,Cercle Brugge,Kortrijk,1,3,2,3,1,1,0,0,4,5,2,0,1,1,2.5,3.5,2.62,2.59,3.74,2.62
2019-08-10,First Division A,2019-20,Eupen,Waasland-Beveren,1,1,4,7,2,1,0,0,2,11,3,0,1,0,1.83,3.6,4.2,1.9,3.77,4.11
2019-08-10,First Division A,2019-20,Genk,Waregem,0,2,3,2,1,2,0,0,2,5,3,0,0,0,1.22,6.0,13.0,1.25,6.69,11.03
2019-08-11,First Division A,2019-20,St Truiden,Standard,2,1,0,5,4,4,0,1,3,5,8,1,1,1,4.33,3.8,1.72,4.41,4.12,1.76
2019-08-11,First Division A,2019-20,Charleroi,Antwerp,2,1,5,4,0,1,0,0,3,9,1,0,1,1,2.55,3.4,2.62,2.64,3.42,2.75
2019-08-11,First Division A,2019-20,Mouscron,Gent,2,1,2,7,0,1,0,0,3,9,1,0,1,1,3.5,3.75,2.0,3.58,3.71,2.06
2019-08-16,First Division A,2019-20,Club Brugge,Eupen,0,0,7,3,3,4,0,0,0,10,7,0,0,0,1.14,8.0,11.0,1.19,7.73,13.81
2019-08-17,First Division A,2019-20,Mechelen,Cercle Brugge,3,1,5,3,0,4,0,0,4,8,4,0,1,1,1.4,4.33,9.0,1.41,4.94,7.58
2019-08-17,First Division A,2019-20,Waasland-Beveren,Genk,0,4,3,3,2,0,0,0,4,6,2,0,0,1,6.5,4.75,1.36,6.26,5.33,1.44
2019-08-17,First Division A,2019-20,Kortrijk,Anderlecht,4,2,1,3,1,1,0,0,6,4,2,0,1,1,3.0,3.5,2.1,2.89,3.74,2.37
2019-08-18,First Division A,2019-20,Standard,Mouscron,4,1,3,4,0,1,0,0,5,7,1,0,1,1,1.45,4.5,5.25,1.52,4.45,6.46
2019-08-18,First Division A,2019-20,Antwerp,St Truiden,2,0,5,4,0,4,0,1,2,9,4,1,0,0,1.45,4.33,5.5,1.54,4.24,6.43
