fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2017-08-18,La Liga,2017-18,Leganes,Alaves,1,0,4,2,0,1,0,0,1,6,1,0,0,0,2.05,3.2,4.1,2.03,3.25,4.52
2017-08-18,La Liga,2017-18,Valencia,Las Palmas,1,0,5,2,3,3,0,1,1,7,6,1,0,0,1.75,3.8,4.5,1.78,4.01,4.83
2017-08-19,La Liga,2017-18,Celta,Sociedad,2,3,5,4,3,1,0,0,5,9,4,0,1,1,2.38,3.25,3.2,2.44,3.4,3.16
2017-08-19,La Liga,2017-18,Girona,Ath Madrid,2,2,6,0,2,4,0,1,4,6,6,1,1,1,8.0,4.33,1.45,8.36,4.38,1.49
2017-08-19,La Liga,2017-18,Sevilla,Espanol,1,1,7,3,2,4,1,0,2,10,6,1,1,0,1.62,4.0,5.5,1.62,4.17,6.18
2017-08-20,La Liga,2017-18,Ath Bilbao,Getafe,0,0,7,6,1,3,0,1,0,13,4,1,0,0,1.5,4.0,7.5,1.53,4.37,7.31
2017-08-20,La Liga,2017-18,Barcelona,Betis,2,0,8,0,2,1,0,0,2,8,3,0,0,0,1.17,8.0,15.0,1.22,7.35,15.5
2017-08-20,La Liga,2017-18,La Coruna,Real Madrid,0,3,4,4,5,1,0,1,3,8,6,1,0,1,9.5,5.75,1.3,10.26,5.79,1.33
2017-08-21,La Liga,2017-18,Levante,Villarreal,1,0,11,6,1,3,0,0,1,17,4,0,0,0,3.25,3.25,2.3,3.36,3.24,2.36
2017-08-21,La Liga,2017-18,Malaga,Eibar,0,1,3,7,2,3,0,0,1,10,5,0,0,0,2.1,3.3,3.7,2.24,3.36,3.49
2017-08-25,La Liga,2017-18,Sociedad,Villarreal,3,0,10,4,2,2,0,0,3,14,4,0,0,1,2.05,3.4,3.75,2.11,3.46,3.87
2017-08-25,La Liga,2017-18,Betis,Celta,2,1,4,6,2,2,0,0,3,10,4,0,1,1,2.2,3.4,3.4,2.28,3.56,3.32
2017-08-26,La Liga,2017-18,Alaves,Barcelona,0,2,1,14,2,3,0,0,2,15,5,0,0,0,10.0,5.75,1.29,10.55,5.8,1.33
2017-08-26,La Liga,2017-18,Girona,Malaga,1,0,2,3,3,4,0,0,1,5,7,0,0,0,2.15,3.25,3.6,2.19,3.37,3.75
2017-08-26,La Liga,2017-18,Las Palmas,Ath Madrid,1,5,4,2,4,1,0,0,6,6,5,0,1,1,4.75,3.75,1.75,5.14,3.73,1.79
2017-08-26,La Liga,2017-18,Levante,La Coruna,2,2,6,5,0,2,1,0,4,11,2,1,1,1,2.2,3.1,3.6,2.23,3.31,3.71
2017-08-27,La Liga,2017-18,Eibar,Ath Bilbao,0,1,4,3,1,1,1,0,1,7,2,1,0,0,2.5,3.1,3.1,2.57,3.26,3.08
2017-08-27,La Liga,2017-18,Espanol,Leganes,0,1,9,1,3,3,0,0,1,10,6,0,0,0,1.95,3.25,4.33,2.0,3.37,4.49
2017-08-27,La Liga,2017-18,Getafe,Sevilla,0,1,7,5,0,1,0,0,1,12,1,0,0,0,3.6,3.3,2.15,3.61,3.58,2.16
2017-08-27,La Liga,2017-18,Real Madrid,Valencia,2,2,13,4,3,5,0,0,4,17,8,0,1,1,1.17,8.0,15.0,1.16,10.0,17.0
2017-09-08,La Liga,2017-18,Leganes,Getafe,1,2,2,4,1,2,0,0,3,6,3,0,1,1,2.05,3.25,4.0,2.11,3.28,4.15
2017-09-09,La Liga,2017-18,Valencia,Ath Madrid,0,0,4,3,1,0,0,0,0,7,1,0,0,0,3.6,3.2,2.2,3.56,3.38,2.26
2017-09-09,La Liga,2017-18,Sevilla,Eibar,3,0,6,5,1,1,0,0,3,11,2,0,0,1,1.57,4.0,6.0,1.61,4.27,6.08
2017-09-09,La Liga,2017-18,Barcelona,Espanol,5,0,8,7,1,5,0,0,5,15,6,0,0,1,1.17,8.0,17.0,1.18,8.79,17.82
2017-09-09,La Liga,2017-18,Real Madrid,Levante,1,1,13,3,2,3,1,0,2,16,5,1,1,0,1.05,15.0,34.0,1.08,15.0,36.5
2017-09-10,La Liga,2017-18,Ath Bilbao,Girona,2,0,6,4,4,6,0,0,2,10,10,0,0,0,1.67,3.75,5.5,1.68,3.99,5.63
2017-09-10,La Liga,2017-18,Celta,Alaves,1,0,9,4,4,4,0,0,1,13,8,0,0,0,1.67,3.75,5.25,1.74,3.84,5.4
2017-09-10,La Liga,2017-18,La Coruna,Sociedad,2,4,5,7,1,3,0,0,6,12,4,0,1,1,2.75,3.3,2.6,2.85,3.46,2.63
2017-09-10,La Liga,2017-18,Villarreal,Betis,3,1,4,3,3,0,0,0,4,7,3,0,1,1,1.85,3.6,4.33,1.9,3.62,4.62
2017-09-11,La Liga,2017-18,Malaga,Las Palmas,1,3,3,2,4,2,0,0,4,5,6,0,1,1,2.0,3.5,3.8,2.06,3.67,3.83
2017-09-15,La Liga,2017-18,Eibar,Leganes,1,0,8,1,2,5,0,0,1,9,7,0,0,0,2.05,3.25,4.0,2.13,3.3,4.04
2017-09-16,La Liga,2017-18,Getafe,Barcelona,1,2,3,4,2,4,0,0,3,7,6,0,1,1,11.0,6.5,1.25,13.5,6.85,1.25
2017-09-16,La Liga,2017-18,Ath Madrid,Malaga,1,0,8,4,2,2,0,0,1,12,4,0,0,0,1.22,6.0,15.0,1.24,6.4,16.0
2017-09-16,La Liga,2017-18,Betis,La Coruna,2,1,6,4,2,3,0,0,3,10,5,0,1,1,1.83,3.6,4.5,1.88,3.72,4.55
2017-09-16,La Liga,2017-18,Levante,Valencia,1,1,1,3,2,1,0,0,2,4,3,0,1,0,3.25,3.25,2.3,3.15,3.35,2.47
2017-09-17,La Liga,2017-18,Sociedad,Real Madrid,1,3,4,6,3,2,0,0,4,10,5,0,1,1,5.0,4.0,1.67,4.99,4.36,1.69
2017-09-17,La Liga,2017-18,Las Palmas,Ath Bilbao,1,0,7,6,2,3,0,0,1,13,5,0,0,0,2.75,3.4,2.55,2.87,3.48,2.6
2017-09-17,La Liga,2017-18,Alaves,Villarreal,0,3,2,3,2,2,0,0,3,5,4,0,0,1,3.1,3.1,2.4,3.31,3.27,2.42
2017-09-17,La Liga,2017-18,Girona,Sevilla,0,1,8,1,2,5,0,0,1,9,7,0,0,0,3.3,3.25,2.3,3.28,3.52,2.32
2017-09-18,La Liga,2017-18,Espanol,Celta,2,1,3,5,1,4,0,0,3,8,5,0,1,1,2.3,3.3,3.2,2.4,3.39,3.24
2017-09-19,La Liga,2017-18,Barcelona,Eibar,6,1,7,7,0,2,0,0,7,14,2,0,1,1,1.11,10.0,15.0,1.12,11.63,22.74
2017-09-19,La Liga,2017-18,Valencia,Malaga,5,0,4,9,0,1,0,0,5,13,1,0,0,1,1.5,4.0,7.0,1.56,4.38,6.67
2017-09-20,La Liga,2017-18,Real Madrid,Betis,0,1,12,3,0,3,0,0,1,15,3,0,0,0,1.13,10.0,17.0,1.11,13.0,20.0
2017-09-20,La Liga,2017-18,Leganes,Girona,0,0,6,3,2,3,0,0,0,9,5,0,0,0,2.15,3.2,3.7,2.18,3.21,3.99
2017-09-20,La Liga,2017-18,Sevilla,Las Palmas,1,0,12,0,2,2,0,0,1,12,4,0,0,0,1.4,4.75,7.5,1.42,5.06,8.51
2017-09-20,La Liga,2017-18,Ath Bilbao,Ath Madrid,1,2,6,0,0,2,0,0,3,6,2,0,1,1,3.4,3.2,2.25,3.55,3.23,2.33
2017-09-20,La Liga,2017-18,La Coruna,Alaves,1,0,5,2,0,2,0,0,1,7,2,0,0,0,1.91,3.3,4.5,1.92,3.53,4.64
2017-09-21,La Liga,2017-18,Villarreal,Espanol,0,0,5,5,5,2,0,0,0,10,7,0,0,0,1.73,3.5,5.5,1.76,3.84,5.23
