fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2020-08-21,Ligue 1,2020-21,Bordeaux,Nantes,0,0,2,3,2,3,1,0,0,5,5,1,0,0,2.4,3.0,3.25,2.48,3.03,3.33
2020-08-22,Ligue 1,2020-21,Dijon,Angers,0,1,3,9,0,0,0,0,1,12,0,0,0,0,2.7,3.1,2.8,2.79,3.09,2.84
2020-08-22,Ligue 1,2020-21,Lille,Rennes,1,1,4,2,0,1,1,1,2,6,1,2,1,0,2.3,3.2,3.3,2.3,3.22,3.47
2020-08-23,Ligue 1,2020-21,Monaco,Reims,2,2,8,1,1,3,0,0,4,9,4,0,1,1,1.9,3.4,4.33,1.95,3.53,4.24
2020-08-23,Ligue 1,2020-21,Lorient,Strasbourg,3,1,6,1,3,2,0,0,4,7,5,0,1,1,2.5,3.2,3.0,2.62,3.19,2.96
2020-08-23,Ligue 1,2020-21,Nimes,Brest,4,0,4,4,2,3,0,1,4,8,5,1,0,1,2.3,3.2,3.3,2.29,3.39,3.32
2020-08-23,Ligue 1,2020-21,Nice,Lens,2,1,1,7,2,3,0,0,3,8,5,0,1,1,2.0,3.3,4.0,2.05,3.36,4.06
2020-08-28,Ligue 1,2020-21,Lyon,Dijon,4,1,13,2,3,3,0,0,5,15,6,0,1,1,1.28,5.75,9.0,1.31,5.68,10.21
2020-08-29,Ligue 1,2020-21,Rennes,Montpellier,2,1,2,1,3,2,1,1,3,3,5,2,1,1,2.0,3.3,3.8,2.07,3.31,3.97
2020-08-29,Ligue 1,2020-21,Strasbourg,Nice,0,2,3,1,2,6,0,0,2,4,8,0,0,0,2.2,3.3,3.3,2.28,3.35,3.32
2020-08-30,Ligue 1,2020-21,Brest,Marseille,2,3,10,2,2,4,0,0,5,12,6,0,1,1,3.0,3.5,2.0,,,
2020-08-30,Ligue 1,2020-21,St Etienne,Lorient,2,0,2,5,2,1,0,0,2,7,3,0,0,0,2.2,3.2,3.4,2.3,3.28,3.35
2020-08-30,Ligue 1,2020-21,Nantes,Nimes,2,1,4,8,3,2,2,0,3,12,5,2,1,1,1.95,3.2,4.2,1.99,3.27,4.42
2020-08-30,Ligue 1,2020-21,Angers,Bordeaux,0,2,5,7,1,3,0,0,2,12,4,0,0,0,2.25,3.1,3.4,2.32,3.13,3.47
2020-08-30,Ligue 1,2020-21,Reims,Lille,0,1,1,2,4,1,0,0,1,3,5,0,0,0,3.0,3.1,2.45,3.07,2.99,2.64
2020-08-30,Ligue 1,2020-21,Metz,Monaco,0,1,10,1,0,5,0,1,1,11,5,1,0,0,3.75,3.4,2.0,3.81,3.61,2.02
2020-09-10,Ligue 1,2020-21,Lens,Paris SG,1,0,4,2,2,2,0,0,1,6,4,0,0,0,5.0,4.0,1.65,4.7,3.99,1.71
2020-09-11,Ligue 1,2020-21,Bordeaux,Lyon,0,0,4,5,2,3,0,0,0,9,5,0,0,0,4.5,3.6,1.83,4.5,3.61,1.88
2020-09-12,Ligue 1,2020-21,Montpellier,Nice,3,1,8,9,0,2,0,0,4,17,2,0,1,1,2.2,3.3,3.4,2.25,3.35,3.52
2020-09-12,Ligue 1,2020-21,St Etienne,Strasbourg,2,0,6,3,1,3,0,0,2,9,4,0,0,0,2.2,3.2,3.5,2.19,3.35,3.65
2020-09-13,Ligue 1,2020-21,Monaco,Nantes,2,1,9,4,3,1,0,0,3,13,4,0,1,1,1.9,3.6,4.0,1.95,3.64,4.13
2020-09-13,Ligue 1,2020-21,Paris SG,Marseille,0,1,4,2,6,8,3,2,1,6,14,5,0,0,,,,,,
2020-09-13,Ligue 1,2020-21,Nimes,Rennes,2,4,8,4,2,6,0,0,6,12,8,0,1,1,3.3,3.3,2.25,3.43,3.35,2.28
