fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2024-08-09,Championship,2024-25,Blackburn,Derby,4,2,1,9,1,3,0,0,6,10,4,0,1,1,2.2,3.5,3.1,2.32,3.39,3.25
2024-08-09,Championship,2024-25,Preston,Sheffield United,0,2,3,6,1,0,0,0,2,9,1,0,0,0,3.1,3.4,2.25,3.25,3.44,2.3
2024-08-10,Championship,2024-25,Stoke,Coventry,1,0,9,7,2,1,0,0,1,16,3,0,0,0,2.45,3.6,2.7,2.53,3.51,2.79
2024-08-10,Championship,2024-25,Oxford,Norwich,2,0,5,5,1,3,0,0,2,10,4,0,0,0,3.0,3.6,2.2,3.2,3.52,2.26
2024-08-10,Championship,2024-25,Millwall,Watford,2,3,5,5,2,3,0,0,5,10,5,0,1,1,2.3,3.25,3.25,2.39,3.19,3.27
2024-08-10,Championship,2024-25,QPR,West Brom,1,3,12,3,1,0,0,0,4,15,1,0,1,1,2.45,3.3,2.8,2.62,3.16,2.95
2024-08-10,Championship,2024-25,Leeds,Portsmouth,3,3,12,0,2,4,0,0,6,12,6,0,1,1,1.36,5.0,8.0,1.38,5.14,7.88
2024-08-10,Championship,2024-25,Hull,Bristol City,1,1,2,8,0,2,0,0,2,10,2,0,1,0,2.63,3.25,2.63,2.71,3.3,2.73
2024-08-10,Championship,2024-25,Cardiff,Sunderland,0,2,4,4,0,2,0,0,2,8,2,0,0,0,2.8,3.3,2.5,2.94,3.15,2.62
2024-08-10,Championship,2024-25,Middlesbrough,Swansea,1,0,6,9,1,4,0,0,1,15,5,0,0,0,1.8,3.5,4.33,1.8,3.92,4.31
2024-08-11,Championship,2024-25,Sheffield Weds,Plymouth,4,0,15,1,1,1,0,0,4,16,2,0,0,1,1.8,3.5,4.5,1.83,3.59,4.39
2024-08-12,Championship,2024-25,Luton,Burnley,1,4,5,4,2,3,0,0,5,9,5,0,1,1,2.38,3.4,2.88,2.37,3.39,3.01
2024-08-16,Championship,2024-25,Coventry,Oxford,3,2,14,1,0,2,0,0,5,15,2,0,1,1,1.7,3.9,4.75,1.72,4.02,4.88
2024-08-17,Championship,2024-25,Plymouth,Hull,1,1,6,3,3,1,0,0,2,9,4,0,1,0,2.8,3.7,2.3,2.82,3.64,2.37
2024-08-17,Championship,2024-25,Watford,Stoke,3,0,2,4,2,2,0,0,3,6,4,0,0,1,2.63,3.25,2.7,2.7,3.21,2.72
2024-08-17,Championship,2024-25,Swansea,Preston,3,0,5,3,1,3,0,0,3,8,4,0,0,1,1.95,3.4,3.9,1.98,3.4,3.95
2024-08-17,Championship,2024-25,Sheffield United,QPR,2,2,4,9,2,2,0,1,4,13,4,1,1,1,1.8,3.75,4.2,1.77,3.78,4.46
2024-08-17,Championship,2024-25,Norwich,Blackburn,2,2,6,5,2,3,0,0,4,11,5,0,1,1,2.0,3.4,3.7,2.07,3.59,3.45
2024-08-17,Championship,2024-25,Portsmouth,Luton,0,0,5,4,3,2,0,1,0,9,5,1,0,0,3.1,3.4,2.25,3.03,3.62,2.25
2024-08-17,Championship,2024-25,Bristol City,Millwall,4,3,5,4,1,2,0,0,7,9,3,0,1,1,2.0,3.2,4.1,2.02,3.27,3.98
2024-08-17,Championship,2024-25,West Brom,Leeds,0,0,5,4,2,2,0,0,0,9,4,0,0,0,3.4,3.5,2.1,3.34,3.52,2.14
2024-08-17,Championship,2024-25,Derby,Middlesbrough,1,0,3,8,3,1,0,0,1,11,4,0,0,0,3.5,3.5,2.0,3.5,3.51,2.08
2024-08-17,Championship,2024-25,Burnley,Cardiff,5,0,2,5,2,1,0,0,5,7,3,0,0,1,1.45,4.2,7.0,1.46,4.53,6.66
2024-08-18,Championship,2024-25,Sunderland,Sheffield Weds,4,0,5,8,0,3,0,0,4,13,3,0,0,1,2.2,3.3,3.3,2.12,3.55,3.35
2024-08-23,Championship,2024-25,Sheffield Weds,Leeds,0,2,3,2,2,3,0,0,2,5,5,0,0,0,4.1,3.4,1.91,4.16,3.57,1.94
2024-08-24,Championship,2024-25,Preston,Luton,1,0,2,13,6,1,0,0,1,15,7,0,0,0,3.2,3.4,2.2,3.16,3.55,2.21
2024-08-24,Championship,2024-25,Watford,Derby,2,1,4,2,2,3,0,0,3,6,5,0,1,1,1.85,3.5,4.1,1.87,3.7,4.06
2024-08-24,Championship,2024-25,Sunderland,Burnley,1,0,3,1,2,3,1,0,1,4,5,1,0,0,3.0,3.4,2.3,3.06,3.43,2.32
2024-08-24,Championship,2024-25,Norwich,Sheffield United,1,1,1,5,5,2,0,0,2,6,7,0,1,0,2.7,3.4,2.5,2.78,3.54,2.46
2024-08-24,Championship,2024-25,Stoke,West Brom,1,2,2,5,2,3,0,0,3,7,5,0,1,1,2.55,3.2,2.8,2.63,3.17,2.83
2024-08-24,Championship,2024-25,Blackburn,Oxford,2,1,7,5,2,1,0,0,3,12,3,0,1,1,1.75,3.75,4.33,1.8,3.81,4.24
2024-08-24,Championship,2024-25,QPR,Plymouth,1,1,11,1,2,3,0,2,2,12,5,2,1,0,1.7,3.8,4.75,1.75,3.85,4.78
2024-08-24,Championship,2024-25,Middlesbrough,Portsmouth,2,2,15,2,0,5,0,0,4,17,5,0,1,1,1.45,4.33,7.0,1.45,4.45,6.91
2024-08-24,Championship,2024-25,Hull,Millwall,0,0,5,7,2,2,0,0,0,12,4,0,0,0,2.2,3.25,3.3,2.2,3.4,3.44
2024-08-24,Championship,2024-25,Bristol City,Coventry,1,1,8,2,2,4,0,0,2,10,6,0,1,0,2.45,3.4,2.8,2.54,3.38,2.87
2024-08-25,Championship,2024-25,Swansea,Cardiff,1,1,2,5,2,2,0,0,2,7,4,0,1,0,1.95,3.5,3.9,1.99,3.6,3.69
2024-08-30,Championship,2024-25,Luton,QPR,1,2,4,5,3,2,0,0,3,9,5,0,1,1,1.91,3.5,3.7,1.99,3.66,3.88
2024-08-31,Championship,2024-25,Plymouth,Stoke,0,1,10,4,1,3,0,0,1,14,4,0,0,0,3.1,3.6,2.15,3.25,3.69,2.18
2024-08-31,Championship,2024-25,Oxford,Preston,3,1,2,5,2,2,0,1,4,7,4,1,1,1,2.4,3.3,2.9,2.49,3.43,2.89
2024-08-31,Championship,2024-25,Millwall,Sheffield Weds,3,0,6,6,2,1,0,0,3,12,3,0,0,1,2.38,3.3,2.9,2.44,3.35,3.02
2024-08-31,Championship,2024-25,Leeds,Hull,2,0,8,7,2,1,0,0,2,15,3,0,0,0,1.33,5.25,9.0,1.32,5.4,9.66
2024-08-31,Championship,2024-25,Cardiff,Middlesbrough,0,2,4,6,2,1,0,0,2,10,3,0,0,0,3.9,3.75,1.85,3.87,3.83,1.92
2024-08-31,Championship,2024-25,Coventry,Norwich,0,1,6,3,4,3,0,0,1,9,7,0,0,0,1.83,3.75,4.0,1.91,3.81,3.94
2024-08-31,Championship,2024-25,Portsmouth,Sunderland,1,3,5,5,3,1,0,0,4,10,4,0,1,1,3.3,3.7,2.05,3.45,3.54,2.14
2024-08-31,Championship,2024-25,Burnley,Blackburn,1,1,9,0,4,5,0,1,2,9,9,1,1,0,1.91,3.6,3.8,1.94,3.71,3.89
2024-08-31,Championship,2024-25,Derby,Bristol City,3,0,6,9,1,0,0,0,3,15,1,0,0,1,2.9,3.25,2.4,3.06,3.28,2.46
2024-08-31,Championship,2024-25,West Brom,Swansea,1,0,6,7,4,1,0,0,1,13,5,0,0,0,1.8,3.5,4.5,1.86,3.7,4.27
2024-09-01,Championship,2024-25,Sheffield United,Watford,1,0,8,5,5,3,0,0,1,13,8,0,0,0,1.75,3.75,4.33,1.76,3.97,4.28
2024-09-13,Championship,2024-25,Hull,Sheffield United,0,2,16,3,1,4,0,0,2,19,5,0,0,0,3.25,3.5,2.1,3.45,3.51,2.15
2024-09-14,Championship,2024-25,Watford,Coventry,1,1,6,10,2,2,0,0,2,16,4,0,1,0,2.6,3.4,2.7,2.6,3.47,2.63
2024-09-14,Championship,2024-25,Swansea,Norwich,1,0,4,5,2,3,0,0,1,9,5,0,0,0,2.3,3.3,3.0,2.34,3.46,2.97
2024-09-14,Championship,2024-25,Plymouth,Sunderland,3,2,3,5,4,4,0,0,5,8,8,0,1,1,4.5,3.6,1.75,4.43,3.74,1.78
2024-09-14,Championship,2024-25,Middlesbrough,Preston,1,1,9,2,0,5,0,0,2,11,5,0,1,0,1.45,4.2,7.0,1.46,4.51,6.67
2024-09-14,Championship,2024-25,Sheffield Weds,QPR,1,1,11,4,0,3,0,0,2,15,3,0,1,0,2.3,3.3,3.2,2.29,3.33,3.16
2024-09-14,Championship,2024-25,Blackburn,Bristol City,3,0,6,6,0,4,0,0,3,12,4,0,0,1,2.05,3.4,3.4,2.17,3.45,3.31
2024-09-14,Championship,2024-25,Oxford,Stoke,1,0,4,6,0,1,0,0,1,10,1,0,0,0,3.1,3.4,2.25,3.15,3.36,2.28
2024-09-14,Championship,2024-25,Millwall,Luton,0,1,6,4,2,3,0,0,1,10,5,0,0,0,2.63,3.3,2.63,2.65,3.31,2.68
2024-09-14,Championship,2024-25,Leeds,Burnley,0,1,9,3,3,4,0,1,1,12,7,1,0,0,1.73,3.8,4.75,1.71,3.82,4.76
2024-09-14,Championship,2024-25,Derby,Cardiff,1,0,7,6,2,3,0,0,1,13,5,0,0,0,2.35,3.4,3.0,2.31,3.27,3.17
2024-09-15,Championship,2024-25,Portsmouth,West Brom,0,3,10,4,5,2,0,0,3,14,7,0,0,1,4.0,3.5,1.9,4.18,3.61,1.85
2024-09-20,Championship,2024-25,Stoke,Hull,1,3,2,5,3,2,0,0,4,7,5,0,1,1,2.1,3.3,3.5,2.13,3.52,3.57
2024-09-21,Championship,2024-25,Coventry,Swansea,1,2,6,3,2,3,0,0,3,9,5,0,1,1,1.7,3.6,5.0,1.71,3.93,4.62
2024-09-21,Championship,2024-25,West Brom,Plymouth,1,0,5,2,3,2,0,0,1,7,5,0,0,0,1.38,4.5,8.0,1.37,5.12,7.42
2024-09-21,Championship,2024-25,Sheffield United,Derby,1,0,11,2,3,2,0,0,1,13,5,0,0,0,1.57,4.1,5.5,1.58,4.34,5.12
2024-09-21,Championship,2024-25,Cardiff,Leeds,0,2,0,4,2,2,1,0,2,4,4,1,0,0,5.25,4.0,1.62,4.87,4.12,1.65
2024-09-21,Championship,2024-25,Luton,Sheffield Weds,2,1,8,5,1,1,0,1,3,13,2,1,1,1,1.9,3.5,4.0,1.89,3.6,4.05
2024-09-21,Championship,2024-25,Bristol City,Oxford,2,1,5,1,1,4,0,0,3,6,5,0,1,1,1.75,3.6,4.75,1.76,3.75,4.58
2024-09-21,Championship,2024-25,Norwich,Watford,4,1,3,5,2,1,0,0,5,8,3,0,1,1,2.15,3.5,3.2,2.16,3.61,3.33
2024-09-21,Championship,2024-25,QPR,Millwall,1,1,5,10,2,1,0,0,2,15,3,0,1,0,2.3,3.4,3.1,2.38,3.28,3.19
2024-09-21,Championship,2024-25,Burnley,Portsmouth,2,1,4,2,2,2,0,0,3,6,4,0,1,1,1.48,4.2,7.0,1.47,4.49,6.51
2024-09-21,Championship,2024-25,Sunderland,Middlesbrough,1,0,3,5,3,2,0,0,1,8,5,0,0,0,2.4,3.4,2.8,2.52,3.45,2.83
2024-09-22,Championship,2024-25,Preston,Blackburn,0,0,4,4,4,4,1,1,0,8,8,2,0,0,2.63,3.3,2.55,2.81,3.25,2.59
2024-09-27,Championship,2024-25,Plymouth,Luton,3,1,3,15,1,4,0,0,4,18,5,0,1,1,4.0,3.7,1.85,3.92,4.0,1.88
2024-09-28,Championship,2024-25,Blackburn,QPR,2,0,8,2,3,2,0,1,2,10,5,1,0,0,2.0,3.6,3.4,2.07,3.59,3.61
2024-09-28,Championship,2024-25,Derby,Norwich,2,3,9,5,3,2,0,0,5,14,5,0,1,1,2.63,3.6,2.5,2.8,3.48,2.54
2024-09-28,Championship,2024-25,Sheffield Weds,West Brom,3,2,5,4,5,3,0,0,5,9,8,0,1,1,3.0,3.4,2.3,3.12,3.39,2.36
2024-09-28,Championship,2024-25,Hull,Cardiff,4,1,7,5,3,4,0,0,5,12,7,0,1,1,1.85,4.1,3.5,1.88,3.81,3.9
2024-09-28,Championship,2024-25,Leeds,Coventry,3,0,7,3,1,1,0,0,3,10,2,0,0,1,1.55,4.5,5.0,1.56,4.29,5.47
2024-09-28,Championship,2024-25,Middlesbrough,Stoke,2,0,7,2,4,7,0,0,2,9,11,0,0,0,1.6,4.0,5.0,1.6,4.13,5.36
2024-09-28,Championship,2024-25,Millwall,Preston,3,1,3,8,2,2,1,0,4,11,4,1,1,1,1.9,3.5,4.0,1.92,3.32,4.35
2024-09-28,Championship,2024-25,Oxford,Burnley,0,0,2,6,1,2,0,0,0,8,3,0,0,0,3.4,3.75,2.0,3.66,3.5,2.03
2024-09-28,Championship,2024-25,Portsmouth,Sheffield United,0,0,15,9,2,2,0,0,0,24,4,0,0,0,3.75,3.9,1.85,4.06,3.8,1.84
2024-09-28,Championship,2024-25,Watford,Sunderland,2,1,4,6,2,1,0,0,3,10,3,0,1,1,2.75,3.6,2.35,2.88,3.41,2.44
2024-09-29,Championship,2024-25,Swansea,Bristol City,1,1,3,8,1,3,0,0,2,11,4,0,1,0,2.3,3.7,2.8,2.33,3.52,2.96
2024-10-01,Championship,2024-25,Burnley,Plymouth,1,0,7,1,1,0,0,0,1,8,1,0,0,0,1.42,4.75,6.5,1.44,4.98,6.88
2024-10-01,Championship,2024-25,West Brom,Middlesbrough,0,1,5,4,2,1,0,0,1,9,3,0,0,0,2.4,3.4,2.8,2.51,3.44,2.91
2024-10-01,Championship,2024-25,Sunderland,Derby,2,0,1,8,2,2,0,0,2,9,4,0,0,0,1.67,3.9,4.75,1.7,3.85,5.32
2024-10-01,Championship,2024-25,QPR,Hull,1,3,5,6,1,3,0,0,4,11,4,0,1,1,2.45,3.4,2.8,2.5,3.44,2.92
2024-10-01,Championship,2024-25,Cardiff,Millwall,1,0,5,6,1,3,0,0,1,11,4,0,0,0,3.0,3.2,2.4,3.29,3.07,2.48
2024-10-01,Championship,2024-25,Luton,Oxford,2,2,5,6,3,3,1,0,4,11,6,1,1,1,1.67,3.9,4.5,1.71,3.98,4.99
2024-10-01,Championship,2024-25,Coventry,Blackburn,3,0,5,1,1,3,0,0,3,6,4,0,0,1,2.15,3.25,3.5,2.13,3.48,3.6
2024-10-01,Championship,2024-25,Norwich,Leeds,1,1,9,6,2,4,0,0,2,15,6,0,1,0,3.9,3.4,1.95,3.78,3.61,2.03
2024-10-02,Championship,2024-25,Sheffield United,Swansea,1,0,5,5,3,2,0,0,1,10,5,0,0,0,1.73,3.75,4.5,1.76,3.79,4.5
2024-10-02,Championship,2024-25,Stoke,Portsmouth,6,1,3,5,2,1,0,0,7,8,3,0,1,1,1.8,3.6,4.33,1.83,3.7,4.21
2024-10-02,Championship,2024-25,Bristol City,Sheffield Weds,0,0,6,5,2,1,0,0,0,11,3,0,0,0,2.15,3.5,3.2,2.17,3.57,3.22
2024-10-02,Championship,2024-25,Preston,Watford,3,0,7,5,2,0,0,0,3,12,2,0,0,1,2.45,3.3,2.75,2.54,3.26,2.86
2024-10-04,Championship,2024-25,Sunderland,Leeds,2,2,8,1,3,3,0,0,4,9,6,0,1,1,3.0,3.2,2.4,3.01,3.36,2.48
2024-10-05,Championship,2024-25,West Brom,Millwall,0,0,5,2,2,3,0,0,0,7,5,0,0,0,1.91,3.4,4.0,1.96,3.32,4.16
2024-10-05,Championship,2024-25,Plymouth,Blackburn,2,1,5,5,4,3,0,0,3,10,7,0,1,1,3.1,3.7,2.1,3.25,3.62,2.14
2024-10-05,Championship,2024-25,Watford,Middlesbrough,2,1,7,5,3,1,0,0,3,12,4,0,1,1,3.5,3.8,1.95,3.69,3.67,1.97
2024-10-05,Championship,2024-25,Swansea,Stoke,0,0,5,9,0,4,0,0,0,14,4,0,0,0,2.2,3.5,3.1,2.24,3.41,3.23
2024-10-05,Championship,2024-25,Sheffield United,Luton,2,0,5,6,2,1,0,0,2,11,3,0,0,0,1.9,3.7,3.9,1.9,3.61,4.0
2024-10-05,Championship,2024-25,Derby,QPR,2,0,6,9,1,1,0,0,2,15,2,0,0,0,2.2,3.5,3.1,2.27,3.34,3.23
2024-10-05,Championship,2024-25,Portsmouth,Oxford,1,1,11,4,0,1,0,0,2,15,1,0,1,0,2.45,3.4,2.75,2.49,3.38,2.93
2024-10-05,Championship,2024-25,Norwich,Hull,4,0,4,7,3,4,0,0,4,11,7,0,0,1,1.95,3.6,3.75,2.0,3.84,3.56
2024-10-05,Championship,2024-25,Burnley,Preston,0,0,2,3,3,4,0,0,0,5,7,0,0,0,1.67,3.8,5.0,1.65,3.86,5.63
2024-10-05,Championship,2024-25,Coventry,Sheffield Weds,1,2,6,6,4,3,0,0,3,12,7,0,1,1,1.85,3.5,4.2,1.81,3.77,4.24
2024-10-06,Championship,2024-25,Bristol City,Cardiff,1,1,4,6,2,1,0,0,2,10,3,0,1,0,1.75,3.9,4.2,1.75,3.76,4.6
2024-10-18,Championship,2024-25,Leeds,Sheffield United,2,0,7,3,1,2,0,0,2,10,3,0,0,0,1.9,3.6,3.8,1.92,3.56,4.29
2024-10-19,Championship,2024-25,Cardiff,Plymouth,5,0,9,1,3,1,0,1,5,10,4,1,0,1,2.05,3.5,3.5,2.03,3.54,3.63
2024-10-19,Championship,2024-25,Luton,Watford,3,0,11,4,3,2,0,0,3,15,5,0,0,1,2.0,3.2,4.0,2.01,3.56,3.68
2024-10-19,Championship,2024-25,Oxford,West Brom,1,1,5,8,3,1,0,0,2,13,4,0,1,0,3.9,3.5,1.95,3.97,3.49,1.95
2024-10-19,Championship,2024-25,Preston,Coventry,1,0,9,9,4,0,0,0,1,18,4,0,0,0,2.75,3.3,2.5,2.84,3.22,2.59
2024-10-19,Championship,2024-25,Blackburn,Swansea,1,0,3,8,1,2,0,0,1,11,3,0,0,0,2.1,3.4,3.4,2.1,3.45,3.52
2024-10-19,Championship,2024-25,Middlesbrough,Bristol City,0,2,7,0,5,3,0,0,2,7,8,0,0,0,1.7,3.8,4.75,1.72,3.92,4.6
2024-10-19,Championship,2024-25,Millwall,Derby,1,1,9,5,2,0,0,0,2,14,2,0,1,0,1.95,3.2,4.1,2.05,3.36,3.76
