fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2017-08-19,Super League Greece,2017-18,Asteras Tripolis,Giannina,1,2,3,4,1,3,0,0,3,7,4,0,1,1,1.7,3.4,5.5,1.79,3.52,5.43
2017-08-19,Super League Greece,2017-18,Olympiakos,Larisa,4,1,6,3,2,2,0,0,5,9,4,0,1,1,1.17,7.0,15.0,,,
2017-08-19,Super League Greece,2017-18,Xanthi,Lamia,0,0,4,4,2,5,0,0,0,8,7,0,0,0,1.67,3.3,6.0,1.63,3.52,7.81
2017-08-20,Super League Greece,2017-18,AEK,Panetolikos,2,0,2,4,2,6,1,1,2,6,8,2,0,0,1.36,4.5,9.0,1.33,5.0,13.94
2017-08-20,Super League Greece,2017-18,Kerkyra,Panionios,0,1,7,9,4,2,0,0,1,16,6,0,0,0,3.75,3.1,2.1,4.1,3.07,2.2
2017-08-20,Super League Greece,2017-18,Levadeiakos,PAOK,0,0,3,6,4,2,0,0,0,9,6,0,0,0,6.0,4.0,1.53,8.05,4.22,1.51
2017-08-20,Super League Greece,2017-18,Platanias,Panathinaikos,1,1,3,2,4,1,0,0,2,5,5,0,1,0,4.2,3.1,2.0,4.63,3.22,2.0
2017-08-21,Super League Greece,2017-18,Atromitos,Apollon,1,1,7,3,4,2,0,0,2,10,6,0,1,0,1.75,3.25,5.25,1.81,3.42,5.57
2017-08-26,Super League Greece,2017-18,Lamia,Olympiakos,0,1,1,5,4,6,0,1,1,6,10,1,0,0,15.0,7.0,1.17,,,
2017-08-26,Super League Greece,2017-18,Panetolikos,Atromitos,2,2,5,2,5,3,0,0,4,7,8,0,1,1,2.4,3.0,3.2,2.52,3.1,3.27
2017-08-26,Super League Greece,2017-18,Platanias,Xanthi,0,2,5,5,4,5,0,0,2,10,9,0,0,0,2.3,3.0,3.4,2.46,3.0,3.5
2017-08-27,Super League Greece,2017-18,PAOK,Kerkyra,3,1,9,0,2,1,0,0,4,9,3,0,1,1,1.07,8.5,21.0,,,
2017-08-27,Super League Greece,2017-18,Panionios,Apollon,2,0,4,5,1,2,0,0,2,9,3,0,0,0,1.6,3.3,6.5,1.65,3.51,7.39
2017-08-27,Super League Greece,2017-18,Giannina,AEK,0,0,3,2,3,3,0,0,0,5,6,0,0,0,4.0,3.3,1.95,4.23,3.35,2.04
2017-08-27,Super League Greece,2017-18,Panathinaikos,Levadeiakos,0,0,4,2,4,2,1,0,0,6,6,1,0,0,1.17,7.0,15.0,1.2,7.25,19.5
2017-08-28,Super League Greece,2017-18,Larisa,Asteras Tripolis,1,1,5,3,1,5,0,0,2,8,6,0,1,0,2.9,3.0,2.6,2.93,3.02,2.83
2017-09-09,Super League Greece,2017-18,Asteras Tripolis,Lamia,1,3,7,3,5,1,0,0,4,10,6,0,1,1,1.55,3.3,8.5,1.59,3.7,7.95
2017-09-09,Super League Greece,2017-18,Atromitos,Giannina,0,0,6,2,2,3,0,0,0,8,5,0,0,0,2.0,3.1,4.2,2.11,3.15,4.3
2017-09-09,Super League Greece,2017-18,Xanthi,Olympiakos,1,1,5,7,6,2,0,0,2,12,8,0,1,0,9.0,4.2,1.4,9.22,4.24,1.47
2017-09-10,Super League Greece,2017-18,AEK,Larisa,4,0,4,0,1,2,0,1,4,4,3,1,0,1,1.2,6.0,15.0,1.24,6.45,15.5
2017-09-10,Super League Greece,2017-18,Kerkyra,Panathinaikos,1,0,3,6,2,3,0,0,1,9,5,0,0,0,7.0,3.5,1.57,7.41,3.93,1.57
2017-09-10,Super League Greece,2017-18,Levadeiakos,Platanias,1,1,1,5,1,4,0,0,2,6,5,0,1,0,2.25,3.1,3.3,2.26,3.1,3.82
2017-09-10,Super League Greece,2017-18,Panionios,Panetolikos,1,1,1,4,3,6,0,0,2,5,9,0,1,0,1.65,3.3,6.5,1.71,3.51,6.42
2017-09-11,Super League Greece,2017-18,Apollon,PAOK,0,0,5,5,4,5,1,0,0,10,9,1,0,0,10.0,4.33,1.36,10.15,4.6,1.41
2017-09-16,Super League Greece,2017-18,PAOK,Panetolikos,1,0,4,4,1,2,0,0,1,8,3,0,0,0,1.17,6.5,19.0,1.18,7.4,22.52
2017-09-16,Super League Greece,2017-18,Levadeiakos,Xanthi,1,0,2,6,3,3,0,0,1,8,6,0,0,0,2.3,3.0,3.4,2.55,3.06,3.27
2017-09-16,Super League Greece,2017-18,Olympiakos,Asteras Tripolis,1,1,5,3,3,3,0,0,2,8,6,0,1,0,1.22,6.0,13.0,1.25,6.45,13.99
2017-09-17,Super League Greece,2017-18,Panathinaikos,Apollon,1,0,3,4,2,3,0,0,1,7,5,0,0,0,1.25,5.5,12.0,1.28,5.7,14.97
2017-09-17,Super League Greece,2017-18,Platanias,Kerkyra,0,0,9,2,2,5,0,0,0,11,7,0,0,0,1.67,3.3,6.0,1.72,3.55,6.21
2017-09-17,Super League Greece,2017-18,Lamia,AEK,0,1,2,7,4,4,0,0,1,9,8,0,0,0,15.0,5.0,1.25,15.5,4.64,1.34
2017-09-17,Super League Greece,2017-18,Larisa,Atromitos,0,0,7,3,3,4,0,0,0,10,7,0,0,0,3.0,3.0,2.5,3.08,3.23,2.56
2017-09-18,Super League Greece,2017-18,Giannina,Panionios,1,1,13,4,4,3,0,1,2,17,7,1,1,0,2.5,3.0,3.0,2.59,3.13,3.13
2017-09-23,Super League Greece,2017-18,Apollon,Platanias,0,1,6,3,3,4,1,0,1,9,7,1,0,0,2.25,3.0,3.5,2.32,3.08,3.72
2017-09-23,Super League Greece,2017-18,Atromitos,Lamia,3,0,6,5,1,1,0,0,3,11,2,0,0,1,1.73,3.1,6.0,1.79,3.35,5.89
2017-09-23,Super League Greece,2017-18,Panetolikos,Panathinaikos,2,0,2,4,3,4,0,0,2,6,7,0,0,0,3.6,3.1,2.15,3.68,3.11,2.31
2017-09-24,Super League Greece,2017-18,AEK,Olympiakos,3,2,7,2,3,5,1,1,5,9,8,2,1,1,2.3,3.0,3.4,2.36,3.25,3.4
2017-09-24,Super League Greece,2017-18,Kerkyra,Levadeiakos,1,1,6,3,3,2,0,1,2,9,5,1,1,0,2.5,3.0,3.0,2.6,3.08,3.16
2017-09-24,Super League Greece,2017-18,Panionios,Larisa,4,1,10,1,2,2,0,0,5,11,4,0,1,1,1.62,3.2,7.5,1.62,3.75,7.18
2017-09-24,Super League Greece,2017-18,PAOK,Giannina,1,0,7,0,0,4,0,0,1,7,4,0,0,0,1.25,5.0,15.0,1.3,5.55,13.02
2017-09-25,Super League Greece,2017-18,Xanthi,Asteras Tripolis,0,0,5,3,0,4,0,0,0,8,4,0,0,0,2.1,3.1,3.75,2.16,3.15,4.1
2017-09-30,Super League Greece,2017-18,Larisa,PAOK,1,1,3,2,4,5,0,1,2,5,9,1,1,0,,,,,,
2017-09-30,Super League Greece,2017-18,Panathinaikos,Giannina,2,0,4,4,3,3,0,0,2,8,6,0,0,0,,,,,,
2017-09-30,Super League Greece,2017-18,Platanias,Panetolikos,0,3,1,1,4,4,1,0,3,2,8,1,0,1,,,,,,
2017-10-01,Super League Greece,2017-18,Olympiakos,Atromitos,0,1,8,2,1,4,0,0,1,10,5,0,0,0,,,,,,
2017-10-01,Super League Greece,2017-18,Levadeiakos,Apollon,2,1,6,5,1,4,0,0,3,11,5,0,1,1,,,,,,
2017-10-01,Super League Greece,2017-18,Kerkyra,Xanthi,0,2,2,8,3,2,1,0,2,10,5,1,0,0,,,,,,
2017-10-01,Super League Greece,2017-18,Asteras Tripolis,AEK,2,0,4,4,4,4,0,0,2,8,8,0,0,0,,,,,,
2017-10-02,Super League Greece,2017-18,Lamia,Panionios,1,0,1,1,4,3,0,1,1,2,7,1,0,0,,,,,,
2017-10-14,Super League Greece,2017-18,Atromitos,Asteras Tripolis,1,0,5,1,2,5,0,2,1,6,7,2,0,0,1.85,3.4,4.33,2.05,3.27,4.31
2017-10-14,Super League Greece,2017-18,Giannina,Platanias,3,1,6,2,2,3,0,1,4,8,5,1,1,1,1.8,3.4,4.75,1.91,3.3,5.05
2017-10-14,Super League Greece,2017-18,Panionios,Olympiakos,3,4,3,8,3,3,0,0,7,11,6,0,1,1,7.5,4.33,1.44,7.5,4.13,1.54
2017-10-15,Super League Greece,2017-18,Apollon,Kerkyra,0,0,5,4,3,3,0,1,0,9,6,1,0,0,1.95,3.25,4.1,2.02,3.19,4.6
2017-10-15,Super League Greece,2017-18,Panetolikos,Levadeiakos,0,1,9,3,2,2,0,0,1,12,4,0,0,0,1.83,3.25,4.75,1.92,3.21,5.2
2017-10-15,Super League Greece,2017-18,PAOK,Lamia,4,0,3,1,3,2,0,1,4,4,5,1,0,1,1.14,7.5,17.0,1.17,8.45,20.0
2017-10-15,Super League Greece,2017-18,Xanthi,AEK,1,1,1,8,6,5,2,0,2,9,11,2,1,0,4.2,3.25,1.91,4.6,3.25,2.0
2017-10-16,Super League Greece,2017-18,Panathinaikos,Larisa,2,1,9,4,5,5,2,0,3,13,10,2,1,1,1.22,5.5,15.0,1.27,5.65,17.0
2017-10-21,Super League Greece,2017-18,Kerkyra,Panetolikos,1,0,1,5,6,4,0,0,1,6,10,0,0,0,3.0,3.0,2.5,3.24,2.97,2.64
2017-10-21,Super League Greece,2017-18,Lamia,Panathinaikos,1,1,5,4,5,3,0,0,2,9,8,0,1,0,5.0,3.1,1.85,4.97,3.1,1.99
2017-10-21,Super League Greece,2017-18,Levadeiakos,Giannina,1,1,4,5,3,1,0,0,2,9,4,0,1,0,2.5,3.1,2.89,2.66,3.0,3.17
2017-10-22,Super League Greece,2017-18,Platanias,Larisa,0,1,10,5,2,4,0,0,1,15,6,0,0,0,1.72,3.39,5.25,1.77,3.56,5.61
2017-10-22,Super League Greece,2017-18,Olympiakos,PAOK,1,0,4,2,4,4,0,0,1,6,8,0,0,0,1.85,3.5,4.2,2.03,3.45,4.12
2017-10-22,Super League Greece,2017-18,Apollon,Xanthi,2,0,4,4,6,3,0,0,2,8,9,0,0,0,2.87,3.0,2.62,2.91,2.91,2.96
2017-10-22,Super League Greece,2017-18,Asteras Tripolis,Panionios,0,1,5,1,4,4,0,0,1,6,8,0,0,0,2.14,3.1,3.6,2.18,3.12,4.07
2017-10-23,Super League Greece,2017-18,AEK,Atromitos,0,1,11,3,4,4,0,0,1,14,8,0,0,0,1.36,4.33,9.5,1.41,4.65,9.9
2017-10-28,Super League Greece,2017-18,Giannina,Kerkyra,2,1,7,0,0,2,0,0,3,7,2,0,1,1,1.55,3.6,7.0,1.59,3.64,8.28
2017-10-28,Super League Greece,2017-18,Larisa,Levadeiakos,1,0,0,4,5,2,0,0,1,4,7,0,0,0,2.37,2.89,3.25,2.51,2.89,3.56
2017-10-28,Super League Greece,2017-18,Panathinaikos,Olympiakos,1,0,8,2,3,2,0,0,1,10,5,0,0,0,3.5,3.2,2.14,3.65,3.18,2.29
2017-10-29,Super League Greece,2017-18,Lamia,Platanias,2,0,6,6,3,5,0,0,2,12,8,0,0,0,2.2,3.1,3.5,2.46,2.97,3.55
2017-10-29,Super League Greece,2017-18,Panetolikos,Apollon,1,1,5,1,3,3,0,0,2,6,6,0,1,0,1.57,3.5,7.0,1.61,3.6,7.96
2017-10-29,Super League Greece,2017-18,Panionios,AEK,0,1,1,6,5,5,0,0,1,7,10,0,0,0,3.7,3.1,2.1,3.86,3.22,2.2
2017-10-29,Super League Greece,2017-18,Xanthi,Atromitos,0,2,2,5,3,3,0,0,2,7,6,0,0,0,2.35,3.0,3.29,2.42,2.95,3.66
