fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2015-10-04,Eredivisie,2015-16,Vitesse,Groningen,5,0,0,0,5,0,0,1
2015-10-17,Eredivisie,2015-16,Utrecht,Roda,1,1,0,0,2,0,1,0
2015-10-17,Eredivisie,2015-16,PSV Eindhoven,Excelsior,1,1,0,0,2,0,1,0
2015-10-17,Eredivisie,2015-16,Heracles,Ajax,0,2,0,0,2,0,0,0
2015-10-17,Eredivisie,2015-16,Groningen,Willem II,2,1,0,0,3,0,1,1
2015-10-17,Eredivisie,2015-16,Cambuur,AZ Alkmaar,1,1,0,0,2,0,1,0
2015-10-18,Eredivisie,2015-16,Den Haag,Graafschap,1,1,0,0,2,0,1,0
2015-10-18,Eredivisie,2015-16,Heerenveen,Feyenoord,2,5,0,0,7,0,1,1
2015-10-18,Eredivisie,2015-16,Twente,Nijmegen,1,0,0,0,1,0,0,0
2015-10-18,Eredivisie,2015-16,Zwolle,Vitesse,1,5,0,0,6,0,1,1
2015-10-23,Eredivisie,2015-16,Zwolle,Utrecht,1,2,0,0,3,0,1,1
2015-10-24,Eredivisie,2015-16,Willem II,Heerenveen,2,2,0,0,4,0,1,1
2015-10-24,Eredivisie,2015-16,Twente,PSV Eindhoven,1,3,0,0,4,0,1,1
2015-10-24,Eredivisie,2015-16,Roda,Excelsior,1,2,0,0,3,0,1,1
2015-10-24,Eredivisie,2015-16,Graafschap,Heracles,0,1,0,0,1,0,0,0
2015-10-25,Eredivisie,2015-16,Cambuur,Den Haag,1,1,0,0,2,0,1,0
2015-10-25,Eredivisie,2015-16,Feyenoord,AZ Alkmaar,3,1,0,0,4,0,1,1
2015-10-25,Eredivisie,2015-16,Nijmegen,Groningen,1,1,0,0,2,0,1,0
2015-10-25,Eredivisie,2015-16,Vitesse,Ajax,1,3,0,0,4,0,1,1
2015-10-30,Eredivisie,2015-16,Heracles,Willem II,2,1,0,0,3,0,1,1
2015-10-31,Eredivisie,2015-16,Groningen,Zwolle,2,0,0,0,2,0,0,0
