fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2022-01-07,Primeira Liga,2021-22,Santa Clara,Sp Lisbon,3,2,3,3,5,6,1,1
2022-01-08,Primeira Liga,2021-22,Estoril,Porto,2,3,2,7,5,9,1,1
2022-01-08,Primeira Liga,2021-22,Boavista,Tondela,1,1,9,4,2,13,1,0
2022-01-08,Primeira Liga,2021-22,Vizela,Moreirense,0,1,8,5,1,13,0,0
2022-01-09,Primeira Liga,2021-22,Sp Braga,Famalicao,2,2,5,2,4,7,1,1
2022-01-09,Primeira Liga,2021-22,Belenenses,Arouca,2,1,4,2,3,6,1,1
2022-01-09,Primeira Liga,2021-22,Portimonense,Maritimo,1,2,7,4,3,11,1,1
2022-01-09,Primeira Liga,2021-22,Benfica,Pacos Ferreira,2,0,9,1,2,10,0,0
2022-01-10,Primeira Liga,2021-22,Gil Vicente,Guimaraes,3,2,6,1,5,7,1,1
2022-01-13,Primeira Liga,2021-22,Famalicao,Belenenses,1,0,5,5,1,10,0,0
2022-01-15,Primeira Liga,2021-22,Boavista,Gil Vicente,1,1,8,5,2,13,1,0
2022-01-15,Primeira Liga,2021-22,Benfica,Moreirense,1,1,9,1,2,10,1,0
2022-01-15,Primeira Liga,2021-22,Sp Braga,Maritimo,0,1,7,4,1,11,0,0
2022-01-16,Primeira Liga,2021-22,Santa Clara,Tondela,2,2,11,5,4,16,1,1
2022-01-16,Primeira Liga,2021-22,Vizela,Sp Lisbon,0,2,2,4,2,6,0,0
2022-01-16,Primeira Liga,2021-22,Famalicao,Pacos Ferreira,0,0,2,8,0,10,0,0
2022-01-16,Primeira Liga,2021-22,Belenenses,Porto,1,4,3,8,5,11,1,1
2022-01-17,Primeira Liga,2021-22,Portimonense,Guimaraes,1,1,6,4,2,10,1,0
2022-01-21,Primeira Liga,2021-22,Pacos Ferreira,Boavista,1,1,7,0,2,7,1,0
2022-01-21,Primeira Liga,2021-22,Arouca,Benfica,0,2,2,2,2,4,0,0
2022-01-22,Primeira Liga,2021-22,Moreirense,Santa Clara,0,2,2,3,2,5,0,0
2022-01-22,Primeira Liga,2021-22,Tondela,Vizela,2,3,6,10,5,16,1,1
2022-01-22,Primeira Liga,2021-22,Sp Lisbon,Sp Braga,1,2,3,4,3,7,1,1
2022-01-23,Primeira Liga,2021-22,Guimaraes,Estoril,3,1,4,4,4,8,1,1
2022-01-23,Primeira Liga,2021-22,Maritimo,Belenenses,1,1,7,2,2,9,1,0
2022-01-23,Primeira Liga,2021-22,Gil Vicente,Portimonense,1,0,12,2,1,14,0,0
2022-01-23,Primeira Liga,2021-22,Porto,Famalicao,3,1,7,4,4,11,1,1
2022-01-27,Primeira Liga,2021-22,Estoril,Arouca,1,2,4,9,3,13,1,1
2022-01-30,Primeira Liga,2021-22,Portimonense,Tondela,1,2,6,2,3,8,1,1
