fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2020-09-11,Super League Greece,2020-21,Aris,Lamia,3,1,7,0,4,2,0,0,4,7,6,0,1,1
2020-09-11,Super League Greece,2020-21,PAOK,Larisa,1,0,9,3,4,4,0,0,1,12,8,0,0,0
2020-09-12,Super League Greece,2020-21,OFI Crete,Panetolikos,1,1,1,2,5,1,0,0,2,3,6,0,1,0
2020-09-13,Super League Greece,2020-21,Atromitos,Volos NFC,0,2,2,2,3,5,1,0,2,4,8,1,0,0
2020-09-13,Super League Greece,2020-21,Asteras Tripolis,Panathinaikos,1,0,1,3,3,4,0,0,1,4,7,0,0,0
2020-09-18,Super League Greece,2020-21,PAOK,Atromitos,1,1,7,3,0,4,0,0,2,10,4,0,1,0
2020-09-18,Super League Greece,2020-21,Olympiakos,Asteras Tripolis,3,0,4,5,0,2,0,0,3,9,2,0,0,1
2020-09-19,Super League Greece,2020-21,Panetolikos,AEK,0,2,1,7,1,6,0,0,2,8,7,0,0,0
2020-09-20,Super League Greece,2020-21,Lamia,OFI Crete,1,2,4,4,2,3,0,0,3,8,5,0,1,1
2020-09-20,Super League Greece,2020-21,Volos NFC,Aris,0,1,2,6,5,3,0,0,1,8,8,0,0,0
2020-09-26,Super League Greece,2020-21,Volos NFC,PAOK,0,0,2,5,4,0,0,0,0,7,4,0,0,0
2020-09-26,Super League Greece,2020-21,Olympiakos,Panetolikos,2,0,8,5,1,1,0,0,2,13,2,0,0,0
2020-09-27,Super League Greece,2020-21,OFI Crete,Atromitos,2,2,4,3,3,4,0,1,4,7,7,1,1,1
2020-09-27,Super League Greece,2020-21,AEK,Lamia,3,0,7,5,1,1,0,0,3,12,2,0,0,1
2020-09-27,Super League Greece,2020-21,Aris,Giannina,2,2,4,3,4,5,0,0,4,7,9,0,1,1
2020-09-28,Super League Greece,2020-21,Larisa,Panathinaikos,1,1,3,4,2,3,0,0,2,7,5,0,1,0
2020-10-03,Super League Greece,2020-21,Panetolikos,Asteras Tripolis,1,1,3,15,0,1,1,0,2,18,1,1,1,0
2020-10-04,Super League Greece,2020-21,Panathinaikos,Aris,0,1,8,2,2,3,0,0,1,10,5,0,0,0
2020-10-04,Super League Greece,2020-21,Apollon,Larisa,1,0,3,6,2,4,0,0,1,9,6,0,0,0
2020-10-04,Super League Greece,2020-21,PAOK,OFI Crete,3,0,8,4,2,4,0,0,3,12,6,0,0,1
2020-10-04,Super League Greece,2020-21,Giannina,Olympiakos,1,1,4,7,2,2,0,0,2,11,4,0,1,0
2020-10-04,Super League Greece,2020-21,Atromitos,AEK,1,0,2,0,2,2,0,1,1,2,4,1,0,0
2020-10-05,Super League Greece,2020-21,Lamia,Volos NFC,1,2,0,4,3,3,0,0,3,4,6,0,1,1
2020-10-17,Super League Greece,2020-21,Volos NFC,Giannina,2,1,4,4,2,3,0,0,3,8,5,0,1,1
2020-10-17,Super League Greece,2020-21,Aris,Apollon,1,0,0,4,2,3,0,0,1,4,5,0,0,0
2020-10-17,Super League Greece,2020-21,Olympiakos,Atromitos,4,0,6,1,3,0,0,1,4,7,3,1,0,1
2020-10-18,Super League Greece,2020-21,Larisa,Asteras Tripolis,1,3,5,5,4,5,0,0,4,10,9,0,1,1
2020-10-18,Super League Greece,2020-21,OFI Crete,Panathinaikos,2,2,9,5,1,2,0,0,4,14,3,0,1,1
2020-10-18,Super League Greece,2020-21,AEK,PAOK,1,1,2,2,4,1,0,0,2,4,5,0,1,0
2020-10-19,Super League Greece,2020-21,Lamia,Panetolikos,0,0,4,3,5,3,1,0,0,7,8,1,0,0
2020-10-21,Super League Greece,2020-21,Apollon,Giannina,1,2,3,3,4,4,0,0,3,6,8,0,1,1
2020-10-24,Super League Greece,2020-21,Panathinaikos,Volos NFC,1,1,9,5,3,3,0,0,2,14,6,0,1,0
2020-10-25,Super League Greece,2020-21,Asteras Tripolis,OFI Crete,1,0,5,5,4,5,0,1,1,10,9,1,0,0
2020-10-25,Super League Greece,2020-21,Giannina,AEK,0,1,3,3,4,5,0,0,1,6,9,0,0,0
2020-10-26,Super League Greece,2020-21,Atromitos,Panetolikos,2,0,4,7,2,1,0,1,2,11,3,1,0,0
2020-10-31,Super League Greece,2020-21,Olympiakos,Apollon,2,0,11,7,1,2,0,0,2,18,3,0,0,0
2020-10-31,Super League Greece,2020-21,Atromitos,Giannina,0,2,0,5,3,3,0,0,2,5,6,0,0,0
2020-10-31,Super League Greece,2020-21,Volos NFC,Larisa,1,1,3,2,4,4,2,0,2,5,8,2,1,0
2020-10-31,Super League Greece,2020-21,Lamia,Panathinaikos,0,2,1,9,1,3,0,0,2,10,4,0,0,0
2020-11-01,Super League Greece,2020-21,Aris,Asteras Tripolis,1,0,6,3,4,3,0,0,1,9,7,0,0,0
2020-11-01,Super League Greece,2020-21,Panetolikos,PAOK,1,3,0,9,3,6,0,0,4,9,9,0,1,1
2020-11-01,Super League Greece,2020-21,AEK,OFI Crete,2,1,4,0,1,0,0,0,3,4,1,0,1,1
2020-11-03,Super League Greece,2020-21,Panathinaikos,Apollon,1,0,5,4,4,6,1,0,1,9,10,1,0,0
2020-11-04,Super League Greece,2020-21,Giannina,Larisa,1,2,0,5,4,4,1,0,3,5,8,1,1,1
2020-11-07,Super League Greece,2020-21,Panathinaikos,Atromitos,0,1,3,5,2,1,0,0,1,8,3,0,0,0
2020-11-07,Super League Greece,2020-21,Giannina,Panetolikos,0,0,7,2,2,2,0,0,0,9,4,0,0,0
2020-11-08,Super League Greece,2020-21,OFI Crete,Olympiakos,0,2,3,6,3,3,0,0,2,9,6,0,0,0
2020-11-08,Super League Greece,2020-21,Apollon,PAOK,1,3,7,4,5,1,0,0,4,11,6,0,1,1
2020-11-21,Super League Greece,2020-21,Lamia,Asteras Tripolis,2,2,3,5,2,3,0,0,4,8,5,0,1,1
2020-11-21,Super League Greece,2020-21,Atromitos,Apollon,2,2,13,2,4,4,0,0,4,15,8,0,1,1
2020-11-21,Super League Greece,2020-21,Olympiakos,Panathinaikos,1,0,3,5,3,3,0,0,1,8,6,0,0,0
2020-11-22,Super League Greece,2020-21,AEK,Larisa,4,1,11,2,2,1,0,0,5,13,3,0,1,1
2020-11-22,Super League Greece,2020-21,Panetolikos,Aris,0,1,7,4,2,4,0,0,1,11,6,0,0,0
2020-11-22,Super League Greece,2020-21,PAOK,Giannina,2,1,13,1,4,4,0,1,3,14,8,1,1,1
2020-11-23,Super League Greece,2020-21,Volos NFC,OFI Crete,1,4,7,5,1,4,1,0,5,12,5,1,1,1
2020-11-25,Super League Greece,2020-21,Asteras Tripolis,Apollon,0,0,3,9,1,3,0,0,0,12,4,0,0,0
2020-11-28,Super League Greece,2020-21,Larisa,Atromitos,0,0,5,3,3,0,0,0,0,8,3,0,0,0
2020-11-28,Super League Greece,2020-21,Aris,Olympiakos,1,2,7,1,0,3,0,0,3,8,3,0,1,1
2020-11-29,Super League Greece,2020-21,Asteras Tripolis,AEK,1,2,2,2,1,2,0,0,3,4,3,0,1,1
2020-11-29,Super League Greece,2020-21,Lamia,PAOK,0,2,1,3,2,2,0,0,2,4,4,0,0,0
2020-11-29,Super League Greece,2020-21,Panathinaikos,Panetolikos,2,1,4,3,5,2,0,0,3,7,7,0,1,1
2020-11-29,Super League Greece,2020-21,OFI Crete,Giannina,2,1,3,7,3,2,0,0,3,10,5,0,1,1
2020-11-30,Super League Greece,2020-21,Apollon,Volos NFC,3,3,2,8,4,3,0,0,6,10,7,0,1,1
2020-12-02,Super League Greece,2020-21,Larisa,Aris,0,3,7,6,4,1,0,0,3,13,5,0,0,1
2020-12-05,Super League Greece,2020-21,Atromitos,Aris,2,2,1,3,4,2,0,1,4,4,6,1,1,1
2020-12-05,Super League Greece,2020-21,Olympiakos,Volos NFC,4,1,6,2,1,1,0,0,5,8,2,0,1,1
2020-12-06,Super League Greece,2020-21,OFI Crete,Apollon,0,2,7,4,2,4,0,0,2,11,6,0,0,0
2020-12-06,Super League Greece,2020-21,Giannina,Lamia,2,0,10,4,4,6,0,0,2,14,10,0,0,0
2020-12-06,Super League Greece,2020-21,PAOK,Asteras Tripolis,2,0,5,4,6,5,1,0,2,9,11,1,0,0
2020-12-06,Super League Greece,2020-21,AEK,Panathinaikos,1,2,9,2,3,5,0,0,3,11,8,0,1,1
2020-12-07,Super League Greece,2020-21,Panetolikos,Larisa,2,1,1,7,4,6,0,0,3,8,10,0,1,1
2020-12-09,Super League Greece,2020-21,Asteras Tripolis,Volos NFC,1,1,5,1,5,4,0,1,2,6,9,1,1,0
2020-12-12,Super League Greece,2020-21,Larisa,OFI Crete,0,1,2,5,5,2,0,0,1,7,7,0,0,0
2020-12-12,Super League Greece,2020-21,Panathinaikos,Giannina,2,0,5,1,4,3,0,0,2,6,7,0,0,0
2020-12-13,Super League Greece,2020-21,Aris,PAOK,1,0,0,5,2,3,0,0,1,5,5,0,0,0
2020-12-13,Super League Greece,2020-21,Volos NFC,Panetolikos,0,0,10,4,2,3,0,1,0,14,5,1,0,0
2020-12-13,Super League Greece,2020-21,Lamia,Olympiakos,0,6,3,9,3,1,1,0,6,12,4,1,0,1
