fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2021-07-23,First Division A,2021-22,Standard,Genk,1,1,7,3,1,2,0,0,2,10,3,0,1,0,2.75,3.5,2.37,2.76,3.74,2.48
2021-07-24,First Division A,2021-22,Oud-Heverlee Leuven,Waregem,1,1,0,4,5,6,0,1,2,4,11,1,1,0,1.95,3.75,3.5,2.06,3.77,3.46
2021-07-24,First Division A,2021-22,Kortrijk,Seraing,2,0,2,1,4,2,0,0,2,3,6,0,0,0,1.75,3.8,4.5,1.8,3.8,4.5
2021-07-24,First Division A,2021-22,Oostende,Charleroi,0,3,9,2,3,1,0,0,3,11,4,0,0,1,2.3,3.5,2.9,2.29,3.52,3.14
2021-07-25,First Division A,2021-22,Mechelen,Antwerp,3,2,13,2,2,2,0,0,5,15,4,0,1,1,2.7,3.5,2.45,2.85,3.5,2.49
2021-07-25,First Division A,2021-22,Club Brugge,Eupen,2,2,10,3,3,6,0,0,4,13,9,0,1,1,1.18,6.5,15.0,1.19,7.06,14.84
2021-07-25,First Division A,2021-22,Anderlecht,St. Gilloise,1,3,4,2,3,3,0,0,4,6,6,0,1,1,1.5,4.33,5.5,1.57,4.31,5.65
2021-07-25,First Division A,2021-22,St Truiden,Gent,2,1,1,8,2,1,0,0,3,9,3,0,1,1,4.75,3.75,1.7,4.62,3.95,1.75
2021-07-27,First Division A,2021-22,Beerschot VA,Cercle Brugge,0,1,0,0,1,1,0,0,1,0,2,0,0,0,2.2,3.6,3.1,2.33,3.4,3.16
2021-07-30,First Division A,2021-22,Genk,Oostende,3,4,9,5,0,1,0,0,7,14,1,0,1,1,1.53,4.0,6.5,1.59,4.23,5.85
2021-07-31,First Division A,2021-22,Charleroi,St Truiden,0,0,6,5,2,4,0,0,0,11,6,0,0,0,1.95,3.4,3.5,2.04,3.7,3.58
2021-07-31,First Division A,2021-22,Cercle Brugge,Oud-Heverlee Leuven,1,1,2,3,3,1,0,0,2,5,4,0,1,0,2.15,3.4,3.0,2.38,3.78,2.82
2021-07-31,First Division A,2021-22,Seraing,Mechelen,1,0,6,6,3,3,0,0,1,12,6,0,0,0,3.4,3.5,1.95,3.57,4.02,1.95
2021-07-31,First Division A,2021-22,Eupen,Anderlecht,1,1,3,2,1,1,0,0,2,5,2,0,1,0,3.25,3.75,2.0,3.58,3.47,2.12
2021-08-01,First Division A,2021-22,Gent,Beerschot VA,2,2,7,8,1,0,0,0,4,15,1,0,1,1,1.36,4.33,7.5,1.41,4.88,7.71
