fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2018-08-10,Super Lig,2018-19,Ankaragucu,Galatasaray,1,3,2,4,2,2,0,0,4,6,4,0,1,1
2018-08-11,Super Lig,2018-19,Fenerbahce,Bursaspor,2,1,4,4,3,3,0,0,3,8,6,0,1,1
2018-08-11,Super Lig,2018-19,Rizespor,Kasimpasa,2,3,3,6,2,1,0,0,5,9,3,0,1,1
2018-08-11,Super Lig,2018-19,Sivasspor,Alanyaspor,1,0,4,7,1,3,0,0,1,11,4,0,0,0
2018-08-12,Super Lig,2018-19,Besiktas,Akhisar Belediyespor,2,1,12,3,3,6,0,0,3,15,9,0,1,1
2018-08-12,Super Lig,2018-19,Buyuksehyr,Trabzonspor,2,0,9,2,2,2,0,0,2,11,4,0,0,0
2018-08-12,Super Lig,2018-19,Goztep,Yeni Malatyaspor,1,3,4,0,4,5,2,1,4,4,9,3,1,1
2018-08-12,Super Lig,2018-19,Konyaspor,Erzurum BB,3,2,4,7,1,2,0,0,5,11,3,0,1,1
2018-08-13,Super Lig,2018-19,Kayserispor,Antalyaspor,2,0,6,2,0,2,0,1,2,8,2,1,0,0
2018-08-17,Super Lig,2018-19,Trabzonspor,Sivasspor,3,1,8,5,1,4,0,0,4,13,5,0,1,1
2018-08-18,Super Lig,2018-19,Antalyaspor,Konyaspor,3,3,7,3,1,5,0,1,6,10,6,1,1,1
2018-08-18,Super Lig,2018-19,Bursaspor,Kayserispor,0,0,6,4,2,2,0,0,0,10,4,0,0,0
2018-08-18,Super Lig,2018-19,Yeni Malatyaspor,Fenerbahce,1,0,2,3,2,0,0,0,1,5,2,0,0,0
2018-08-19,Super Lig,2018-19,Akhisar Belediyespor,Rizespor,1,1,4,3,0,1,1,0,2,7,1,1,1,0
2018-08-19,Super Lig,2018-19,Alanyaspor,Ankaragucu,0,2,6,2,3,6,1,1,2,8,9,2,0,0
2018-08-19,Super Lig,2018-19,Erzurum BB,Besiktas,1,3,9,9,0,3,0,0,4,18,3,0,1,1
2018-08-19,Super Lig,2018-19,Galatasaray,Goztep,1,0,6,6,4,2,0,0,1,12,6,0,0,0
2018-08-20,Super Lig,2018-19,Kasimpasa,Buyuksehyr,2,1,5,2,0,3,0,0,3,7,3,0,1,1
2018-08-24,Super Lig,2018-19,Rizespor,Erzurum BB,0,0,4,7,1,1,0,0,0,11,2,0,0,0
2018-08-25,Super Lig,2018-19,Ankaragucu,Trabzonspor,2,2,5,9,2,2,0,0,4,14,4,0,1,1
2018-08-25,Super Lig,2018-19,Goztep,Fenerbahce,1,0,4,5,2,1,0,0,1,9,3,0,0,0
2018-08-25,Super Lig,2018-19,Kayserispor,Yeni Malatyaspor,0,0,4,6,2,1,0,0,0,10,3,0,0,0
2018-08-26,Super Lig,2018-19,Besiktas,Antalyaspor,2,3,12,1,2,7,0,0,5,13,9,0,1,1
2018-08-26,Super Lig,2018-19,Konyaspor,Bursaspor,1,1,11,6,2,3,0,0,2,17,5,0,1,0
2018-08-26,Super Lig,2018-19,Sivasspor,Kasimpasa,0,3,7,2,0,3,0,0,3,9,3,0,0,1
2018-08-27,Super Lig,2018-19,Galatasaray,Alanyaspor,6,0,4,1,0,1,0,0,6,5,1,0,0,1
2018-08-27,Super Lig,2018-19,Buyuksehyr,Akhisar Belediyespor,3,1,6,2,2,4,0,0,4,8,6,0,1,1
2018-08-31,Super Lig,2018-19,Yeni Malatyaspor,Konyaspor,0,1,3,1,2,4,0,0,1,4,6,0,0,0
2018-09-01,Super Lig,2018-19,Akhisar Belediyespor,Sivasspor,1,1,5,1,1,3,0,0,2,6,4,0,1,0
2018-09-01,Super Lig,2018-19,Alanyaspor,Goztep,1,0,5,8,2,2,0,0,1,13,4,0,0,0
2018-09-01,Super Lig,2018-19,Fenerbahce,Kayserispor,2,3,4,4,4,2,0,1,5,8,6,1,1,1
2018-09-01,Super Lig,2018-19,Trabzonspor,Galatasaray,4,0,1,1,2,1,0,1,4,2,3,1,0,1
2018-09-02,Super Lig,2018-19,Erzurum BB,Buyuksehyr,0,1,8,2,3,1,0,0,1,10,4,0,0,0
2018-09-02,Super Lig,2018-19,Antalyaspor,Rizespor,2,1,5,5,3,3,1,1,3,10,6,2,1,1
2018-09-02,Super Lig,2018-19,Bursaspor,Besiktas,1,1,4,3,2,2,0,0,2,7,4,0,1,0
2018-09-02,Super Lig,2018-19,Kasimpasa,Ankaragucu,2,1,5,6,1,3,0,0,3,11,4,0,1,1
2018-09-14,Super Lig,2018-19,Galatasaray,Kasimpasa,4,1,4,7,1,2,0,0,5,11,3,0,1,1
2018-09-15,Super Lig,2018-19,Ankaragucu,Akhisar Belediyespor,1,0,2,12,2,3,0,0,1,14,5,0,0,0
2018-09-15,Super Lig,2018-19,Besiktas,Yeni Malatyaspor,2,1,10,5,3,3,1,0,3,15,6,1,1,1
2018-09-15,Super Lig,2018-19,Goztep,Kayserispor,2,0,4,1,1,2,0,0,2,5,3,0,0,0
