fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2023-08-11,Super Lig,2023-24,Trabzonspor,Antalyaspor,1,0,6,9,0,1,0,0,1,15,1,0,0,0
2023-08-12,Super Lig,2023-24,Kasimpasa,Ankaragucu,3,2,3,5,1,0,0,0,5,8,1,0,1,1
2023-08-12,Super Lig,2023-24,Konyaspor,Istanbulspor,1,1,10,2,3,5,1,2,2,12,8,3,1,0
2023-08-12,Super Lig,2023-24,Kayserispor,Galatasaray,0,0,3,9,2,2,0,0,0,12,4,0,0,0
2023-08-12,Super Lig,2023-24,Pendikspor,Hatayspor,1,5,4,2,0,1,0,0,6,6,1,0,1,1
2023-08-13,Super Lig,2023-24,Sivasspor,Samsunspor,1,1,4,5,2,1,0,0,2,9,3,0,1,0
2023-08-13,Super Lig,2023-24,Ad. Demirspor,Rizespor,2,1,4,5,6,6,0,0,3,9,12,0,1,1
2023-08-13,Super Lig,2023-24,Fenerbahce,Gaziantep,2,1,3,1,0,6,0,1,3,4,6,1,1,1
2023-08-14,Super Lig,2023-24,Alanyaspor,Buyuksehyr,2,0,4,5,5,4,0,1,2,9,9,1,0,0
2023-08-14,Super Lig,2023-24,Karagumruk,Besiktas,0,1,4,4,4,1,0,0,1,8,5,0,0,0
2023-08-18,Super Lig,2023-24,Istanbulspor,Kayserispor,1,1,4,6,1,0,0,0,2,10,1,0,1,0
2023-08-18,Super Lig,2023-24,Antalyaspor,Konyaspor,1,1,5,5,2,2,0,0,2,10,4,0,1,0
2023-08-19,Super Lig,2023-24,Rizespor,Alanyaspor,0,0,3,3,3,3,0,1,0,6,6,1,0,0
2023-08-19,Super Lig,2023-24,Galatasaray,Trabzonspor,2,0,7,1,4,3,0,0,2,8,7,0,0,0
2023-08-19,Super Lig,2023-24,Hatayspor,Kasimpasa,0,0,3,1,0,0,0,0,0,4,0,0,0,0
2023-08-20,Super Lig,2023-24,Buyuksehyr,Karagumruk,0,2,5,4,3,4,0,0,2,9,7,0,0,0
2023-08-20,Super Lig,2023-24,Besiktas,Pendikspor,1,1,6,4,4,2,0,0,2,10,6,0,1,0
2023-08-20,Super Lig,2023-24,Gaziantep,Sivasspor,1,3,7,4,6,4,0,0,4,11,10,0,1,1
2023-08-21,Super Lig,2023-24,Ankaragucu,Ad. Demirspor,1,1,3,4,1,1,0,0,2,7,2,0,1,0
2023-08-21,Super Lig,2023-24,Samsunspor,Fenerbahce,0,2,2,5,1,1,0,0,2,7,2,0,0,0
2023-08-25,Super Lig,2023-24,Konyaspor,Gaziantep,2,0,10,2,1,2,0,0,2,12,3,0,0,0
2023-08-26,Super Lig,2023-24,Sivasspor,Antalyaspor,1,1,3,4,3,3,0,0,2,7,6,0,1,0
2023-08-26,Super Lig,2023-24,Kasimpasa,Pendikspor,1,1,9,2,3,2,0,1,2,11,5,1,1,0
2023-08-26,Super Lig,2023-24,Trabzonspor,Rizespor,2,3,9,2,1,2,0,0,5,11,3,0,1,1
2023-08-27,Super Lig,2023-24,Karagumruk,Ankaragucu,1,1,3,5,1,1,0,0,2,8,2,0,1,0
2023-08-27,Super Lig,2023-24,Kayserispor,Samsunspor,2,1,3,2,0,0,0,0,3,5,0,0,1,1
2023-08-27,Super Lig,2023-24,Alanyaspor,Hatayspor,0,0,9,1,4,3,0,0,0,10,7,0,0,0
2023-09-01,Super Lig,2023-24,Kasimpasa,Trabzonspor,1,5,9,3,3,3,0,0,6,12,6,0,1,1
2023-09-01,Super Lig,2023-24,Rizespor,Karagumruk,1,0,1,6,3,2,0,0,1,7,5,0,0,0
2023-09-02,Super Lig,2023-24,Antalyaspor,Kayserispor,1,1,9,3,2,3,0,0,2,12,5,0,1,0
2023-09-02,Super Lig,2023-24,Buyuksehyr,Konyaspor,0,1,2,4,4,2,1,0,1,6,6,1,0,0
2023-09-02,Super Lig,2023-24,Pendikspor,Alanyaspor,1,1,8,4,2,2,0,0,2,12,4,0,1,0
2023-09-02,Super Lig,2023-24,Gaziantep,Galatasaray,0,3,4,7,2,0,0,0,3,11,2,0,0,1
2023-09-03,Super Lig,2023-24,Hatayspor,Ad. Demirspor,3,3,3,7,6,2,0,0,6,10,8,0,1,1
2023-09-03,Super Lig,2023-24,Besiktas,Sivasspor,2,0,7,2,2,4,0,0,2,9,6,0,0,0
2023-09-03,Super Lig,2023-24,Ankaragucu,Fenerbahce,0,1,4,2,2,3,0,1,1,6,5,1,0,0
2023-09-16,Super Lig,2023-24,Galatasaray,Samsunspor,4,2,2,6,1,3,0,0,6,8,4,0,1,1
2023-09-16,Super Lig,2023-24,Kayserispor,Gaziantep,2,0,3,7,0,1,0,0,2,10,1,0,0,0
2023-09-16,Super Lig,2023-24,Konyaspor,Rizespor,1,2,2,4,2,1,0,0,3,6,3,0,1,1
2023-09-16,Super Lig,2023-24,Ad. Demirspor,Pendikspor,3,0,6,6,0,3,0,0,3,12,3,0,0,1
2023-09-17,Super Lig,2023-24,Istanbulspor,Buyuksehyr,0,2,0,7,4,0,0,0,2,7,4,0,0,0
2023-09-17,Super Lig,2023-24,Alanyaspor,Kasimpasa,3,3,5,7,0,0,0,0,6,12,0,0,1,1
2023-09-17,Super Lig,2023-24,Fenerbahce,Antalyaspor,3,2,7,5,3,4,0,0,5,12,7,0,1,1
2023-09-17,Super Lig,2023-24,Trabzonspor,Besiktas,3,0,2,7,4,1,0,0,3,9,5,0,0,1
2023-09-18,Super Lig,2023-24,Sivasspor,Ankaragucu,1,3,5,3,3,2,1,0,4,8,5,1,1,1
2023-09-18,Super Lig,2023-24,Karagumruk,Hatayspor,0,0,3,3,3,2,0,0,0,6,5,0,0,0
2023-09-22,Super Lig,2023-24,Gaziantep,Istanbulspor,2,0,8,4,1,5,0,0,2,12,6,0,0,0
2023-09-23,Super Lig,2023-24,Pendikspor,Karagumruk,1,1,5,4,0,1,0,0,2,9,1,0,1,0
2023-09-23,Super Lig,2023-24,Rizespor,Sivasspor,1,1,5,4,7,3,0,0,2,9,10,0,1,0
2023-09-23,Super Lig,2023-24,Antalyaspor,Samsunspor,2,0,1,4,2,1,0,0,2,5,3,0,0,0
2023-09-23,Super Lig,2023-24,Buyuksehyr,Galatasaray,1,2,2,4,3,2,0,0,3,6,5,0,1,1
2023-09-24,Super Lig,2023-24,Kasimpasa,Ad. Demirspor,2,1,6,11,4,2,0,3,3,17,6,3,1,1
2023-09-24,Super Lig,2023-24,Ankaragucu,Konyaspor,1,1,4,2,1,1,0,0,2,6,2,0,1,0
2023-09-24,Super Lig,2023-24,Besiktas,Kayserispor,2,1,7,2,1,0,0,0,3,9,1,0,1,1
2023-09-24,Super Lig,2023-24,Alanyaspor,Fenerbahce,0,1,4,5,2,6,0,0,1,9,8,0,0,0
2023-09-25,Super Lig,2023-24,Hatayspor,Trabzonspor,3,2,9,1,6,2,0,0,5,10,8,0,1,1
2023-09-26,Super Lig,2023-24,Istanbulspor,Galatasaray,0,1,3,4,1,2,0,0,1,7,3,0,0,0
