fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2018-08-17,La Liga,2018-19,Betis,Levante,0,3,5,3,0,2,0,0,3,8,2,0,0,1
2018-08-17,La Liga,2018-19,Girona,Valladolid,0,0,3,2,1,1,0,0,0,5,2,0,0,0
2018-08-18,La Liga,2018-19,Barcelona,Alaves,3,0,7,1,0,2,0,0,3,8,2,0,0,1
2018-08-18,La Liga,2018-19,Celta,Espanol,1,1,8,7,3,2,0,0,2,15,5,0,1,0
2018-08-18,La Liga,2018-19,Villarreal,Sociedad,1,2,4,6,2,3,0,0,3,10,5,0,1,1
2018-08-19,La Liga,2018-19,Eibar,Huesca,1,2,7,0,1,1,0,0,3,7,2,0,1,1
2018-08-19,La Liga,2018-19,Real Madrid,Getafe,2,0,3,0,1,7,0,0,2,3,8,0,0,0
2018-08-19,La Liga,2018-19,Vallecano,Sevilla,1,4,2,6,1,0,0,0,5,8,1,0,1,1
2018-08-20,La Liga,2018-19,Ath Bilbao,Leganes,2,1,6,2,4,5,0,0,3,8,9,0,1,1
2018-08-20,La Liga,2018-19,Valencia,Ath Madrid,1,1,4,10,2,3,0,0,2,14,5,0,1,0
2018-08-24,La Liga,2018-19,Leganes,Sociedad,2,2,5,0,1,2,0,0,4,5,3,0,1,1
2018-08-24,La Liga,2018-19,Getafe,Eibar,2,0,5,5,2,1,0,0,2,10,3,0,0,0
2018-08-25,La Liga,2018-19,Alaves,Betis,0,0,5,6,3,1,0,0,0,11,4,0,0,0
2018-08-25,La Liga,2018-19,Ath Madrid,Vallecano,1,0,8,5,1,1,0,0,1,13,2,0,0,0
2018-08-25,La Liga,2018-19,Valladolid,Barcelona,0,1,6,10,1,1,0,0,1,16,2,0,0,0
2018-08-26,La Liga,2018-19,Espanol,Valencia,2,0,6,10,1,1,0,0,2,16,2,0,0,0
2018-08-26,La Liga,2018-19,Girona,Real Madrid,1,4,4,7,2,3,0,0,5,11,5,0,1,1
2018-08-26,La Liga,2018-19,Sevilla,Villarreal,0,0,4,5,3,2,0,0,0,9,5,0,0,0
2018-08-27,La Liga,2018-19,Ath Bilbao,Huesca,2,2,3,2,2,2,0,0,4,5,4,0,1,1
2018-08-27,La Liga,2018-19,Levante,Celta,1,2,7,7,2,3,0,0,3,14,5,0,1,1
2018-08-31,La Liga,2018-19,Villarreal,Girona,0,1,7,2,3,2,0,0,1,9,5,0,0,0
2018-08-31,La Liga,2018-19,Eibar,Sociedad,2,1,4,2,3,2,0,0,3,6,5,0,1,1
2018-08-31,La Liga,2018-19,Getafe,Valladolid,0,0,6,7,3,1,0,0,0,13,4,0,0,0
2018-09-01,La Liga,2018-19,Real Madrid,Leganes,4,1,8,1,1,1,0,0,5,9,2,0,1,1
2018-09-01,La Liga,2018-19,Celta,Ath Madrid,2,0,2,8,4,5,0,1,2,10,9,1,0,0
2018-09-02,La Liga,2018-19,Alaves,Espanol,2,1,0,12,4,3,0,0,3,12,7,0,1,1
2018-09-02,La Liga,2018-19,Barcelona,Huesca,8,2,9,4,1,2,0,0,10,13,3,0,1,1
2018-09-02,La Liga,2018-19,Betis,Sevilla,1,0,5,8,3,6,0,1,1,13,9,1,0,0
2018-09-02,La Liga,2018-19,Levante,Valencia,2,2,3,5,4,2,1,0,4,8,6,1,1,1
2018-09-14,La Liga,2018-19,Huesca,Vallecano,0,1,6,3,2,1,0,0,1,9,3,0,0,0
2018-09-15,La Liga,2018-19,Ath Bilbao,Real Madrid,1,1,1,2,6,2,0,0,2,3,8,0,1,0
2018-09-15,La Liga,2018-19,Ath Madrid,Eibar,1,1,14,3,2,2,0,0,2,17,4,0,1,0
2018-09-15,La Liga,2018-19,Sociedad,Barcelona,1,2,1,6,1,1,0,0,3,7,2,0,1,1
