fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2022-07-29,Championship,2022-23,Huddersfield,Burnley,0,1,1,5,1,2,0,0,1,6,3,0,0,0,2.9,3.2,2.5,3.07,3.26,2.53
2022-07-30,Championship,2022-23,Middlesbrough,West Brom,1,1,4,3,2,1,0,0,2,7,3,0,1,0,2.25,3.4,3.25,2.27,3.39,3.43
2022-07-30,Championship,2022-23,Rotherham,Swansea,1,1,5,6,1,2,0,0,2,11,3,0,1,0,2.62,3.5,2.55,2.67,3.56,2.68
2022-07-30,Championship,2022-23,Millwall,Stoke,2,0,8,2,1,2,0,0,2,10,3,0,0,0,2.3,3.25,3.2,2.37,3.3,3.3
2022-07-30,Championship,2022-23,Luton,Birmingham,0,0,10,6,0,3,0,0,0,16,3,0,0,0,1.83,3.5,4.33,1.88,3.6,4.59
2022-07-30,Championship,2022-23,Wigan,Preston,0,0,7,4,2,3,0,1,0,11,5,1,0,0,2.4,3.3,3.0,2.54,3.22,3.09
2022-07-30,Championship,2022-23,Cardiff,Norwich,1,0,1,7,4,0,1,1,1,8,4,2,0,0,3.1,3.4,2.3,3.15,3.4,2.4
2022-07-30,Championship,2022-23,Blackpool,Reading,1,0,3,10,1,0,0,0,1,13,1,0,0,0,1.95,3.5,4.0,2.0,3.64,3.95
2022-07-30,Championship,2022-23,Blackburn,QPR,1,0,6,0,1,1,0,0,1,6,2,0,0,0,2.0,3.5,3.75,2.07,3.57,3.78
2022-07-30,Championship,2022-23,Hull,Bristol City,2,1,6,3,0,0,0,0,3,9,0,0,1,1,2.37,3.25,3.1,2.46,3.48,2.99
2022-07-31,Championship,2022-23,Sunderland,Coventry,1,1,4,3,4,1,0,0,2,7,5,0,1,0,2.62,3.5,2.6,2.77,3.46,2.65
2022-08-01,Championship,2022-23,Watford,Sheffield United,1,0,5,4,4,3,0,0,1,9,7,0,0,0,2.3,3.25,3.25,2.36,3.27,3.3
2022-08-05,Championship,2022-23,Birmingham,Huddersfield,2,1,6,7,1,2,0,0,3,13,3,0,1,1,2.37,3.25,3.1,2.43,3.18,3.32
2022-08-06,Championship,2022-23,Sheffield United,Millwall,2,0,3,5,3,2,0,0,2,8,5,0,0,0,1.83,3.5,4.5,1.88,3.44,4.86
2022-08-06,Championship,2022-23,Swansea,Blackburn,0,3,5,4,3,1,0,0,3,9,4,0,0,1,2.4,3.25,3.1,2.39,3.33,3.23
2022-08-06,Championship,2022-23,Stoke,Blackpool,2,0,5,6,2,2,0,0,2,11,4,0,0,0,2.05,3.4,3.75,2.12,3.36,3.85
2022-08-06,Championship,2022-23,Reading,Cardiff,2,1,1,2,3,3,0,0,3,3,6,0,1,1,2.5,3.25,2.9,2.64,3.22,2.96
2022-08-06,Championship,2022-23,Norwich,Wigan,1,1,9,0,0,4,0,0,2,9,4,0,1,0,1.66,3.6,5.25,1.75,3.73,5.21
2022-08-06,Championship,2022-23,Preston,Hull,0,0,4,1,1,4,0,0,0,5,5,0,0,0,1.95,3.4,4.0,2.01,3.46,4.12
2022-08-06,Championship,2022-23,Burnley,Luton,1,1,11,2,2,1,0,0,2,13,3,0,1,0,1.75,3.75,4.6,1.81,3.86,4.57
2022-08-06,Championship,2022-23,Bristol City,Sunderland,2,3,8,9,2,2,0,0,5,17,4,0,1,1,2.45,3.25,2.9,2.5,3.41,2.99
2022-08-06,Championship,2022-23,QPR,Middlesbrough,3,2,5,5,2,2,0,1,5,10,4,1,1,1,3.0,3.3,2.4,3.13,3.41,2.41
2022-08-08,Championship,2022-23,West Brom,Watford,1,1,12,0,2,1,0,0,2,12,3,0,1,0,2.37,3.1,3.2,2.43,3.24,3.2
2022-08-12,Championship,2022-23,Watford,Burnley,1,0,3,6,1,1,1,0,1,9,2,1,0,0,2.3,3.3,3.1,2.42,3.28,3.23
2022-08-13,Championship,2022-23,Millwall,Coventry,3,2,3,6,4,2,0,1,5,9,6,1,1,1,2.45,3.2,3.0,2.44,3.21,3.28
2022-08-13,Championship,2022-23,Wigan,Bristol City,1,1,5,1,1,2,0,0,2,6,3,0,1,0,2.2,3.3,3.4,2.25,3.5,3.35
2022-08-13,Championship,2022-23,Rotherham,Reading,4,0,5,7,0,2,0,0,4,12,2,0,0,1,2.15,3.3,3.5,2.13,3.53,3.63
