fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2025-08-08,Primeira Liga,2025-26,Casa Pia,Sp Lisbon,0,2,2,9,4,1,0,0,2,11,5,0,0,0
2025-08-09,Primeira Liga,2025-26,Nacional,Gil Vicente,0,2,14,6,3,6,0,0,2,20,9,0,0,0
2025-08-09,Primeira Liga,2025-26,Arouca,AVS,3,1,4,5,2,0,0,0,4,9,2,0,1,1
2025-08-10,Primeira Liga,2025-26,Famalicao,Santa Clara,3,0,2,3,4,2,0,0,3,5,6,0,0,1
2025-08-10,Primeira Liga,2025-26,Moreirense,Alverca,2,1,6,2,3,1,0,0,3,8,4,0,1,1
2025-08-10,Primeira Liga,2025-26,Sp Braga,Tondela,3,0,5,3,1,3,0,0,3,8,4,0,0,1
2025-08-11,Primeira Liga,2025-26,Estoril,Estrela,1,1,4,4,4,1,0,0,2,8,5,0,1,0
2025-08-11,Primeira Liga,2025-26,Porto,Guimaraes,3,0,7,4,1,3,0,0,3,11,4,0,0,1
2025-08-15,Primeira Liga,2025-26,AVS,Casa Pia,0,2,1,3,4,5,0,0,2,4,9,0,0,0
2025-08-16,Primeira Liga,2025-26,Tondela,Famalicao,0,1,2,7,0,1,0,0,1,9,1,0,0,0
2025-08-16,Primeira Liga,2025-26,Guimaraes,Estoril,3,2,4,2,4,3,0,0,5,6,7,0,1,1
2025-08-16,Primeira Liga,2025-26,Estrela,Benfica,0,1,5,4,3,3,0,0,1,9,6,0,0,0
2025-08-17,Primeira Liga,2025-26,Sp Lisbon,Arouca,6,0,6,1,1,0,0,1,6,7,1,1,0,1
2025-08-17,Primeira Liga,2025-26,Santa Clara,Moreirense,0,1,3,0,4,5,0,0,1,3,9,0,0,0
2025-08-17,Primeira Liga,2025-26,Alverca,Sp Braga,0,3,1,5,2,1,0,0,3,6,3,0,0,1
2025-08-17,Primeira Liga,2025-26,Rio Ave,Nacional,1,1,6,6,2,4,0,1,2,12,6,1,1,0
