fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2025-08-23,Serie A,2025-26,Genoa,Lecce,0,0,3,7,2,3,0,0,0,10,5,0,0,0
2025-08-23,Serie A,2025-26,Sassuolo,Napoli,0,2,1,2,3,1,1,0,2,3,4,1,0,0
2025-08-23,Serie A,2025-26,Milan,Cremonese,1,2,9,2,1,4,0,0,3,11,5,0,1,1
2025-08-23,Serie A,2025-26,Roma,Bologna,1,0,2,4,1,1,0,0,1,6,2,0,0,0
2025-08-24,Serie A,2025-26,Cagliari,Fiorentina,1,1,3,2,4,2,0,0,2,5,6,0,1,0
2025-08-24,Serie A,2025-26,Como,Lazio,2,0,6,0,2,3,0,0,2,6,5,0,0,0
2025-08-24,Serie A,2025-26,Atalanta,Pisa,1,1,10,4,2,0,0,0,2,14,2,0,1,0
2025-08-24,Serie A,2025-26,Juventus,Parma,2,0,6,6,1,2,1,0,2,12,3,1,0,0
2025-08-25,Serie A,2025-26,Inter,Torino,5,0,6,5,0,0,0,0,5,11,0,0,0,1
2025-08-25,Serie A,2025-26,Udinese,Verona,1,1,5,1,3,2,0,0,2,6,5,0,1,0
2025-08-29,Serie A,2025-26,Cremonese,Sassuolo,3,2,5,4,2,2,0,0,5,9,4,0,1,1
2025-08-29,Serie A,2025-26,Lecce,Milan,0,2,4,5,1,0,0,0,2,9,1,0,0,0
2025-08-30,Serie A,2025-26,Bologna,Como,1,0,7,4,4,3,0,0,1,11,7,0,0,0
2025-08-30,Serie A,2025-26,Parma,Atalanta,1,1,1,2,2,2,0,0,2,3,4,0,1,0
2025-08-30,Serie A,2025-26,Napoli,Cagliari,1,0,13,0,2,1,0,0,1,13,3,0,0,0
2025-08-30,Serie A,2025-26,Pisa,Roma,0,1,1,7,2,1,0,0,1,8,3,0,0,0
2025-08-31,Serie A,2025-26,Lazio,Verona,4,0,8,1,0,0,0,0,4,9,0,0,0,1
2025-08-31,Serie A,2025-26,Inter,Udinese,1,2,13,2,1,3,0,0,3,15,4,0,1,1
2025-08-31,Serie A,2025-26,Torino,Fiorentina,0,0,7,3,2,2,0,0,0,10,4,0,0,0
2025-08-31,Serie A,2025-26,Genoa,Juventus,0,1,3,4,1,2,0,0,1,7,3,0,0,0
2025-09-13,Serie A,2025-26,Cagliari,Parma,2,0,4,5,3,1,0,0,2,9,4,0,0,0
2025-09-13,Serie A,2025-26,Juventus,Inter,4,3,5,9,2,1,0,0,7,14,3,0,1,1
2025-09-13,Serie A,2025-26,Fiorentina,Napoli,1,3,8,5,0,0,0,0,4,13,0,0,1,1
2025-09-14,Serie A,2025-26,Sassuolo,Lazio,1,0,3,7,6,3,0,0,1,10,9,0,0,0
2025-09-14,Serie A,2025-26,Pisa,Udinese,0,1,8,6,1,2,0,0,1,14,3,0,0,0
2025-09-14,Serie A,2025-26,Milan,Bologna,1,0,7,4,3,2,0,0,1,11,5,0,0,0
2025-09-14,Serie A,2025-26,Roma,Torino,0,1,7,4,2,3,0,0,1,11,5,0,0,0
2025-09-14,Serie A,2025-26,Atalanta,Lecce,4,1,8,2,0,0,0,0,5,10,0,0,1,1
2025-09-15,Serie A,2025-26,Verona,Cremonese,0,0,10,1,2,1,0,0,0,11,3,0,0,0
2025-09-15,Serie A,2025-26,Como,Genoa,1,1,0,8,2,2,1,0,2,8,4,1,1,0
2025-09-19,Serie A,2025-26,Lecce,Cagliari,1,2,4,7,2,3,0,0,3,11,5,0,1,1
2025-09-20,Serie A,2025-26,Bologna,Genoa,2,1,8,2,1,5,0,0,3,10,6,0,1,1
2025-09-20,Serie A,2025-26,Verona,Juventus,1,1,5,3,3,3,0,0,2,8,6,0,1,0
2025-09-20,Serie A,2025-26,Udinese,Milan,0,3,1,4,2,0,0,0,3,5,2,0,0,1
2025-09-21,Serie A,2025-26,Inter,Sassuolo,2,1,7,3,2,1,0,0,3,10,3,0,1,1
2025-09-21,Serie A,2025-26,Fiorentina,Como,1,2,2,6,4,3,0,0,3,8,7,0,1,1
2025-09-21,Serie A,2025-26,Cremonese,Parma,0,0,3,3,1,0,0,0,0,6,1,0,0,0
2025-09-21,Serie A,2025-26,Lazio,Roma,0,1,3,6,1,1,2,0,1,9,2,2,0,0
2025-09-21,Serie A,2025-26,Torino,Atalanta,0,3,1,0,0,0,0,0,3,1,0,0,0,1
2025-09-22,Serie A,2025-26,Napoli,Pisa,3,2,5,3,1,2,0,0,5,8,3,0,1,1
2025-09-27,Serie A,2025-26,Como,Cremonese,1,1,4,3,3,4,1,0,2,7,7,1,1,0
2025-09-27,Serie A,2025-26,Juventus,Atalanta,1,1,14,5,0,3,0,1,2,19,3,1,1,0
2025-09-27,Serie A,2025-26,Cagliari,Inter,0,2,4,4,0,2,0,0,2,8,2,0,0,0
2025-09-28,Serie A,2025-26,Sassuolo,Udinese,3,1,1,5,0,3,0,0,4,6,3,0,1,1
2025-09-28,Serie A,2025-26,Pisa,Fiorentina,0,0,4,6,0,1,0,0,0,10,1,0,0,0
2025-09-28,Serie A,2025-26,Roma,Verona,2,0,8,1,0,4,0,0,2,9,4,0,0,0
2025-09-28,Serie A,2025-26,Lecce,Bologna,2,2,3,9,4,2,0,0,4,12,6,0,1,1
2025-09-28,Serie A,2025-26,Milan,Napoli,2,1,1,7,1,0,1,0,3,8,1,1,1,1
2025-09-29,Serie A,2025-26,Parma,Torino,2,1,4,3,3,3,0,0,3,7,6,0,1,1
2025-09-29,Serie A,2025-26,Genoa,Lazio,0,3,6,0,5,1,0,0,3,6,6,0,0,1
2025-10-03,Serie A,2025-26,Verona,Sassuolo,0,1,4,2,2,2,0,0,1,6,4,0,0,0
2025-10-04,Serie A,2025-26,Atalanta,Como,1,1,8,3,1,3,0,0,2,11,4,0,1,0
2025-10-04,Serie A,2025-26,Inter,Cremonese,4,1,13,1,1,1,0,0,5,14,2,0,1,1
