fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2017-08-04,Ligue 1,2017-18,Monaco,Toulouse,3,2,8,2,1,3,0,0,5,10,4,0,1,1,1.3,5.5,10.0,1.32,5.72,11.12
2017-08-05,Ligue 1,2017-18,Lyon,Strasbourg,4,0,3,4,2,3,0,0,4,7,5,0,0,1,1.36,5.0,8.5,1.4,5.19,8.99
2017-08-05,Ligue 1,2017-18,Metz,Guingamp,1,3,3,3,1,2,0,0,4,6,3,0,1,1,2.8,3.2,2.63,2.95,3.2,2.71
2017-08-05,Ligue 1,2017-18,Montpellier,Caen,1,0,9,3,2,1,0,0,1,12,3,0,0,0,1.91,3.5,4.2,1.88,3.54,4.74
2017-08-05,Ligue 1,2017-18,Paris SG,Amiens,2,0,8,3,0,1,0,0,2,11,1,0,0,0,1.11,9.0,25.0,1.13,10.7,26.0
2017-08-05,Ligue 1,2017-18,St Etienne,Nice,1,0,2,7,2,1,0,0,1,9,3,0,0,0,2.2,3.2,3.5,2.28,3.17,3.69
2017-08-05,Ligue 1,2017-18,Troyes,Rennes,1,1,6,7,1,0,0,0,2,13,1,0,1,0,2.6,3.1,2.9,2.8,3.16,2.9
2017-08-06,Ligue 1,2017-18,Angers,Bordeaux,2,2,0,5,3,2,0,0,4,5,5,0,1,1,2.5,3.1,3.1,2.63,3.06,3.14
2017-08-06,Ligue 1,2017-18,Lille,Nantes,3,0,15,3,2,3,0,0,3,18,5,0,0,1,2.0,3.2,4.1,2.09,3.29,4.2
2017-08-06,Ligue 1,2017-18,Marseille,Dijon,3,0,7,3,1,0,0,0,3,10,1,0,0,1,1.4,4.75,8.0,1.4,5.19,8.88
2017-08-11,Ligue 1,2017-18,Rennes,Lyon,1,2,14,2,1,3,0,0,3,16,4,0,1,1,3.6,3.5,2.0,3.69,3.68,2.09
2017-08-11,Ligue 1,2017-18,Nice,Troyes,1,2,10,4,2,3,0,0,3,14,5,0,1,1,1.53,4.0,7.0,1.53,4.5,6.95
2017-08-12,Ligue 1,2017-18,Amiens,Angers,0,2,5,5,3,2,0,0,2,10,5,0,0,0,2.9,3.1,2.63,3.04,3.12,2.66
2017-08-12,Ligue 1,2017-18,Bordeaux,Metz,2,0,5,1,1,2,0,0,2,6,3,0,0,0,1.44,4.2,8.5,1.46,4.6,8.15
2017-08-12,Ligue 1,2017-18,Caen,St Etienne,0,1,8,2,1,1,0,0,1,10,2,0,0,0,3.0,3.1,2.5,3.08,3.08,2.66
2017-08-12,Ligue 1,2017-18,Nantes,Marseille,0,1,6,9,1,3,0,0,1,15,4,0,0,0,3.5,3.4,2.15,3.46,3.43,2.25
2017-08-12,Ligue 1,2017-18,Toulouse,Montpellier,1,0,5,3,4,3,0,0,1,8,7,0,0,0,2.2,3.2,3.5,2.28,3.13,3.74
2017-08-13,Ligue 1,2017-18,Dijon,Monaco,1,4,6,10,0,2,0,0,5,16,2,0,1,1,7.0,4.2,1.5,6.62,4.4,1.55
2017-08-13,Ligue 1,2017-18,Guingamp,Paris SG,0,3,4,6,2,2,0,0,3,10,4,0,0,1,15.0,6.0,1.22,12.75,6.0,1.28
2017-08-13,Ligue 1,2017-18,Strasbourg,Lille,3,0,7,5,1,2,0,1,3,12,3,1,0,1,3.75,3.3,2.1,3.65,3.44,2.17
2017-08-18,Ligue 1,2017-18,Metz,Monaco,0,1,6,6,2,1,0,0,1,12,3,0,0,0,10.0,5.0,1.3,10.3,5.93,1.33
2017-08-19,Ligue 1,2017-18,St Etienne,Amiens,3,0,3,11,2,2,0,0,3,14,4,0,0,1,1.53,4.0,7.0,1.57,4.01,7.16
