fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2024-07-26,First Division A,2024-25,Club Brugge,Mechelen,1,1,7,2,1,2,0,0,2,9,3,0,1,0,1.36,4.33,8.5,1.39,5.06,7.82
2024-07-27,First Division A,2024-25,Anderlecht,St Truiden,1,0,6,0,0,0,0,0,1,6,0,0,0,0,1.5,3.9,5.75,1.51,4.36,5.91
2024-07-27,First Division A,2024-25,Beerschot VA,Oud-Heverlee Leuven,0,0,2,6,2,1,0,0,0,8,3,0,0,0,2.7,3.25,2.45,2.79,3.37,2.5
2024-07-27,First Division A,2024-25,Dender,St. Gilloise,0,0,4,6,4,2,0,0,0,10,6,0,0,0,6.5,4.2,1.42,6.58,4.91,1.41
2024-07-28,First Division A,2024-25,Charleroi,Antwerp,0,1,5,6,5,2,0,0,1,11,7,0,0,0,3.0,3.5,2.1,3.13,3.47,2.23
2024-07-28,First Division A,2024-25,Genk,Standard,0,0,10,1,0,4,0,0,0,11,4,0,0,0,1.48,3.9,6.5,1.44,4.62,6.5
2024-07-28,First Division A,2024-25,Kortrijk,Gent,0,1,8,4,2,2,0,0,1,12,4,0,0,0,4.75,3.9,1.57,4.9,4.18,1.62
2024-07-28,First Division A,2024-25,Westerlo,Cercle Brugge,3,0,6,7,0,1,0,0,3,13,1,0,0,1,2.88,3.4,2.25,2.9,3.62,2.3
2024-08-02,First Division A,2024-25,St. Gilloise,Beerschot VA,3,1,4,6,2,2,0,0,4,10,4,0,1,1,1.33,4.75,7.5,1.37,5.31,7.98
2024-08-03,First Division A,2024-25,Mechelen,Westerlo,2,4,8,4,4,3,0,0,6,12,7,0,1,1,1.9,3.7,3.5,1.89,3.93,3.65
2024-08-03,First Division A,2024-25,Oud-Heverlee Leuven,Genk,3,1,2,10,2,2,0,0,4,12,4,0,1,1,3.25,3.3,2.1,3.4,3.54,2.09
2024-08-03,First Division A,2024-25,St Truiden,Charleroi,1,4,3,3,1,1,0,0,5,6,2,0,1,1,2.4,3.2,2.75,2.52,3.38,2.76
2024-08-04,First Division A,2024-25,Antwerp,Anderlecht,1,2,7,2,2,0,0,0,3,9,2,0,1,1,2.63,3.3,2.5,2.78,3.44,2.47
2024-08-04,First Division A,2024-25,Cercle Brugge,Kortrijk,1,2,14,7,2,3,0,0,3,21,5,0,1,1,1.6,4.0,4.75,1.63,4.13,4.89
2024-08-04,First Division A,2024-25,Standard,Club Brugge,1,0,3,10,0,2,0,0,1,13,2,0,0,0,5.25,4.2,1.53,5.51,4.45,1.52
2024-08-04,First Division A,2024-25,Gent,Dender,1,2,6,3,0,3,0,0,3,9,3,0,1,1,1.3,5.0,8.5,1.34,5.37,7.78
2024-08-09,First Division A,2024-25,Standard,Mechelen,0,0,6,3,1,1,0,0,0,9,2,0,0,0,2.45,3.4,2.8,2.54,3.39,2.86
2024-08-10,First Division A,2024-25,Anderlecht,Oud-Heverlee Leuven,1,1,9,4,3,2,0,0,2,13,5,0,1,0,1.9,3.5,4.0,1.85,3.58,4.18
2024-08-10,First Division A,2024-25,Westerlo,St. Gilloise,4,3,5,6,5,3,0,0,7,11,8,0,1,1,3.6,3.7,1.95,3.65,3.68,1.95
2024-08-10,First Division A,2024-25,Dender,Kortrijk,4,1,3,9,0,4,0,1,5,12,4,1,1,1,2.15,3.4,3.2,2.19,3.49,3.21
2024-08-11,First Division A,2024-25,Genk,Club Brugge,3,2,5,4,2,2,0,0,5,9,4,0,1,1,3.3,3.7,2.05,3.48,3.61,2.03
2024-08-11,First Division A,2024-25,Antwerp,St Truiden,6,1,5,2,1,0,0,0,7,7,1,0,1,1,1.38,4.5,8.0,1.37,4.89,7.68
2024-08-11,First Division A,2024-25,Charleroi,Gent,1,0,4,3,3,1,0,0,1,7,4,0,0,0,2.9,3.5,2.3,2.86,3.67,2.31
2024-08-11,First Division A,2024-25,Cercle Brugge,Beerschot VA,4,1,8,1,2,2,0,0,5,9,4,0,1,1,1.5,4.33,5.5,1.53,4.41,5.44
2024-08-16,First Division A,2024-25,St. Gilloise,Charleroi,1,0,5,4,1,4,0,0,1,9,5,0,0,0,1.8,3.8,4.1,1.81,3.84,4.4
2024-08-17,First Division A,2024-25,Beerschot VA,Genk,3,4,6,3,3,1,0,1,7,9,4,1,1,1,4.75,4.0,1.65,4.7,4.14,1.65
2024-08-17,First Division A,2024-25,St Truiden,Dender,3,3,3,7,1,1,0,0,6,10,2,0,1,1,2.55,3.4,2.7,2.47,3.58,2.7
2024-08-17,First Division A,2024-25,Mechelen,Anderlecht,1,3,9,8,1,2,0,0,4,17,3,0,1,1,3.4,3.5,2.1,3.28,3.61,2.11
2024-08-18,First Division A,2024-25,Gent,Westerlo,4,1,7,5,2,1,0,0,5,12,3,0,1,1,1.9,3.8,3.7,1.91,4.06,3.46
2024-08-18,First Division A,2024-25,Kortrijk,Standard,1,0,13,0,1,1,0,1,1,13,2,1,0,0,2.7,3.2,2.63,2.73,3.25,2.63
2024-08-18,First Division A,2024-25,Club Brugge,Antwerp,1,0,7,8,1,4,0,1,1,15,5,1,0,0,1.75,3.7,4.5,1.79,4.03,3.98
2024-08-18,First Division A,2024-25,Oud-Heverlee Leuven,Cercle Brugge,1,1,6,4,3,2,1,0,2,10,5,1,1,0,2.8,3.25,2.5,2.81,3.35,2.5
2024-08-24,First Division A,2024-25,Westerlo,Oud-Heverlee Leuven,1,1,7,6,3,2,0,0,2,13,5,0,1,0,1.95,3.5,3.4,2.05,3.51,3.51
2024-08-24,First Division A,2024-25,Antwerp,Mechelen,0,1,14,2,2,2,0,0,1,16,4,0,0,0,1.53,4.1,5.0,1.53,4.31,5.59
2024-08-25,First Division A,2024-25,Standard,Beerschot VA,1,0,2,1,0,2,0,1,1,3,2,1,0,0,1.73,3.6,4.1,1.77,3.83,4.3
2024-08-25,First Division A,2024-25,Dender,Club Brugge,1,2,6,1,3,2,0,0,3,7,5,0,1,1,4.75,4.2,1.55,5.09,4.41,1.56
2024-08-25,First Division A,2024-25,St Truiden,St. Gilloise,0,0,3,8,2,3,1,0,0,11,5,1,0,0,5.5,4.1,1.48,6.26,4.45,1.47
2024-08-25,First Division A,2024-25,Charleroi,Kortrijk,1,0,4,2,1,3,0,0,1,6,4,0,0,0,1.7,3.6,4.33,1.72,3.79,4.6
2024-08-30,First Division A,2024-25,Genk,Westerlo,1,0,0,1,1,5,0,0,1,1,6,0,0,0,1.62,4.2,4.75,1.66,4.33,4.77
2024-08-31,First Division A,2024-25,Mechelen,Charleroi,5,2,0,7,1,3,0,0,7,7,4,0,1,1,2.7,3.3,2.55,2.71,3.59,2.52
2024-08-31,First Division A,2024-25,Beerschot VA,Dender,1,2,0,2,4,1,0,0,3,2,5,0,1,1,2.9,3.3,2.4,2.9,3.36,2.43
2024-08-31,First Division A,2024-25,Oud-Heverlee Leuven,Standard,2,0,11,3,4,4,0,0,2,14,8,0,0,0,1.91,3.5,4.0,1.93,3.38,4.09
2024-09-01,First Division A,2024-25,Club Brugge,Cercle Brugge,3,0,4,5,1,1,0,0,3,9,2,0,0,1,1.53,4.2,5.75,1.51,4.46,5.72
2024-09-01,First Division A,2024-25,Gent,Antwerp,1,1,1,5,4,3,0,0,2,6,7,0,1,0,2.5,3.5,2.6,2.5,3.58,2.66
2024-09-01,First Division A,2024-25,St. Gilloise,Anderlecht,0,0,8,4,3,4,0,0,0,12,7,0,0,0,2.05,3.7,3.3,2.07,3.71,3.3
2024-09-01,First Division A,2024-25,Kortrijk,St Truiden,1,1,8,6,1,1,0,0,2,14,2,0,1,0,2.05,3.5,3.3,2.12,3.46,3.4
2024-09-13,First Division A,2024-25,Dender,Standard,0,2,8,0,2,2,0,0,2,8,4,0,0,0,2.0,3.3,3.7,2.1,3.32,3.77
2024-09-14,First Division A,2024-25,Anderlecht,Westerlo,2,2,3,4,4,5,0,0,4,7,9,0,1,1,1.7,3.8,4.5,1.68,4.21,4.31
2024-09-14,First Division A,2024-25,Cercle Brugge,Genk,2,3,6,6,0,1,0,0,5,12,1,0,1,1,2.75,3.6,2.4,2.68,3.68,2.41
2024-09-14,First Division A,2024-25,Kortrijk,Club Brugge,0,3,3,3,3,2,0,0,3,6,5,0,0,1,6.0,4.5,1.45,6.28,4.63,1.45
2024-09-15,First Division A,2024-25,Antwerp,St. Gilloise,2,0,3,6,2,3,0,1,2,9,5,1,0,0,2.35,3.5,2.88,2.38,3.41,2.9
2024-09-15,First Division A,2024-25,St Truiden,Oud-Heverlee Leuven,2,1,8,7,3,1,0,0,3,15,4,0,1,1,2.9,3.4,2.35,2.93,3.34,2.39
2024-09-15,First Division A,2024-25,Charleroi,Beerschot VA,3,0,8,5,1,0,0,0,3,13,1,0,0,1,1.6,4.1,5.25,1.58,4.09,5.43
2024-09-15,First Division A,2024-25,Gent,Mechelen,2,0,7,4,2,4,0,1,2,11,6,1,0,0,1.67,4.0,4.75,1.67,3.99,4.76
2024-09-17,First Division A,2024-25,Anderlecht,Genk,0,2,4,4,1,2,0,0,2,8,3,0,0,0,2.6,3.7,2.5,2.71,3.68,2.52
