fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2017-10-24,First Division A,2017-18,Oostende,Charleroi,3,0,3,7,1,2,0,0,3,10,3,0,0,1
2017-10-24,First Division A,2017-18,Gent,Eupen,3,0,4,2,4,4,0,0,3,6,8,0,0,1
2017-10-24,First Division A,2017-18,Mechelen,Lokeren,0,2,15,3,3,4,0,0,2,18,7,0,0,0
2017-10-25,First Division A,2017-18,Anderlecht,Waregem,2,0,7,3,1,1,0,0,2,10,2,0,0,0
2017-10-25,First Division A,2017-18,Genk,Club Brugge,2,0,3,3,3,1,0,0,2,6,4,0,0,0
2017-10-25,First Division A,2017-18,Waasland-Beveren,Kortrijk,2,1,12,4,1,4,0,0,3,16,5,0,1,1
2017-10-26,First Division A,2017-18,Antwerp,Standard,0,0,7,3,3,2,0,0,0,10,5,0,0,0
2017-10-26,First Division A,2017-18,St Truiden,Mouscron,1,0,9,1,0,5,0,0,1,10,5,0,0,0
2017-10-27,First Division A,2017-18,Charleroi,Gent,2,1,3,6,3,3,0,0,3,9,6,0,1,1
2017-10-28,First Division A,2017-18,Eupen,Anderlecht,2,3,6,4,3,0,0,0,5,10,3,0,1,1
2017-10-28,First Division A,2017-18,Kortrijk,Genk,0,0,5,7,3,1,0,0,0,12,4,0,0,0
2017-10-28,First Division A,2017-18,Lokeren,Oostende,0,3,5,7,0,2,0,0,3,12,2,0,0,1
2017-10-28,First Division A,2017-18,Waregem,Mechelen,2,1,12,1,3,1,0,0,3,13,4,0,1,1
2017-10-29,First Division A,2017-18,Standard,Waasland-Beveren,3,1,5,4,1,4,0,0,4,9,5,0,1,1
2017-10-29,First Division A,2017-18,Club Brugge,St Truiden,4,1,5,2,2,0,0,0,5,7,2,0,1,1
2017-10-29,First Division A,2017-18,Mouscron,Antwerp,2,2,6,10,2,2,0,0,4,16,4,0,1,1
2017-11-03,First Division A,2017-18,Gent,Standard,1,0,10,5,2,2,0,0,1,15,4,0,0,0
2017-11-04,First Division A,2017-18,Genk,Lokeren,0,0,4,2,3,2,0,0,0,6,5,0,0,0
2017-11-04,First Division A,2017-18,Mechelen,Kortrijk,2,0,4,4,3,2,0,0,2,8,5,0,0,0
2017-11-04,First Division A,2017-18,St Truiden,Eupen,4,4,4,4,1,3,0,0,8,8,4,0,1,1
2017-11-04,First Division A,2017-18,Waasland-Beveren,Mouscron,2,0,4,4,3,1,0,0,2,8,4,0,0,0
2017-11-05,First Division A,2017-18,Anderlecht,Club Brugge,0,0,4,4,2,4,0,0,0,8,6,0,0,0
2017-11-05,First Division A,2017-18,Antwerp,Charleroi,1,3,7,2,0,0,0,0,4,9,0,0,1,1
2017-11-05,First Division A,2017-18,Oostende,Waregem,4,2,2,10,1,5,1,0,6,12,6,1,1,1
2017-11-17,First Division A,2017-18,Charleroi,Mechelen,2,0,2,3,2,1,0,1,2,5,3,1,0,0
2017-11-18,First Division A,2017-18,Mouscron,Anderlecht,1,2,5,4,0,1,0,0,3,9,1,0,1,1
2017-11-18,First Division A,2017-18,Standard,Oostende,0,0,8,3,1,2,1,2,0,11,3,3,0,0
