fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2025-08-15,Segunda Division,2025-26,Burgos,Cultural Leonesa,5,1,3,3,1,1,0,1,6,6,2,1,1,1
2025-08-15,Segunda Division,2025-26,Valladolid,Ceuta,3,0,6,4,3,2,0,0,3,10,5,0,0,1
2025-08-16,Segunda Division,2025-26,Santander,Castellon,3,1,3,12,3,0,0,1,4,15,3,1,1,1
2025-08-16,Segunda Division,2025-26,Malaga,Eibar,1,1,8,4,2,2,0,0,2,12,4,0,1,0
2025-08-16,Segunda Division,2025-26,Granada,La Coruna,1,3,7,1,3,2,1,0,4,8,5,1,1,1
2025-08-17,Segunda Division,2025-26,Huesca,Leganes,1,1,5,3,2,2,0,0,2,8,4,0,1,0
2025-08-17,Segunda Division,2025-26,Las Palmas,Andorra,1,1,1,2,2,3,1,0,2,3,5,1,1,0
2025-08-17,Segunda Division,2025-26,Sociedad B,Zaragoza,1,0,2,9,4,2,0,0,1,11,6,0,0,0
2025-08-17,Segunda Division,2025-26,Cadiz,Mirandes,1,0,8,0,3,2,0,1,1,8,5,1,0,0
2025-08-18,Segunda Division,2025-26,Sp Gijon,Cordoba,2,1,2,4,2,2,0,0,3,6,4,0,1,1
2025-08-18,Segunda Division,2025-26,Almeria,Albacete,4,4,17,5,3,2,0,0,8,22,5,0,1,1
2025-08-22,Segunda Division,2025-26,Eibar,Granada,3,0,6,3,2,4,0,1,3,9,6,1,0,1
2025-08-22,Segunda Division,2025-26,Castellon,Valladolid,0,1,8,9,3,3,0,0,1,17,6,0,0,0
2025-08-22,Segunda Division,2025-26,Leganes,Cadiz,1,1,7,5,2,1,0,0,2,12,3,0,1,0
2025-08-23,Segunda Division,2025-26,Zaragoza,Andorra,1,3,6,5,1,2,1,0,4,11,3,1,1,1
2025-08-23,Segunda Division,2025-26,Mirandes,Huesca,0,1,1,4,5,2,0,0,1,5,7,0,0,0
2025-08-23,Segunda Division,2025-26,Ceuta,Sp Gijon,0,1,3,3,1,2,0,0,1,6,3,0,0,0
2025-08-24,Segunda Division,2025-26,Cultural Leonesa,Almeria,0,1,3,5,1,2,0,0,1,8,3,0,0,0
2025-08-24,Segunda Division,2025-26,Malaga,Sociedad B,1,0,6,2,2,2,0,0,1,8,4,0,0,0
2025-08-24,Segunda Division,2025-26,La Coruna,Burgos,0,0,2,6,2,1,0,0,0,8,3,0,0,0
2025-08-25,Segunda Division,2025-26,Albacete,Santander,2,3,2,10,1,3,0,0,5,12,4,0,1,1
