fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2018-08-10,Eredivisie,2018-19,Zwolle,Heerenveen,2,3,5,1,2,5,0,1,5,6,7,1,1,1,2.4,3.6,2.7,2.6,3.67,2.66
2018-08-11,Eredivisie,2018-19,Ajax,Heracles,1,1,12,7,0,3,0,0,2,19,3,0,1,0,1.12,8.0,19.0,1.13,9.33,21.26
2018-08-11,Eredivisie,2018-19,Excelsior,For Sittard,1,1,4,8,3,1,1,0,2,12,4,1,1,0,2.1,3.5,3.3,2.11,3.65,3.43
2018-08-11,Eredivisie,2018-19,PSV Eindhoven,Utrecht,4,0,9,1,2,2,0,0,4,10,4,0,0,1,1.4,5.0,6.5,1.41,4.9,7.74
2018-08-11,Eredivisie,2018-19,Willem II,VVV Venlo,0,1,13,2,2,2,0,0,1,15,4,0,0,0,2.25,3.4,3.1,2.3,3.52,3.12
2018-08-12,Eredivisie,2018-19,Graafschap,Feyenoord,2,0,3,5,2,4,0,2,2,8,6,2,0,0,5.0,4.33,1.57,4.92,4.25,1.66
2018-08-12,Eredivisie,2018-19,Vitesse,Groningen,5,1,6,1,0,2,0,0,6,7,2,0,1,1,1.57,4.0,5.5,1.62,4.14,5.57
2018-08-12,Eredivisie,2018-19,AZ Alkmaar,NAC Breda,5,0,14,1,0,2,0,0,5,15,2,0,0,1,1.36,4.75,8.5,1.37,5.18,8.47
2018-08-12,Eredivisie,2018-19,Den Haag,FC Emmen,1,2,8,3,2,1,0,0,3,11,3,0,1,1,1.8,4.0,3.9,1.79,4.05,4.25
2018-08-17,Eredivisie,2018-19,Groningen,Willem II,0,1,5,2,1,1,0,0,1,7,2,0,0,0,1.8,3.6,4.33,1.82,3.9,4.41
2018-08-18,Eredivisie,2018-19,Heracles,Den Haag,4,2,5,10,2,4,0,0,6,15,6,0,1,1,2.0,3.4,3.75,2.0,3.84,3.54
2018-08-18,Eredivisie,2018-19,NAC Breda,Graafschap,3,0,3,4,0,2,0,0,3,7,2,0,0,1,2.14,3.4,3.3,2.28,3.52,3.17
2018-08-18,Eredivisie,2018-19,For Sittard,PSV Eindhoven,1,2,5,8,1,1,0,0,3,13,2,0,1,1,10.0,5.25,1.3,9.21,5.54,1.33
2018-08-18,Eredivisie,2018-19,VVV Venlo,Ajax,0,1,5,7,0,1,0,0,1,12,1,0,0,0,10.0,5.25,1.28,9.01,5.57,1.33
2018-08-19,Eredivisie,2018-19,Heerenveen,Vitesse,1,1,1,8,3,2,0,0,2,9,5,0,1,0,2.1,3.4,3.4,2.24,3.49,3.25
2018-08-19,Eredivisie,2018-19,FC Emmen,AZ Alkmaar,1,4,6,3,0,1,0,0,5,9,1,0,1,1,4.75,4.0,1.66,5.25,4.19,1.64
2018-08-19,Eredivisie,2018-19,Feyenoord,Excelsior,3,0,10,1,0,0,0,0,3,11,0,0,0,1,1.28,5.25,10.0,1.26,6.08,12.03
2018-08-19,Eredivisie,2018-19,Utrecht,Zwolle,2,0,6,10,2,1,1,0,2,16,3,1,0,0,1.66,4.0,4.75,1.64,4.22,5.18
2018-08-24,Eredivisie,2018-19,Den Haag,For Sittard,3,1,14,10,5,1,0,0,4,24,6,0,1,1,1.9,3.5,4.0,1.89,3.77,4.15
2018-08-25,Eredivisie,2018-19,Ajax,FC Emmen,5,0,11,1,0,1,0,0,5,12,1,0,0,1,1.1,9.0,21.0,1.12,9.73,22.3
2018-08-25,Eredivisie,2018-19,Graafschap,Groningen,0,1,7,3,2,3,0,0,1,10,5,0,0,0,2.9,3.3,2.37,2.84,3.58,2.45
2018-08-25,Eredivisie,2018-19,NAC Breda,Excelsior,0,2,3,3,3,2,0,0,2,6,5,0,0,0,2.0,3.5,3.6,2.0,3.68,3.71
2018-08-25,Eredivisie,2018-19,Zwolle,PSV Eindhoven,1,2,6,6,1,2,0,0,3,12,3,0,1,1,6.0,4.5,1.5,5.99,4.88,1.5
2018-08-26,Eredivisie,2018-19,AZ Alkmaar,Vitesse,0,0,6,4,3,3,0,0,0,10,6,0,0,0,1.66,4.0,4.75,1.7,4.56,4.27
2018-08-26,Eredivisie,2018-19,Heerenveen,Feyenoord,3,5,5,4,0,0,0,0,8,9,0,0,1,1,4.33,4.0,1.7,4.05,4.44,1.76
2018-08-26,Eredivisie,2018-19,Utrecht,VVV Venlo,1,1,3,0,1,1,0,0,2,3,2,0,1,0,1.5,4.33,6.0,1.55,4.41,5.93
2018-08-26,Eredivisie,2018-19,Willem II,Heracles,5,0,4,4,2,1,0,0,5,8,3,0,0,1,2.1,3.5,3.3,2.31,3.57,3.05
2018-08-31,Eredivisie,2018-19,FC Emmen,Graafschap,1,1,13,1,1,3,0,0,2,14,4,0,1,0,2.14,3.5,3.2,2.2,3.75,3.17
2018-09-01,Eredivisie,2018-19,VVV Venlo,Heerenveen,1,1,4,2,1,1,0,0,2,6,2,0,1,0,2.8,3.4,2.4,2.84,3.43,2.54
2018-09-01,Eredivisie,2018-19,PSV Eindhoven,Willem II,6,1,2,3,0,4,0,0,7,5,4,0,1,1,1.2,6.5,13.0,1.2,7.19,15.01
2018-09-01,Eredivisie,2018-19,Excelsior,Den Haag,2,4,4,6,1,3,0,0,6,10,4,0,1,1,2.37,3.3,2.9,2.43,3.53,2.9
2018-09-01,Eredivisie,2018-19,For Sittard,Utrecht,1,1,6,6,2,0,0,0,2,12,2,0,1,0,3.75,3.6,1.9,3.83,3.75,1.95
2018-09-02,Eredivisie,2018-19,Feyenoord,NAC Breda,4,2,14,2,1,1,0,0,6,16,2,0,1,1,1.16,7.5,13.0,1.16,7.9,19.42
2018-09-02,Eredivisie,2018-19,Groningen,Zwolle,0,1,6,4,3,4,0,0,1,10,7,0,0,0,2.04,3.5,3.4,2.12,3.62,3.41
2018-09-02,Eredivisie,2018-19,Heracles,AZ Alkmaar,3,2,5,2,4,2,0,0,5,7,6,0,1,1,5.75,4.0,1.57,4.75,4.47,1.65
2018-09-02,Eredivisie,2018-19,Vitesse,Ajax,0,4,7,5,3,0,0,0,4,12,3,0,0,1,5.0,4.2,1.6,5.21,4.31,1.62
2018-09-15,Eredivisie,2018-19,Willem II,Excelsior,2,2,13,9,3,3,0,0,4,22,6,0,1,1,1.83,3.6,4.2,1.85,3.68,4.37
2018-09-15,Eredivisie,2018-19,Graafschap,VVV Venlo,1,2,6,3,2,2,0,0,3,9,4,0,1,1,2.37,3.4,2.87,2.49,3.48,2.85
2018-09-15,Eredivisie,2018-19,Ajax,Groningen,3,0,4,2,2,0,0,0,3,6,2,0,0,1,1.14,7.5,17.0,1.15,8.43,17.99
2018-09-15,Eredivisie,2018-19,Den Haag,PSV Eindhoven,0,7,3,5,2,0,0,0,7,8,2,0,0,1,5.75,5.0,1.44,6.43,5.02,1.46
2018-09-16,Eredivisie,2018-19,AZ Alkmaar,Feyenoord,1,1,4,10,1,1,0,0,2,14,2,0,1,0,2.6,3.75,2.4,2.7,3.81,2.46
2018-09-16,Eredivisie,2018-19,Heerenveen,Heracles,3,5,4,3,1,2,0,0,8,7,3,0,1,1,1.72,4.0,4.33,1.81,3.86,4.4
2018-09-16,Eredivisie,2018-19,NAC Breda,For Sittard,2,3,6,2,2,2,0,0,5,8,4,0,1,1,2.04,3.4,3.5,2.14,3.67,3.33
2018-09-16,Eredivisie,2018-19,Utrecht,FC Emmen,1,2,4,4,1,4,1,0,3,8,5,1,1,1,1.44,4.5,6.5,1.46,4.62,7.16
2018-09-16,Eredivisie,2018-19,Zwolle,Vitesse,0,2,6,6,1,3,0,0,2,12,4,0,0,0,3.4,3.5,2.04,3.28,3.84,2.1
2018-09-21,Eredivisie,2018-19,Heracles,Graafschap,4,0,11,3,2,1,0,1,4,14,3,1,0,1,1.44,4.5,6.25,1.47,5.02,6.31
2018-09-22,Eredivisie,2018-19,VVV Venlo,NAC Breda,3,0,3,2,0,4,0,1,3,5,4,1,0,1,1.83,3.6,4.2,1.79,3.84,4.43
2018-09-22,Eredivisie,2018-19,Vitesse,Den Haag,1,1,3,6,1,2,1,0,2,9,3,1,1,0,1.5,4.0,7.5,1.51,4.64,6.03
