fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2021-08-13,Premier League,2021-22,Brentford,Arsenal,2,0,2,5,0,0,0,0,2,7,0,0,0,0
2021-08-14,Premier League,2021-22,Man United,Leeds,5,1,5,4,1,2,0,0,6,9,3,0,1,1
2021-08-14,Premier League,2021-22,Burnley,Brighton,1,2,7,6,2,1,0,0,3,13,3,0,1,1
2021-08-14,Premier League,2021-22,Chelsea,Crystal Palace,3,0,5,2,0,0,0,0,3,7,0,0,0,1
2021-08-14,Premier League,2021-22,Everton,Southampton,3,1,6,8,2,0,0,0,4,14,2,0,1,1
2021-08-14,Premier League,2021-22,Leicester,Wolves,1,0,5,4,1,2,0,0,1,9,3,0,0,0
2021-08-14,Premier League,2021-22,Watford,Aston Villa,3,2,2,4,3,1,0,0,5,6,4,0,1,1
2021-08-14,Premier League,2021-22,Norwich,Liverpool,0,3,3,11,1,1,0,0,3,14,2,0,0,1
2021-08-15,Premier League,2021-22,Newcastle,West Ham,2,4,7,6,1,0,0,0,6,13,1,0,1,1
2021-08-15,Premier League,2021-22,Tottenham,Man City,1,0,3,11,2,1,0,0,1,14,3,0,0,0
2021-08-21,Premier League,2021-22,Brighton,Watford,2,0,7,2,4,0,0,0,2,9,4,0,0,0
2021-08-21,Premier League,2021-22,Man City,Norwich,5,0,6,1,1,0,0,0,5,7,1,0,0,1
2021-08-21,Premier League,2021-22,Leeds,Everton,2,2,8,5,2,4,0,0,4,13,6,0,1,1
2021-08-21,Premier League,2021-22,Aston Villa,Newcastle,2,0,3,4,3,4,0,0,2,7,7,0,0,0
2021-08-21,Premier League,2021-22,Liverpool,Burnley,2,0,8,4,0,0,0,0,2,12,0,0,0,0
2021-08-21,Premier League,2021-22,Crystal Palace,Brentford,0,0,3,5,3,1,0,0,0,8,4,0,0,0
2021-08-22,Premier League,2021-22,Southampton,Man United,1,1,7,7,2,3,0,0,2,14,5,0,1,0
2021-08-22,Premier League,2021-22,Wolves,Tottenham,0,1,5,4,1,4,0,0,1,9,5,0,0,0
2021-08-22,Premier League,2021-22,Arsenal,Chelsea,0,2,9,8,3,0,0,0,2,17,3,0,0,0
2021-08-23,Premier League,2021-22,West Ham,Leicester,4,1,10,0,0,1,0,1,5,10,1,1,1,1
2021-08-28,Premier League,2021-22,West Ham,Crystal Palace,2,2,5,3,1,0,0,0,4,8,1,0,1,1
2021-08-28,Premier League,2021-22,Liverpool,Chelsea,1,1,12,3,0,2,0,1,2,15,2,1,1,0
2021-08-28,Premier League,2021-22,Norwich,Leicester,1,2,9,9,2,1,0,0,3,18,3,0,1,1
2021-08-28,Premier League,2021-22,Aston Villa,Brentford,1,1,3,2,3,3,0,0,2,5,6,0,1,0
2021-08-28,Premier League,2021-22,Brighton,Everton,0,2,4,5,1,2,0,0,2,9,3,0,0,0
2021-08-28,Premier League,2021-22,Man City,Arsenal,5,0,14,0,1,2,0,1,5,14,3,1,0,1
2021-08-28,Premier League,2021-22,Newcastle,Southampton,2,2,4,4,3,3,0,0,4,8,6,0,1,1
2021-08-29,Premier League,2021-22,Burnley,Leeds,1,1,5,5,4,3,0,0,2,10,7,0,1,0
2021-08-29,Premier League,2021-22,Tottenham,Watford,1,0,10,3,3,3,0,0,1,13,6,0,0,0
2021-08-29,Premier League,2021-22,Wolves,Man United,0,1,5,7,3,4,0,0,1,12,7,0,0,0
2021-09-11,Premier League,2021-22,Chelsea,Aston Villa,3,0,4,11,1,4,0,0,3,15,5,0,0,1
2021-09-11,Premier League,2021-22,Watford,Wolves,0,2,6,8,3,3,0,0,2,14,6,0,0,0
2021-09-11,Premier League,2021-22,Southampton,West Ham,0,0,5,4,3,1,0,1,0,9,4,1,0,0
2021-09-11,Premier League,2021-22,Man United,Newcastle,4,1,7,3,1,0,0,0,5,10,1,0,1,1
2021-09-11,Premier League,2021-22,Leicester,Man City,0,1,5,8,1,2,0,0,1,13,3,0,0,0
2021-09-11,Premier League,2021-22,Arsenal,Norwich,1,0,8,4,1,2,0,0,1,12,3,0,0,0
2021-09-11,Premier League,2021-22,Crystal Palace,Tottenham,3,0,8,2,2,1,0,1,3,10,3,1,0,1
2021-09-11,Premier League,2021-22,Brentford,Brighton,0,1,1,6,3,2,0,0,1,7,5,0,0,0
2021-09-12,Premier League,2021-22,Leeds,Liverpool,0,3,2,11,2,1,1,0,3,13,3,1,0,1
2021-09-13,Premier League,2021-22,Everton,Burnley,3,1,4,6,1,1,0,0,4,10,2,0,1,1
2021-09-17,Premier League,2021-22,Newcastle,Leeds,1,1,4,5,2,2,0,0,2,9,4,0,1,0
2021-09-18,Premier League,2021-22,Norwich,Watford,1,3,4,8,1,1,0,0,4,12,2,0,1,1
2021-09-18,Premier League,2021-22,Man City,Southampton,0,0,8,5,0,2,0,0,0,13,2,0,0,0
2021-09-18,Premier League,2021-22,Aston Villa,Everton,3,0,5,4,1,1,0,0,3,9,2,0,0,1
2021-09-18,Premier League,2021-22,Burnley,Arsenal,0,1,8,3,2,1,0,0,1,11,3,0,0,0
2021-09-18,Premier League,2021-22,Liverpool,Crystal Palace,3,0,10,5,3,1,0,0,3,15,4,0,0,1
2021-09-18,Premier League,2021-22,Wolves,Brentford,0,2,4,2,4,2,0,1,2,6,6,1,0,0
2021-09-19,Premier League,2021-22,Brighton,Leicester,2,1,4,9,2,1,0,0,3,13,3,0,1,1
2021-09-19,Premier League,2021-22,West Ham,Man United,1,2,2,11,0,0,0,0,3,13,0,0,1,1
2021-09-19,Premier League,2021-22,Tottenham,Chelsea,0,3,5,11,0,1,0,0,3,16,1,0,0,1
2021-09-25,Premier League,2021-22,Brentford,Liverpool,3,3,2,11,1,1,0,0,6,13,2,0,1,1
2021-09-25,Premier League,2021-22,Leicester,Burnley,2,2,8,4,2,4,0,0,4,12,6,0,1,1
2021-09-25,Premier League,2021-22,Leeds,West Ham,1,2,5,7,3,2,0,0,3,12,5,0,1,1
2021-09-25,Premier League,2021-22,Watford,Newcastle,1,1,5,6,4,3,0,0,2,11,7,0,1,0
2021-09-25,Premier League,2021-22,Man United,Aston Villa,0,1,5,5,2,2,0,0,1,10,4,0,0,0
2021-09-25,Premier League,2021-22,Chelsea,Man City,0,1,4,13,3,2,0,0,1,17,5,0,0,0
2021-09-25,Premier League,2021-22,Everton,Norwich,2,0,6,4,2,3,0,0,2,10,5,0,0,0
2021-09-26,Premier League,2021-22,Southampton,Wolves,0,1,5,5,0,0,0,0,1,10,0,0,0,0
2021-09-26,Premier League,2021-22,Arsenal,Tottenham,3,1,4,4,2,1,0,0,4,8,3,0,1,1
2021-09-27,Premier League,2021-22,Crystal Palace,Brighton,1,1,6,5,2,3,0,0,2,11,5,0,1,0
2021-10-02,Premier League,2021-22,Brighton,Arsenal,0,0,8,5,2,1,0,0,0,13,3,0,0,0
2021-10-02,Premier League,2021-22,Man United,Everton,1,1,10,1,1,1,0,0,2,11,2,0,1,0
2021-10-02,Premier League,2021-22,Burnley,Norwich,0,0,9,5,5,2,0,0,0,14,7,0,0,0
2021-10-02,Premier League,2021-22,Chelsea,Southampton,3,1,7,2,1,3,0,1,4,9,4,1,1,1
2021-10-02,Premier League,2021-22,Leeds,Watford,1,0,6,3,0,3,0,0,1,9,3,0,0,0
2021-10-02,Premier League,2021-22,Wolves,Newcastle,2,1,0,4,0,2,0,0,3,4,2,0,1,1
2021-10-03,Premier League,2021-22,Liverpool,Man City,2,2,3,4,3,3,0,0,4,7,6,0,1,1
2021-10-03,Premier League,2021-22,West Ham,Brentford,1,2,11,6,2,3,0,0,3,17,5,0,1,1
2021-10-03,Premier League,2021-22,Crystal Palace,Leicester,2,2,1,3,2,3,0,0,4,4,5,0,1,1
2021-10-03,Premier League,2021-22,Tottenham,Aston Villa,2,1,5,8,2,1,0,0,3,13,3,0,1,1
2021-10-16,Premier League,2021-22,Watford,Liverpool,0,5,1,9,0,0,0,0,5,10,0,0,0,1
2021-10-16,Premier League,2021-22,Aston Villa,Wolves,2,3,6,7,2,3,0,0,5,13,5,0,1,1
2021-10-16,Premier League,2021-22,Leicester,Man United,4,2,4,3,0,3,0,0,6,7,3,0,1,1
2021-10-16,Premier League,2021-22,Man City,Burnley,2,0,6,2,1,0,0,0,2,8,1,0,0,0
2021-10-16,Premier League,2021-22,Norwich,Brighton,0,0,8,4,3,5,0,0,0,12,8,0,0,0
2021-10-16,Premier League,2021-22,Southampton,Leeds,1,0,8,1,2,3,0,0,1,9,5,0,0,0
2021-10-16,Premier League,2021-22,Brentford,Chelsea,0,1,5,5,1,1,0,0,1,10,2,0,0,0
2021-10-17,Premier League,2021-22,Everton,West Ham,0,1,7,9,0,2,0,0,1,16,2,0,0,0
2021-10-17,Premier League,2021-22,Newcastle,Tottenham,2,3,2,9,4,1,1,0,5,11,5,1,1,1
2021-10-18,Premier League,2021-22,Arsenal,Crystal Palace,2,2,6,4,1,1,0,0,4,10,2,0,1,1
2021-10-22,Premier League,2021-22,Arsenal,Aston Villa,3,1,7,4,2,5,0,0,4,11,7,0,1,1
2021-10-23,Premier League,2021-22,Chelsea,Norwich,7,0,5,0,0,2,0,1,7,5,2,1,0,1
2021-10-23,Premier League,2021-22,Crystal Palace,Newcastle,1,1,3,7,3,4,0,0,2,10,7,0,1,0
2021-10-23,Premier League,2021-22,Everton,Watford,2,5,3,5,4,3,0,0,7,8,7,0,1,1
2021-10-23,Premier League,2021-22,Leeds,Wolves,1,1,6,3,2,3,0,0,2,9,5,0,1,0
2021-10-23,Premier League,2021-22,Southampton,Burnley,2,2,6,2,1,3,0,0,4,8,4,0,1,1
2021-10-23,Premier League,2021-22,Brighton,Man City,1,4,7,6,2,3,0,0,5,13,5,0,1,1
2021-10-24,Premier League,2021-22,Brentford,Leicester,1,2,9,2,1,1,0,0,3,11,2,0,1,1
2021-10-24,Premier League,2021-22,West Ham,Tottenham,1,0,2,4,2,1,0,0,1,6,3,0,0,0
2021-10-24,Premier League,2021-22,Man United,Liverpool,0,5,6,3,6,0,1,0,5,9,6,1,0,1
2021-10-30,Premier League,2021-22,Tottenham,Man United,0,3,10,2,2,3,0,0,3,12,5,0,0,1
2021-10-30,Premier League,2021-22,Watford,Southampton,0,1,5,8,2,2,0,0,1,13,4,0,0,0
2021-10-30,Premier League,2021-22,Newcastle,Chelsea,0,3,0,2,3,2,0,0,3,2,5,0,0,1
2021-10-30,Premier League,2021-22,Man City,Crystal Palace,0,2,7,1,2,3,1,0,2,8,5,1,0,0
2021-10-30,Premier League,2021-22,Liverpool,Brighton,2,2,5,3,2,2,0,0,4,8,4,0,1,1
2021-10-30,Premier League,2021-22,Burnley,Brentford,3,1,4,2,1,1,0,0,4,6,2,0,1,1
2021-10-30,Premier League,2021-22,Leicester,Arsenal,0,2,7,6,2,0,0,0,2,13,2,0,0,0
2021-10-31,Premier League,2021-22,Norwich,Leeds,1,2,5,0,1,4,0,0,3,5,5,0,1,1
2021-10-31,Premier League,2021-22,Aston Villa,West Ham,1,4,3,6,1,2,1,0,5,9,3,1,1,1
2021-11-01,Premier League,2021-22,Wolves,Everton,2,1,4,3,1,1,0,0,3,7,2,0,1,1
2021-11-05,Premier League,2021-22,Southampton,Aston Villa,1,0,10,8,2,2,0,0,1,18,4,0,0,0
2021-11-06,Premier League,2021-22,Brighton,Newcastle,1,1,2,5,3,4,1,0,2,7,7,1,1,0
2021-11-06,Premier League,2021-22,Crystal Palace,Wolves,2,0,4,6,2,1,0,0,2,10,3,0,0,0
2021-11-06,Premier League,2021-22,Chelsea,Burnley,1,1,14,2,1,4,0,0,2,16,5,0,1,0
2021-11-06,Premier League,2021-22,Brentford,Norwich,1,2,6,2,2,3,0,0,3,8,5,0,1,1
2021-11-06,Premier League,2021-22,Man United,Man City,0,2,1,9,1,2,0,0,2,10,3,0,0,0
2021-11-07,Premier League,2021-22,Arsenal,Watford,1,0,4,2,4,2,0,1,1,6,6,1,0,0
2021-11-07,Premier League,2021-22,Everton,Tottenham,0,0,4,2,2,4,1,0,0,6,6,1,0,0
2021-11-07,Premier League,2021-22,Leeds,Leicester,1,1,10,5,1,1,0,0,2,15,2,0,1,0
2021-11-07,Premier League,2021-22,West Ham,Liverpool,3,2,3,2,1,1,0,0,5,5,2,0,1,1
2021-11-20,Premier League,2021-22,Wolves,West Ham,1,0,7,3,1,1,0,0,1,10,2,0,0,0
2021-11-20,Premier League,2021-22,Watford,Man United,4,1,9,3,2,1,0,1,5,12,3,1,1,1
2021-11-20,Premier League,2021-22,Norwich,Southampton,2,1,5,7,3,2,0,0,3,12,5,0,1,1
2021-11-20,Premier League,2021-22,Liverpool,Arsenal,4,0,6,1,2,0,0,0,4,7,2,0,0,1
2021-11-20,Premier League,2021-22,Burnley,Crystal Palace,3,3,3,6,2,3,0,0,6,9,5,0,1,1
2021-11-20,Premier League,2021-22,Aston Villa,Brighton,2,0,5,7,3,3,0,0,2,12,6,0,0,0
2021-11-20,Premier League,2021-22,Leicester,Chelsea,0,3,3,5,3,1,0,0,3,8,4,0,0,1
