fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2019-08-16,La Liga,2019-20,Ath Bilbao,Barcelona,1,0,3,8,1,1,0,0,1,11,2,0,0,0,5.25,3.8,1.65,5.15,3.84,1.74
2019-08-17,La Liga,2019-20,Celta,Real Madrid,1,3,6,4,5,2,0,1,4,10,7,1,1,1,4.75,4.2,1.65,4.73,4.18,1.72
2019-08-17,La Liga,2019-20,Valencia,Sociedad,1,1,3,3,4,4,1,0,2,6,8,1,1,0,1.66,3.75,5.5,1.68,3.94,5.47
2019-08-17,La Liga,2019-20,Mallorca,Eibar,2,1,9,3,2,3,0,0,3,12,5,0,1,1,2.8,3.2,2.6,2.98,3.14,2.66
2019-08-17,La Liga,2019-20,Leganes,Osasuna,0,1,8,0,1,4,1,0,1,8,5,1,0,0,2.0,3.2,4.2,2.1,3.21,4.13
2019-08-17,La Liga,2019-20,Villarreal,Granada,4,4,2,7,3,1,0,0,8,9,4,0,1,1,1.6,3.8,6.5,1.62,3.99,6.13
2019-08-18,La Liga,2019-20,Alaves,Levante,1,0,2,9,2,1,0,0,1,11,3,0,0,0,2.15,3.2,3.6,2.29,3.31,3.45
2019-08-18,La Liga,2019-20,Espanol,Sevilla,0,2,8,4,2,2,0,0,2,12,4,0,0,0,3.2,3.3,2.3,3.13,3.56,2.33
2019-08-18,La Liga,2019-20,Betis,Valladolid,1,2,6,1,2,6,1,0,3,7,8,1,1,1,1.66,3.75,5.5,1.63,3.81,6.38
2019-08-18,La Liga,2019-20,Ath Madrid,Getafe,1,0,3,4,3,4,1,1,1,7,7,2,0,0,1.44,4.33,8.0,1.49,4.34,7.58
2019-08-23,La Liga,2019-20,Levante,Villarreal,2,1,7,3,1,2,0,0,3,10,3,0,1,1,2.55,3.4,2.62,2.64,3.67,2.64
2019-08-23,La Liga,2019-20,Granada,Sevilla,0,1,6,6,1,1,0,0,1,12,2,0,0,0,3.6,3.6,1.95,4.07,3.68,1.96
2019-08-24,La Liga,2019-20,Osasuna,Eibar,0,0,6,6,4,4,0,0,0,12,8,0,0,0,2.5,3.2,2.9,2.56,3.13,3.13
2019-08-24,La Liga,2019-20,Real Madrid,Valladolid,1,1,4,3,2,2,0,0,2,7,4,0,1,0,1.2,6.5,13.0,1.2,7.6,13.9
2019-08-24,La Liga,2019-20,Celta,Valencia,1,0,6,4,1,2,0,0,1,10,3,0,0,0,3.1,3.4,2.25,3.22,3.58,2.28
2019-08-24,La Liga,2019-20,Getafe,Ath Bilbao,1,1,4,6,2,1,0,0,2,10,3,0,1,0,2.6,3.0,2.9,2.65,2.96,3.19
2019-08-25,La Liga,2019-20,Alaves,Espanol,0,0,3,5,3,1,0,0,0,8,4,0,0,0,2.45,3.2,3.0,2.53,3.3,3.02
2019-08-25,La Liga,2019-20,Mallorca,Sociedad,0,1,5,5,1,2,0,0,1,10,3,0,0,0,3.1,3.1,2.4,3.12,3.29,2.47
2019-08-25,La Liga,2019-20,Leganes,Ath Madrid,0,1,9,4,4,5,0,0,1,13,9,0,0,0,4.75,3.4,1.8,5.62,3.31,1.81
