fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2016-08-05,Championship,2016-17,Fulham,Newcastle,1,0,2,2,1,3,0,0,1,4,4,0,0,0
2016-08-06,Championship,2016-17,Rotherham,Wolves,2,2,3,6,2,1,0,1,4,9,3,1,1,1
2016-08-06,Championship,2016-17,Nott'm Forest,Burton,4,3,8,6,2,2,0,0,7,14,4,0,1,1
2016-08-06,Championship,2016-17,Ipswich,Barnsley,4,2,5,4,2,3,0,0,6,9,5,0,1,1
2016-08-06,Championship,2016-17,Huddersfield,Brentford,2,1,5,2,1,1,0,0,3,7,2,0,1,1
2016-08-06,Championship,2016-17,Reading,Preston,1,0,6,1,2,3,0,0,1,7,5,0,0,0
2016-08-06,Championship,2016-17,Bristol City,Wigan,2,1,10,2,1,4,0,0,3,12,5,0,1,1
2016-08-06,Championship,2016-17,Blackburn,Norwich,1,4,7,3,1,2,0,0,5,10,3,0,1,1
2016-08-06,Championship,2016-17,Birmingham,Cardiff,0,0,5,5,1,0,0,0,0,10,1,0,0,0
2016-08-06,Championship,2016-17,Derby,Brighton,0,0,1,7,2,2,0,0,0,8,4,0,0,0
2016-08-07,Championship,2016-17,QPR,Leeds,3,0,5,5,2,1,0,0,3,10,3,0,0,1
2016-08-07,Championship,2016-17,Sheffield Weds,Aston Villa,1,0,12,9,3,3,0,0,1,21,6,0,0,0
2016-08-12,Championship,2016-17,Brighton,Nott'm Forest,3,0,6,7,3,4,0,0,3,13,7,0,0,1
2016-08-13,Championship,2016-17,Norwich,Sheffield Weds,0,0,10,4,1,1,0,0,0,14,2,0,0,0
2016-08-13,Championship,2016-17,Wolves,Reading,2,0,5,5,2,2,0,0,2,10,4,0,0,0
2016-08-13,Championship,2016-17,Wigan,Blackburn,3,0,5,4,2,3,0,0,3,9,5,0,0,1
2016-08-13,Championship,2016-17,Preston,Fulham,1,2,6,8,0,2,0,0,3,14,2,0,1,1
2016-08-13,Championship,2016-17,Newcastle,Huddersfield,1,2,4,1,1,2,0,0,3,5,3,0,1,1
2016-08-13,Championship,2016-17,Aston Villa,Rotherham,3,0,4,6,4,2,0,0,3,10,6,0,0,1
2016-08-13,Championship,2016-17,Burton,Bristol City,1,2,7,8,1,1,0,0,3,15,2,0,1,1
2016-08-13,Championship,2016-17,Brentford,Ipswich,2,0,4,6,0,1,0,0,2,10,1,0,0,0
2016-08-13,Championship,2016-17,Barnsley,Derby,2,0,8,8,3,4,0,0,2,16,7,0,0,0
