fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2019-08-02,Eredivisie,2019-20,Zwolle,Willem II,1,3,2,9,1,1,0,0,4,11,2,0,1,1
2019-08-03,Eredivisie,2019-20,FC Emmen,Groningen,0,1,6,7,2,2,0,0,1,13,4,0,0,0
2019-08-03,Eredivisie,2019-20,Vitesse,Ajax,2,2,0,9,3,3,1,0,4,9,6,1,1,1
2019-08-03,Eredivisie,2019-20,Twente,PSV Eindhoven,1,1,0,7,1,1,0,0,2,7,2,0,1,0
2019-08-03,Eredivisie,2019-20,VVV Venlo,Waalwijk,3,1,2,3,2,3,0,0,4,5,5,0,1,1
2019-08-04,Eredivisie,2019-20,Heracles,Heerenveen,0,4,4,2,1,2,0,0,4,6,3,0,0,1
2019-08-04,Eredivisie,2019-20,Feyenoord,Sparta Rotterdam,2,2,5,3,2,2,0,0,4,8,4,0,1,1
2019-08-04,Eredivisie,2019-20,Den Haag,Utrecht,2,4,5,5,2,1,0,0,6,10,3,0,1,1
2019-08-04,Eredivisie,2019-20,AZ Alkmaar,For Sittard,4,0,14,1,1,1,0,0,4,15,2,0,0,1
2019-08-09,Eredivisie,2019-20,Sparta Rotterdam,VVV Venlo,4,1,2,4,2,2,0,0,5,6,4,0,1,1
2019-08-10,Eredivisie,2019-20,Groningen,Twente,1,3,3,0,3,2,2,0,4,3,5,2,1,1
2019-08-10,Eredivisie,2019-20,Ajax,FC Emmen,5,0,7,3,0,1,0,0,5,10,1,0,0,1
2019-08-10,Eredivisie,2019-20,Willem II,Vitesse,0,2,4,7,2,2,0,0,2,11,4,0,0,0
2019-08-11,Eredivisie,2019-20,PSV Eindhoven,Den Haag,3,1,12,1,1,0,0,0,4,13,1,0,1,1
2019-08-11,Eredivisie,2019-20,Utrecht,Zwolle,3,1,11,3,2,1,0,0,4,14,3,0,1,1
2019-08-11,Eredivisie,2019-20,For Sittard,Heracles,1,1,4,12,2,4,0,0,2,16,6,0,1,0
2019-08-11,Eredivisie,2019-20,Heerenveen,Feyenoord,1,1,1,1,0,0,0,0,2,2,0,0,1,0
2019-08-11,Eredivisie,2019-20,Waalwijk,AZ Alkmaar,0,2,9,6,2,1,1,0,2,15,3,1,0,0
2019-08-16,Eredivisie,2019-20,Vitesse,Zwolle,3,0,2,3,1,3,0,0,3,5,4,0,0,1
2019-08-17,Eredivisie,2019-20,Den Haag,Sparta Rotterdam,1,2,13,2,1,2,0,0,3,15,3,0,1,1
2019-08-17,Eredivisie,2019-20,VVV Venlo,Ajax,1,4,3,13,2,2,0,0,5,16,4,0,1,1
2019-08-17,Eredivisie,2019-20,FC Emmen,Heerenveen,2,0,4,8,1,0,0,0,2,12,1,0,0,0
2019-08-18,Eredivisie,2019-20,Heracles,PSV Eindhoven,0,2,6,2,2,7,0,0,2,8,9,0,0,0
2019-08-18,Eredivisie,2019-20,For Sittard,Willem II,2,3,4,5,2,2,0,0,5,9,4,0,1,1
