fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2022-08-05,Bundesliga,2022-23,Ein Frankfurt,Bayern Munich,1,6,5,6,2,0,0,0,7,11,2,0,1,1,6.0,5.0,1.5,5.84,5.13,1.52
2022-08-06,Bundesliga,2022-23,Augsburg,Freiburg,0,4,5,8,0,0,0,0,4,13,0,0,0,1,3.3,3.5,2.15,3.53,3.59,2.17
2022-08-06,Bundesliga,2022-23,Bochum,Mainz,1,2,3,5,2,3,0,0,3,8,5,0,1,1,3.2,3.4,2.2,3.34,3.43,2.32
2022-08-06,Bundesliga,2022-23,M'gladbach,Hoffenheim,3,1,4,2,1,4,0,1,4,6,5,1,1,1,2.05,4.2,3.0,2.15,4.22,3.12
2022-08-06,Bundesliga,2022-23,Union Berlin,Hertha,3,1,5,4,2,3,0,0,4,9,5,0,1,1,1.72,3.75,4.5,1.79,3.78,4.97
2022-08-06,Bundesliga,2022-23,Wolfsburg,Werder Bremen,2,2,2,5,2,2,0,0,4,7,4,0,1,1,1.85,3.8,3.8,1.93,3.7,4.29
2022-08-06,Bundesliga,2022-23,Dortmund,Leverkusen,1,0,3,3,2,4,0,1,1,6,6,1,0,0,2.0,4.2,3.2,2.08,4.22,3.28
2022-08-07,Bundesliga,2022-23,Stuttgart,RB Leipzig,1,1,1,9,2,1,0,0,2,10,3,0,1,0,4.5,3.8,1.75,4.44,4.12,1.8
2022-08-07,Bundesliga,2022-23,FC Koln,Schalke 04,3,1,9,1,0,1,0,1,4,10,1,1,1,1,1.7,4.0,4.5,1.75,4.28,4.58
2022-08-12,Bundesliga,2022-23,Freiburg,Dortmund,1,3,9,2,1,3,0,0,4,11,4,0,1,1,3.0,3.75,2.2,3.15,3.83,2.26
2022-08-13,Bundesliga,2022-23,Schalke 04,M'gladbach,2,2,2,7,4,2,0,0,4,9,6,0,1,1,3.1,3.8,2.15,3.21,3.81,2.23
2022-08-13,Bundesliga,2022-23,Werder Bremen,Stuttgart,2,2,2,5,4,2,0,0,4,7,6,0,1,1,2.25,3.6,3.0,2.36,3.62,3.1
2022-08-13,Bundesliga,2022-23,RB Leipzig,FC Koln,2,2,2,7,1,4,1,0,4,9,5,1,1,1,1.44,4.75,7.0,1.44,4.91,7.76
2022-08-13,Bundesliga,2022-23,Hertha,Ein Frankfurt,1,1,4,5,3,1,0,0,2,9,4,0,1,0,3.0,3.5,2.3,3.12,3.57,2.37
2022-08-13,Bundesliga,2022-23,Hoffenheim,Bochum,3,2,8,2,1,1,0,0,5,10,2,0,1,1,1.57,4.5,5.25,1.61,4.5,5.48
2022-08-13,Bundesliga,2022-23,Leverkusen,Augsburg,1,2,7,3,1,6,0,0,3,10,7,0,1,1,1.3,5.75,9.5,1.34,5.68,9.74
2022-08-14,Bundesliga,2022-23,Mainz,Union Berlin,0,0,4,4,1,0,0,0,0,8,1,0,0,0,2.2,3.25,3.4,2.3,3.23,3.6
2022-08-14,Bundesliga,2022-23,Bayern Munich,Wolfsburg,2,0,8,4,2,1,0,0,2,12,3,0,0,0,1.12,9.5,17.0,1.17,9.29,14.98
2022-08-19,Bundesliga,2022-23,M'gladbach,Hertha,1,0,5,5,1,2,0,1,1,10,3,1,0,0,1.5,4.5,6.0,1.54,4.87,5.83
2022-08-20,Bundesliga,2022-23,Wolfsburg,Schalke 04,0,0,12,4,1,3,0,0,0,16,4,0,0,0,1.83,3.8,4.2,1.88,3.78,4.38
2022-08-20,Bundesliga,2022-23,Union Berlin,RB Leipzig,2,1,1,13,2,1,0,0,3,14,3,0,1,1,3.6,3.5,2.05,3.7,3.63,2.1
2022-08-20,Bundesliga,2022-23,Stuttgart,Freiburg,0,1,3,1,4,2,0,0,1,4,6,0,0,0,2.62,3.6,2.55,2.67,3.66,2.67
2022-08-20,Bundesliga,2022-23,Augsburg,Mainz,1,2,3,3,2,2,0,0,3,6,4,0,1,1,3.5,3.5,2.1,3.66,3.58,2.13
