fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2015-08-14,Bundesliga,2015-16,Bayern Munich,Hamburg,5,0,7,0,2,2,0,0,5,7,4,0,0,1
2015-08-15,Bundesliga,2015-16,Augsburg,Hertha,0,1,7,4,1,2,1,1,1,11,3,2,0,0
2015-08-15,Bundesliga,2015-16,Darmstadt,Hannover,2,2,5,9,1,2,0,0,4,14,3,0,1,1
2015-08-15,Bundesliga,2015-16,Dortmund,M'gladbach,4,0,3,5,0,1,0,0,4,8,1,0,0,1
2015-08-15,Bundesliga,2015-16,Leverkusen,Hoffenheim,2,1,13,5,1,0,0,0,3,18,1,0,1,1
2015-08-15,Bundesliga,2015-16,Mainz,Ingolstadt,0,1,6,2,2,3,0,0,1,8,5,0,0,0
2015-08-15,Bundesliga,2015-16,Werder Bremen,Schalke 04,0,3,5,6,0,2,0,0,3,11,2,0,0,1
2015-08-16,Bundesliga,2015-16,Stuttgart,FC Koln,1,3,13,3,3,2,0,0,4,16,5,0,1,1
2015-08-16,Bundesliga,2015-16,Wolfsburg,Ein Frankfurt,2,1,7,3,1,1,0,0,3,10,2,0,1,1
2015-08-21,Bundesliga,2015-16,Hertha,Werder Bremen,1,1,6,2,0,1,0,0,2,8,1,0,1,0
2015-08-22,Bundesliga,2015-16,Schalke 04,Darmstadt,1,1,6,6,1,2,0,0,2,12,3,0,1,0
2015-08-22,Bundesliga,2015-16,Hoffenheim,Bayern Munich,1,2,1,2,0,0,0,0,3,3,0,0,1,1
2015-08-22,Bundesliga,2015-16,Hannover,Leverkusen,0,1,3,8,0,0,0,0,1,11,0,0,0,0
2015-08-22,Bundesliga,2015-16,Ein Frankfurt,Augsburg,1,1,7,4,2,3,0,0,2,11,5,0,1,0
2015-08-22,Bundesliga,2015-16,FC Koln,Wolfsburg,1,1,2,4,2,1,0,0,2,6,3,0,1,0
2015-08-22,Bundesliga,2015-16,Hamburg,Stuttgart,3,2,0,5,3,3,0,1,5,5,6,1,1,1
2015-08-23,Bundesliga,2015-16,Ingolstadt,Dortmund,0,4,1,4,2,3,0,0,4,5,5,0,0,1
2015-08-23,Bundesliga,2015-16,M'gladbach,Mainz,1,2,3,0,2,1,0,0,3,3,3,0,1,1
2015-08-28,Bundesliga,2015-16,Wolfsburg,Schalke 04,3,0,2,3,1,2,0,0,3,5,3,0,0,1
