fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2017-08-04,Championship,2017-18,Nott'm Forest,Millwall,1,0,5,4,0,1,0,0,1,9,1,0,0,0,2.0,3.6,4.0,2.06,3.48,3.96
2017-08-04,Championship,2017-18,Sunderland,Derby,1,1,6,7,1,0,0,0,2,13,1,0,1,0,2.7,3.25,2.88,2.68,3.26,2.9
2017-08-05,Championship,2017-18,Wolves,Middlesbrough,1,0,4,4,1,2,0,0,1,8,3,0,0,0,2.7,3.25,2.88,2.66,3.29,2.9
2017-08-05,Championship,2017-18,Sheffield United,Brentford,1,0,6,3,0,0,0,0,1,9,0,0,0,0,2.2,4.0,3.1,2.17,3.71,3.4
2017-08-05,Championship,2017-18,Preston,Sheffield Weds,1,0,6,3,2,3,0,0,1,9,5,0,0,0,3.0,3.2,2.63,3.01,3.3,2.57
2017-08-05,Championship,2017-18,Ipswich,Birmingham,1,0,8,2,1,1,0,0,1,10,2,0,0,0,2.5,3.4,3.0,2.47,3.3,3.16
2017-08-05,Championship,2017-18,QPR,Reading,2,0,10,1,1,2,0,1,2,11,3,1,0,0,2.5,3.4,3.0,2.48,3.41,3.04
2017-08-05,Championship,2017-18,Burton,Cardiff,0,1,4,6,1,0,0,0,1,10,1,0,0,0,3.1,3.3,2.5,3.15,3.26,2.49
2017-08-05,Championship,2017-18,Bristol City,Barnsley,3,1,3,2,1,2,0,0,4,5,3,0,1,1,1.83,3.75,4.75,1.85,3.81,4.51
2017-08-05,Championship,2017-18,Aston Villa,Hull,1,1,5,3,2,0,0,0,2,8,2,0,1,0,2.1,3.4,4.0,2.09,3.39,3.97
2017-08-05,Championship,2017-18,Fulham,Norwich,1,1,7,1,3,2,0,0,2,8,5,0,1,0,2.05,3.75,3.75,2.05,3.81,3.64
2017-08-06,Championship,2017-18,Bolton,Leeds,2,3,6,8,1,0,0,0,5,14,1,0,1,1,3.0,3.4,2.5,2.89,3.33,2.64
2017-08-12,Championship,2017-18,Middlesbrough,Sheffield United,1,0,4,3,1,1,0,0,1,7,2,0,0,0,1.91,3.5,4.75,1.88,3.38,5.02
2017-08-12,Championship,2017-18,Sheffield Weds,QPR,1,1,4,1,0,3,0,0,2,5,3,0,1,0,1.83,3.6,5.0,1.86,3.52,4.9
2017-08-12,Championship,2017-18,Reading,Fulham,1,1,9,3,3,1,0,1,2,12,4,1,1,0,3.75,3.75,2.05,3.61,3.72,2.09
2017-08-12,Championship,2017-18,Millwall,Bolton,1,1,4,0,2,3,0,0,2,4,5,0,1,0,2.1,3.4,4.0,2.02,3.49,4.1
2017-08-12,Championship,2017-18,Leeds,Preston,0,0,6,4,1,1,0,1,0,10,2,1,0,0,2.05,3.5,4.0,2.07,3.44,3.98
2017-08-12,Championship,2017-18,Birmingham,Bristol City,2,1,2,10,0,2,1,0,3,12,2,1,1,1,2.55,3.5,2.9,2.59,3.35,2.94
2017-08-12,Championship,2017-18,Derby,Wolves,0,2,10,5,0,0,0,0,2,15,0,0,0,0,2.4,3.25,3.3,2.39,3.15,3.46
2017-08-12,Championship,2017-18,Cardiff,Aston Villa,3,0,4,7,0,1,0,0,3,11,1,0,0,1,2.7,3.2,2.9,2.65,3.17,3.01
2017-08-12,Championship,2017-18,Brentford,Nott'm Forest,3,4,12,3,1,3,0,0,7,15,4,0,1,1,1.85,3.75,4.5,1.85,3.87,4.41
2017-08-12,Championship,2017-18,Barnsley,Ipswich,1,2,11,7,1,2,0,0,3,18,3,0,1,1,2.55,3.3,3.0,2.5,3.33,3.08
2017-08-12,Championship,2017-18,Hull,Burton,4,1,5,2,2,1,0,1,5,7,3,1,1,1,1.67,3.8,6.0,1.65,3.95,6.1
2017-08-13,Championship,2017-18,Norwich,Sunderland,1,3,13,1,0,1,0,0,4,14,1,0,1,1,1.85,3.75,4.5,1.81,3.88,4.62
2017-08-15,Championship,2017-18,Leeds,Fulham,0,0,3,3,2,1,0,0,0,6,3,0,0,0,2.5,3.6,2.88,2.54,3.45,2.97
2017-08-15,Championship,2017-18,Reading,Aston Villa,2,1,4,1,2,2,0,0,3,5,4,0,1,1,2.9,3.2,2.7,2.87,3.2,2.78
2017-08-15,Championship,2017-18,Middlesbrough,Burton,2,0,3,7,1,2,0,1,2,10,3,1,0,0,1.45,4.5,8.5,1.47,4.52,8.33
2017-08-15,Championship,2017-18,Hull,Wolves,2,3,4,4,2,4,0,0,5,8,6,0,1,1,2.65,3.25,2.9,2.63,3.26,3.0
2017-08-15,Championship,2017-18,Millwall,Ipswich,3,4,8,3,1,4,0,0,7,11,5,0,1,1,2.1,3.4,3.9,2.02,3.46,4.19
2017-08-15,Championship,2017-18,Cardiff,Sheffield United,2,0,7,6,2,1,0,0,2,13,3,0,0,0,1.91,3.6,4.5,1.89,3.64,4.62
2017-08-15,Championship,2017-18,Brentford,Bristol City,2,2,5,3,2,3,0,0,4,8,5,0,1,1,2.05,3.9,3.5,2.04,3.92,3.63
2017-08-15,Championship,2017-18,Birmingham,Bolton,0,0,7,4,1,1,0,0,0,11,2,0,0,0,1.91,3.4,4.75,1.93,3.45,4.74
2017-08-15,Championship,2017-18,Derby,Preston,1,0,4,4,2,3,0,0,1,8,5,0,0,0,2.0,3.4,4.33,1.99,3.52,4.29
2017-08-15,Championship,2017-18,Barnsley,Nott'm Forest,2,1,2,9,2,1,0,0,3,11,3,0,1,1,2.88,3.5,2.55,2.86,3.42,2.64
2017-08-16,Championship,2017-18,Norwich,QPR,2,0,8,3,1,1,0,0,2,11,2,0,0,0,1.85,3.8,4.5,1.82,3.9,4.56
2017-08-16,Championship,2017-18,Sheffield Weds,Sunderland,1,1,9,3,0,1,0,0,2,12,1,0,1,0,2.15,3.4,3.7,2.17,3.42,3.69
2017-08-18,Championship,2017-18,Burton,Birmingham,2,1,4,5,1,0,0,0,3,9,1,0,1,1,3.0,3.2,2.63,3.02,3.24,2.63
2017-08-19,Championship,2017-18,Sunderland,Leeds,0,2,7,4,3,1,0,0,2,11,4,0,0,0,2.25,3.4,3.5,2.23,3.43,3.51
2017-08-19,Championship,2017-18,Sheffield United,Barnsley,1,0,12,2,3,3,1,1,1,14,6,2,0,0,1.8,3.75,5.0,1.78,3.92,4.84
2017-08-19,Championship,2017-18,QPR,Hull,2,1,11,5,3,3,0,0,3,16,6,0,1,1,2.63,3.3,2.9,2.6,3.34,2.93
2017-08-19,Championship,2017-18,Preston,Reading,1,0,4,5,2,3,0,0,1,9,5,0,0,0,2.3,3.4,3.4,2.21,3.51,3.47
2017-08-19,Championship,2017-18,Nott'm Forest,Middlesbrough,2,1,5,5,2,4,0,0,3,10,6,0,1,1,3.2,3.3,2.45,3.17,3.34,2.43
2017-08-19,Championship,2017-18,Wolves,Cardiff,1,2,2,4,2,4,0,0,3,6,6,0,1,1,2.05,3.5,4.0,2.04,3.42,4.12
2017-08-19,Championship,2017-18,Fulham,Sheffield Weds,0,1,6,3,2,0,0,0,1,9,2,0,0,0,1.91,3.75,4.2,2.0,3.66,3.98
2017-08-19,Championship,2017-18,Bristol City,Millwall,0,0,5,16,3,2,0,0,0,21,5,0,0,0,1.95,3.75,4.0,2.02,3.63,3.93
2017-08-19,Championship,2017-18,Bolton,Derby,1,2,3,2,2,1,0,0,3,5,3,0,1,1,3.6,3.4,2.2,3.75,3.36,2.17
2017-08-19,Championship,2017-18,Aston Villa,Norwich,4,2,3,3,1,3,0,0,6,6,4,0,1,1,2.4,3.4,3.2,2.42,3.37,3.17
2017-08-19,Championship,2017-18,Ipswich,Brentford,2,0,6,11,1,2,0,0,2,17,3,0,0,0,2.9,3.7,2.45,3.04,3.77,2.32
2017-08-25,Championship,2017-18,Bristol City,Aston Villa,1,1,8,1,1,1,0,0,2,9,2,0,1,0,2.3,3.4,3.4,2.3,3.45,3.39
2017-08-25,Championship,2017-18,Hull,Bolton,4,0,5,5,1,1,0,0,4,10,2,0,0,1,1.75,3.75,5.25,1.76,3.87,5.12
2017-08-26,Championship,2017-18,Sheffield United,Derby,3,1,6,2,3,3,0,0,4,8,6,0,1,1,2.75,3.3,2.8,2.71,3.29,2.84
2017-08-26,Championship,2017-18,Nott'm Forest,Leeds,0,2,4,2,3,2,0,0,2,6,5,0,0,0,2.6,3.4,2.88,2.56,3.42,2.92
2017-08-26,Championship,2017-18,Millwall,Norwich,4,0,5,6,2,1,0,0,4,11,3,0,0,1,2.7,3.5,2.7,2.65,3.52,2.75
2017-08-26,Championship,2017-18,Middlesbrough,Preston,0,0,3,8,1,2,0,0,0,11,3,0,0,0,1.8,3.6,5.25,1.79,3.64,5.19
2017-08-26,Championship,2017-18,Ipswich,Fulham,0,2,5,6,1,0,0,0,2,11,1,0,0,0,3.6,3.7,2.1,3.6,3.78,2.07
2017-08-26,Championship,2017-18,Cardiff,QPR,2,1,8,2,0,1,0,0,3,10,1,0,1,1,1.8,3.7,5.0,1.8,3.7,5.05
2017-08-26,Championship,2017-18,Brentford,Wolves,0,0,8,6,1,1,0,0,0,14,2,0,0,0,2.5,3.6,2.88,2.43,3.54,3.02
2017-08-26,Championship,2017-18,Birmingham,Reading,0,2,4,3,0,0,0,0,2,7,0,0,0,0,2.2,3.4,3.6,2.15,3.35,3.82
2017-08-26,Championship,2017-18,Barnsley,Sunderland,3,0,7,3,1,3,0,0,3,10,4,0,0,1,3.6,3.6,2.15,3.51,3.79,2.1
2017-08-26,Championship,2017-18,Burton,Sheffield Weds,1,1,6,5,0,2,0,0,2,11,2,0,1,0,4.0,3.4,2.1,4.1,3.38,2.06
2017-09-08,Championship,2017-18,Derby,Hull,5,0,3,9,0,0,0,0,5,12,0,0,0,1,2.15,3.4,3.8,2.15,3.5,3.72
2017-09-09,Championship,2017-18,Reading,Bristol City,0,1,3,4,1,1,0,0,1,7,2,0,0,0,2.4,3.6,3.0,2.48,3.49,2.98
2017-09-09,Championship,2017-18,Wolves,Millwall,1,0,6,4,1,1,0,1,1,10,2,1,0,0,1.8,3.75,5.0,1.81,3.73,4.81
2017-09-09,Championship,2017-18,Sunderland,Sheffield United,1,2,2,4,1,2,0,0,3,6,3,0,1,1,2.2,3.4,3.6,2.18,3.42,3.64
2017-09-09,Championship,2017-18,Sheffield Weds,Nott'm Forest,3,1,8,4,1,0,0,0,4,12,1,0,1,1,1.85,3.6,4.75,1.88,3.61,4.65
2017-09-09,Championship,2017-18,Preston,Barnsley,1,1,10,2,1,2,0,0,2,12,3,0,1,0,1.67,3.9,6.0,1.62,4.15,5.98
2017-09-09,Championship,2017-18,QPR,Ipswich,2,1,9,4,1,2,0,0,3,13,3,0,1,1,1.95,3.6,4.2,1.98,3.64,4.07
2017-09-09,Championship,2017-18,Leeds,Burton,5,0,10,1,0,1,0,0,5,11,1,0,0,1,1.57,4.0,7.0,1.55,4.24,6.99
2017-09-09,Championship,2017-18,Fulham,Cardiff,1,1,5,2,4,3,0,0,2,7,7,0,1,0,2.2,3.5,3.5,2.2,3.6,3.41
2017-09-09,Championship,2017-18,Bolton,Middlesbrough,0,3,4,7,1,1,0,0,3,11,2,0,0,1,4.2,3.3,2.05,4.13,3.38,2.05
2017-09-09,Championship,2017-18,Aston Villa,Brentford,0,0,5,4,0,0,0,0,0,9,0,0,0,0,2.0,3.6,4.0,2.04,3.48,4.06
2017-09-09,Championship,2017-18,Norwich,Birmingham,1,0,5,6,1,5,0,0,1,11,6,0,0,0,1.85,3.8,4.5,1.8,3.97,4.6
2017-09-12,Championship,2017-18,Wolves,Bristol City,3,3,9,8,1,2,0,0,6,17,3,0,1,1,1.85,3.75,4.5,1.86,3.73,4.55
2017-09-12,Championship,2017-18,Sunderland,Nott'm Forest,0,1,6,4,1,1,0,0,1,10,2,0,0,0,2.1,3.6,3.7,2.11,3.64,3.62
2017-09-12,Championship,2017-18,Sheffield Weds,Brentford,2,1,8,8,3,0,0,0,3,16,3,0,1,1,2.05,3.6,3.8,2.08,3.71,3.65
2017-09-12,Championship,2017-18,QPR,Millwall,2,2,7,5,2,5,0,1,4,12,7,1,1,1,2.38,3.4,3.2,2.37,3.36,3.28
2017-09-12,Championship,2017-18,Preston,Cardiff,3,0,5,4,3,3,0,0,3,9,6,0,0,1,2.8,3.4,2.7,2.82,3.29,2.73
2017-09-12,Championship,2017-18,Norwich,Burton,0,0,10,3,3,2,0,0,0,13,5,0,0,0,1.4,5.2,8.5,1.42,5.03,8.22
2017-09-12,Championship,2017-18,Leeds,Birmingham,2,0,2,8,1,3,0,0,2,10,4,0,0,0,1.7,3.9,5.5,1.7,3.94,5.46
