fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2021-08-06,Championship,2021-22,Bournemouth,West Brom,2,2,4,8,1,3,0,0,4,12,4,0,1,1,2.3,3.25,3.2,2.37,3.36,3.24
2021-08-07,Championship,2021-22,Sheffield United,Birmingham,0,1,8,2,1,6,0,0,1,10,7,0,0,0,1.75,3.5,5.0,1.83,3.5,4.91
2021-08-07,Championship,2021-22,QPR,Millwall,1,1,7,5,0,3,0,0,2,12,3,0,1,0,2.05,3.4,3.6,2.12,3.43,3.76
2021-08-07,Championship,2021-22,Preston,Hull,1,4,2,7,2,2,0,0,5,9,4,0,1,1,2.25,3.4,3.1,2.41,3.32,3.21
2021-08-07,Championship,2021-22,Luton,Peterboro,3,0,7,2,1,5,0,0,3,9,6,0,0,1,2.1,3.4,3.4,2.26,3.6,3.25
2021-08-07,Championship,2021-22,Stoke,Reading,3,2,6,9,0,2,0,0,5,15,2,0,1,1,2.05,3.25,3.8,2.1,3.36,3.94
2021-08-07,Championship,2021-22,Cardiff,Barnsley,1,1,2,4,0,0,0,0,2,6,0,0,1,0,2.2,3.4,3.2,2.3,3.26,3.48
2021-08-07,Championship,2021-22,Bristol City,Blackpool,1,1,2,4,2,0,0,0,2,6,2,0,1,0,2.15,3.4,3.3,2.27,3.39,3.35
2021-08-07,Championship,2021-22,Blackburn,Swansea,2,1,7,5,4,2,0,0,3,12,6,0,1,1,2.1,3.4,3.4,2.18,3.38,3.65
2021-08-07,Championship,2021-22,Derby,Huddersfield,1,1,4,6,3,2,0,0,2,10,5,0,1,0,4.5,3.75,1.72,4.71,3.81,1.76
2021-08-08,Championship,2021-22,Fulham,Middlesbrough,1,1,4,2,2,3,0,0,2,6,5,0,1,0,1.9,3.4,4.2,1.92,3.59,4.27
2021-08-08,Championship,2021-22,Coventry,Nott'm Forest,2,1,0,5,4,1,0,0,3,5,5,0,1,1,2.45,3.3,2.8,2.54,3.13,3.12
2021-08-14,Championship,2021-22,Millwall,Blackburn,1,1,7,3,1,2,0,0,2,10,3,0,1,0,2.45,3.2,3.0,2.5,3.2,3.12
2021-08-14,Championship,2021-22,Swansea,Sheffield United,0,0,1,6,1,2,0,0,0,7,3,0,0,0,3.0,3.2,2.45,3.11,3.2,2.51
