fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2024-08-15,La Liga,2024-25,Ath Bilbao,Getafe,1,1,5,6,4,1,0,0,2,11,5,0,1,0
2024-08-15,La Liga,2024-25,Betis,Girona,1,1,4,4,2,0,0,0,2,8,2,0,1,0
2024-08-16,La Liga,2024-25,Celta,Alaves,2,1,3,3,3,2,0,0,3,6,5,0,1,1
2024-08-16,La Liga,2024-25,Las Palmas,Sevilla,2,2,6,3,0,0,0,0,4,9,0,0,1,1
2024-08-17,La Liga,2024-25,Osasuna,Leganes,1,1,6,4,3,2,0,0,2,10,5,0,1,0
2024-08-17,La Liga,2024-25,Valencia,Barcelona,1,2,3,8,2,3,0,0,3,11,5,0,1,1
2024-08-18,La Liga,2024-25,Sociedad,Vallecano,1,2,10,5,2,4,0,0,3,15,6,0,1,1
2024-08-18,La Liga,2024-25,Mallorca,Real Madrid,1,1,8,7,1,0,0,1,2,15,1,1,1,0
2024-08-19,La Liga,2024-25,Valladolid,Espanol,1,0,3,2,2,2,0,0,1,5,4,0,0,0
2024-08-19,La Liga,2024-25,Villarreal,Ath Madrid,2,2,2,3,1,3,0,0,4,5,4,0,1,1
2024-08-23,La Liga,2024-25,Sevilla,Villarreal,1,2,7,2,3,5,0,0,3,9,8,0,1,1
2024-08-23,La Liga,2024-25,Celta,Valencia,3,1,4,7,3,0,0,0,4,11,3,0,1,1
2024-08-24,La Liga,2024-25,Osasuna,Mallorca,1,0,5,4,2,1,0,0,1,9,3,0,0,0
2024-08-24,La Liga,2024-25,Barcelona,Ath Bilbao,2,1,5,6,4,5,0,0,3,11,9,0,1,1
2024-08-24,La Liga,2024-25,Espanol,Sociedad,0,1,7,4,2,2,0,0,1,11,4,0,0,0
2024-08-24,La Liga,2024-25,Getafe,Vallecano,0,0,3,2,1,2,0,0,0,5,3,0,0,0
2024-08-25,La Liga,2024-25,Real Madrid,Valladolid,3,0,5,5,1,1,0,0,3,10,2,0,0,1
2024-08-25,La Liga,2024-25,Leganes,Las Palmas,2,1,3,7,1,1,0,0,3,10,2,0,1,1
2024-08-25,La Liga,2024-25,Alaves,Betis,0,0,3,8,1,4,1,0,0,11,5,1,0,0
2024-08-25,La Liga,2024-25,Ath Madrid,Girona,3,0,1,9,1,3,0,0,3,10,4,0,0,1
2024-08-26,La Liga,2024-25,Villarreal,Celta,4,3,7,4,4,3,0,0,7,11,7,0,1,1
2024-08-27,La Liga,2024-25,Vallecano,Barcelona,1,2,6,6,3,1,0,0,3,12,4,0,1,1
2024-08-27,La Liga,2024-25,Mallorca,Sevilla,0,0,5,9,0,1,0,1,0,14,1,1,0,0
2024-08-28,La Liga,2024-25,Ath Bilbao,Valencia,1,0,5,3,1,3,0,0,1,8,4,0,0,0
2024-08-28,La Liga,2024-25,Valladolid,Leganes,0,0,4,4,1,5,0,0,0,8,6,0,0,0
